package_name,class_name,method_name,method_signature,method_FEN,missed_instr,covered_instr,percentage_instr,missed_branches,covered_branches,percentage_branches,complexity,missed_lines,covered_lines,percentage_lines,missed_methods,covered_methods,percentage_methods
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setHeader,(java.lang.String[]) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setHeader(String[]),0,7,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setHeaderComments,(java.lang.Object[]) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setHeaderComments(Object[]),0,8,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setHeaderComments,(java.lang.String[]) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setHeaderComments(String[]),7,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setIgnoreEmptyLines,(boolean) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setIgnoreEmptyLines(boolean),0,5,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setIgnoreHeaderCase,(boolean) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setIgnoreHeaderCase(boolean),0,5,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setIgnoreSurroundingSpaces,(boolean) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setIgnoreSurroundingSpaces(boolean),0,5,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setLenientEof,(boolean) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setLenientEof(boolean),0,5,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setMaxRows,(long) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setMaxRows(long),5,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setNullString,(java.lang.String) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setNullString(String),0,19,1.0,0,0,coverage not available since no branches,1,0,3,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setQuote,(char) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setQuote(char),0,7,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setQuote,(java.lang.Character) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setQuote(Character),5,8,0.6153846153846154,1,1,0.5,2,1,3,0.75,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setQuoteMode,(org.apache.commons.csv.QuoteMode) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setQuoteMode(QuoteMode),0,5,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setRecordSeparator,(char) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setRecordSeparator(char),0,6,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setRecordSeparator,(java.lang.String) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setRecordSeparator(String),0,5,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setSkipHeaderRecord,(boolean) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setSkipHeaderRecord(boolean),0,5,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setTrailingData,(boolean) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setTrailingData(boolean),0,5,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setTrailingDelimiter,(boolean) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setTrailingDelimiter(boolean),0,5,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,setTrim,(boolean) → org.apache.commons.csv.CSVFormat$Builder,org.apache.commons.csv.CSVFormat$Builder.setTrim(boolean),0,5,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVFormat$Builder,lambda$setHeader$0,"(java.lang.Enum[], int) → java.lang.String","org.apache.commons.csv.CSVFormat$Builder.lambda$setHeader$0(Enum[],int)",5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser$CSVRecordIterator,<init>,(org.apache.commons.csv.CSVParser) → void,org.apache.commons.csv.CSVParser$CSVRecordIterator.<init>(CSVParser),0,6,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser$CSVRecordIterator,getNextRecord,() → org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVParser$CSVRecordIterator.getNextRecord(),0,20,1.0,1,1,0.5,2,0,4,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser$CSVRecordIterator,hasNext,() → boolean,org.apache.commons.csv.CSVParser$CSVRecordIterator.hasNext(),2,18,0.9,2,4,0.6666666666666666,4,1,4,0.8,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser$CSVRecordIterator,next,() → org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVParser$CSVRecordIterator.next(),15,14,0.4827586206896552,4,2,0.3333333333333333,4,4,5,0.5555555555555556,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser$CSVRecordIterator,remove,() → void,org.apache.commons.csv.CSVParser$CSVRecordIterator.remove(),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,<init>,"(org.apache.commons.csv.CSVParser, java.lang.String[], java.lang.String, long, long, long) → void","org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long)",0,25,1.0,0,2,1.0,2,0,8,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,get,(java.lang.Enum) → java.lang.String,org.apache.commons.csv.CSVRecord.get(Enum),9,0,0.0,2,0,0.0,2,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,get,(int) → java.lang.String,org.apache.commons.csv.CSVRecord.get(int),0,5,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,get,(java.lang.String) → java.lang.String,org.apache.commons.csv.CSVRecord.get(String),54,10,0.15625,3,1,0.25,3,8,3,0.2727272727272727,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,getBytePosition,() → long,org.apache.commons.csv.CSVRecord.getBytePosition(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,getCharacterPosition,() → long,org.apache.commons.csv.CSVRecord.getCharacterPosition(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,getComment,() → java.lang.String,org.apache.commons.csv.CSVRecord.getComment(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,getHeaderMapRaw,() → java.util.Map,org.apache.commons.csv.CSVRecord.getHeaderMapRaw(),3,6,0.6666666666666666,1,1,0.5,2,0,1,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,getParser,() → org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVRecord.getParser(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,getRecordNumber,() → long,org.apache.commons.csv.CSVRecord.getRecordNumber(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,hasComment,() → boolean,org.apache.commons.csv.CSVRecord.hasComment(),1,6,0.8571428571428571,1,1,0.5,2,0,1,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,isConsistent,() → boolean,org.apache.commons.csv.CSVRecord.isConsistent(),15,0,0.0,4,0,0.0,3,2,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,isMapped,(java.lang.String) → boolean,org.apache.commons.csv.CSVRecord.isMapped(String),13,0,0.0,4,0,0.0,3,2,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,isSet,(int) → boolean,org.apache.commons.csv.CSVRecord.isSet(int),0,12,1.0,0,4,1.0,3,0,1,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,isSet,(java.lang.String) → boolean,org.apache.commons.csv.CSVRecord.isSet(String),18,0,0.0,4,0,0.0,3,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,iterator,() → java.util.Iterator,org.apache.commons.csv.CSVRecord.iterator(),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,putIn,(java.util.Map) → java.util.Map,org.apache.commons.csv.CSVRecord.putIn(Map),8,5,0.38461538461538464,1,1,0.5,2,2,2,0.5,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,size,() → int,org.apache.commons.csv.CSVRecord.size(),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,stream,() → java.util.stream.Stream,org.apache.commons.csv.CSVRecord.stream(),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,toList,() → java.util.List,org.apache.commons.csv.CSVRecord.toList(),6,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,toMap,() → java.util.Map,org.apache.commons.csv.CSVRecord.toMap(),9,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,toString,() → java.lang.String,org.apache.commons.csv.CSVRecord.toString(),23,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,values,() → java.lang.String[],org.apache.commons.csv.CSVRecord.values(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVRecord,lambda$putIn$0,"(java.util.Map, java.lang.String, java.lang.Integer) → void","org.apache.commons.csv.CSVRecord.lambda$putIn$0(Map,String,Integer)",16,0,0.0,2,0,0.0,2,3,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVException,<init>,"(java.lang.String, java.lang.Object[]) → void","org.apache.commons.csv.CSVException.<init>(String,Object[])",0,6,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/Token,<init>,() → void,org.apache.commons.csv.Token.<init>(),0,12,1.0,0,0,coverage not available since no branches,1,0,3,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/Token,reset,() → void,org.apache.commons.csv.Token.reset(),0,14,1.0,0,0,coverage not available since no branches,1,0,5,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/Token,toString,() → java.lang.String,org.apache.commons.csv.Token.toString(),17,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,builder,() → org.apache.commons.csv.CSVParser$Builder,org.apache.commons.csv.CSVParser.builder(),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,parse,"(java.io.File, java.nio.charset.Charset, org.apache.commons.csv.CSVFormat) → org.apache.commons.csv.CSVParser","org.apache.commons.csv.CSVParser.parse(File,Charset,CSVFormat)",10,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,parse,"(java.io.InputStream, java.nio.charset.Charset, org.apache.commons.csv.CSVFormat) → org.apache.commons.csv.CSVParser","org.apache.commons.csv.CSVParser.parse(InputStream,Charset,CSVFormat)",16,0,0.0,0,0,coverage not available since no branches,1,3,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,parse,"(java.nio.file.Path, java.nio.charset.Charset, org.apache.commons.csv.CSVFormat) → org.apache.commons.csv.CSVParser","org.apache.commons.csv.CSVParser.parse(Path,Charset,CSVFormat)",16,0,0.0,0,0,coverage not available since no branches,1,3,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,parse,"(java.io.Reader, org.apache.commons.csv.CSVFormat) → org.apache.commons.csv.CSVParser","org.apache.commons.csv.CSVParser.parse(Reader,CSVFormat)",0,8,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,parse,"(java.lang.String, org.apache.commons.csv.CSVFormat) → org.apache.commons.csv.CSVParser","org.apache.commons.csv.CSVParser.parse(String,CSVFormat)",0,15,1.0,0,0,coverage not available since no branches,1,0,3,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,parse,"(java.net.URL, java.nio.charset.Charset, org.apache.commons.csv.CSVFormat) → org.apache.commons.csv.CSVParser","org.apache.commons.csv.CSVParser.parse(URL,Charset,CSVFormat)",10,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,<init>,"(java.io.Reader, org.apache.commons.csv.CSVFormat) → void","org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat)",0,7,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,<init>,"(java.io.Reader, org.apache.commons.csv.CSVFormat, long, long) → void","org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long)",0,9,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,<init>,"(java.io.Reader, org.apache.commons.csv.CSVFormat, long, long, java.nio.charset.Charset, boolean) → void","org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean)",0,55,1.0,0,0,coverage not available since no branches,1,0,12,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,addRecordValue,(boolean) → void,org.apache.commons.csv.CSVParser.addRecordValue(boolean),5,21,0.8076923076923077,3,3,0.5,4,1,4,0.8,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,close,() → void,org.apache.commons.csv.CSVParser.close(),4,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,createEmptyHeaderMap,() → java.util.Map,org.apache.commons.csv.CSVParser.createEmptyHeaderMap(),3,10,0.7692307692307693,1,1,0.5,2,0,1,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,createHeaders,() → org.apache.commons.csv.CSVParser$Headers,org.apache.commons.csv.CSVParser.createHeaders(),151,19,0.11176470588235295,36,2,0.05263157894736842,20,35,5,0.125,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,getCurrentLineNumber,() → long,org.apache.commons.csv.CSVParser.getCurrentLineNumber(),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,getFirstEndOfLine,() → java.lang.String,org.apache.commons.csv.CSVParser.getFirstEndOfLine(),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,getHeaderComment,() → java.lang.String,org.apache.commons.csv.CSVParser.getHeaderComment(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,getHeaderMap,() → java.util.Map,org.apache.commons.csv.CSVParser.getHeaderMap(),10,6,0.375,1,1,0.5,2,3,2,0.4,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,getHeaderMapRaw,() → java.util.Map,org.apache.commons.csv.CSVParser.getHeaderMapRaw(),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,getHeaderNames,() → java.util.List,org.apache.commons.csv.CSVParser.getHeaderNames(),5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,getRecordNumber,() → long,org.apache.commons.csv.CSVParser.getRecordNumber(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,getRecords,() → java.util.List,org.apache.commons.csv.CSVParser.getRecords(),0,6,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,getTrailerComment,() → java.lang.String,org.apache.commons.csv.CSVParser.getTrailerComment(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,handleNull,(java.lang.String) → java.lang.String,org.apache.commons.csv.CSVParser.handleNull(String),17,19,0.5277777777777778,12,2,0.14285714285714285,8,1,5,0.8333333333333334,0,1,1.0
org/apache/commons/csv,org/apache/commons/csv/CSVParser,hasHeaderComment,() → boolean,org.apache.commons.csv.CSVParser.hasHeaderComment(),7,0,0.0,2,0,0.0,2,1,0,0.0,1,0,0.0
