package_name,class_name,method_name,method_signature,method_FEN,missed_instr,covered_instr,percentage_instr,missed_branches,covered_branches,percentage_branches,complexity,missed_lines,covered_lines,percentage_lines,missed_methods,covered_methods,percentage_methods
org/apache/commons/codec/language,org/apache/commons/codec/language/MatchRatingApproachEncoder,removeVowels,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.MatchRatingApproachEncoder.removeVowels(String),0,50,1.0,0,2,1.0,2,0,10,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/MatchRatingApproachEncoder,<clinit>,() → void,org.apache.commons.codec.language.MatchRatingApproachEncoder.<clinit>(),0,88,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,arrayContains,"(char[], char) → boolean","org.apache.commons.codec.language.ColognePhonetic.arrayContains(char[],char)",0,23,1.0,0,4,1.0,3,0,4,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,<init>,() → void,org.apache.commons.codec.language.ColognePhonetic.<init>(),0,3,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,colognePhonetic,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.ColognePhonetic.colognePhonetic(String),84,102,0.5483870967741935,31,22,0.41509433962264153,29,21,27,0.5625,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,encode,(java.lang.Object) → java.lang.Object,org.apache.commons.codec.language.ColognePhonetic.encode(Object),0,29,1.0,0,2,1.0,2,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,encode,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.ColognePhonetic.encode(String),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,isEncodeEqual,"(java.lang.String, java.lang.String) → boolean","org.apache.commons.codec.language.ColognePhonetic.isEncodeEqual(String,String)",8,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,preprocess,(java.lang.String) → char[],org.apache.commons.codec.language.ColognePhonetic.preprocess(String),15,19,0.5588235294117647,3,3,0.5,5,6,4,0.4,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,<clinit>,() → void,org.apache.commons.codec.language.ColognePhonetic.<clinit>(),0,192,1.0,0,0,coverage not available since no branches,1,0,9,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,contains,"(java.lang.String, int, int, java.lang.String[]) → boolean","org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String[])",0,42,1.0,0,8,1.0,5,0,8,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,<init>,() → void,org.apache.commons.codec.language.DoubleMetaphone.<init>(),0,6,1.0,0,0,coverage not available since no branches,1,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,charAt,"(java.lang.String, int) → char","org.apache.commons.codec.language.DoubleMetaphone.charAt(String,int)",0,12,1.0,1,3,0.75,3,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,cleanInput,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DoubleMetaphone.cleanInput(String),4,12,0.75,2,2,0.5,3,2,4,0.6666666666666666,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,conditionC0,"(java.lang.String, int) → boolean","org.apache.commons.codec.language.DoubleMetaphone.conditionC0(String,int)",9,69,0.8846153846153846,6,8,0.5714285714285714,8,2,9,0.8181818181818182,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,conditionCH0,"(java.lang.String, int) → boolean","org.apache.commons.codec.language.DoubleMetaphone.conditionCH0(String,int)",2,61,0.9682539682539683,2,6,0.75,5,0,6,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,conditionCH1,"(java.lang.String, int) → boolean","org.apache.commons.codec.language.DoubleMetaphone.conditionCH1(String,int)",0,111,1.0,4,12,0.75,9,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,conditionL0,"(java.lang.String, int) → boolean","org.apache.commons.codec.language.DoubleMetaphone.conditionL0(String,int)",4,78,0.9512195121951219,2,8,0.8,6,1,5,0.8333333333333334,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,conditionM0,"(java.lang.String, int) → boolean","org.apache.commons.codec.language.DoubleMetaphone.conditionM0(String,int)",25,23,0.4791666666666667,6,2,0.25,5,1,3,0.75,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,doubleMetaphone,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String),0,5,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,doubleMetaphone,"(java.lang.String, boolean) → java.lang.String","org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean)",141,158,0.5284280936454849,25,23,0.4791666666666667,36,29,37,0.5606060606060606,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,encode,(java.lang.Object) → java.lang.Object,org.apache.commons.codec.language.DoubleMetaphone.encode(Object),0,13,1.0,0,2,1.0,2,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,encode,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DoubleMetaphone.encode(String),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,getMaxCodeLen,() → int,org.apache.commons.codec.language.DoubleMetaphone.getMaxCodeLen(),0,3,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleAEIOUY,"(org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleAEIOUY(DoubleMetaphoneResult,int)",0,9,1.0,0,2,1.0,2,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleC,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleC(String,DoubleMetaphoneResult,int)",261,0,0.0,32,0,0.0,17,34,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleCC,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleCC(String,DoubleMetaphoneResult,int)",77,0,0.0,10,0,0.0,6,10,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleCH,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleCH(String,DoubleMetaphoneResult,int)",74,0,0.0,12,0,0.0,7,15,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleD,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleD(String,DoubleMetaphoneResult,int)",10,58,0.8529411764705882,2,4,0.6666666666666666,4,4,8,0.6666666666666666,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleG,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int, boolean) → int","org.apache.commons.codec.language.DoubleMetaphone.handleG(String,DoubleMetaphoneResult,int,boolean)",148,170,0.5345911949685535,36,14,0.28,26,22,18,0.45,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleGH,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleGH(String,DoubleMetaphoneResult,int)",124,41,0.24848484848484848,25,5,0.16666666666666666,16,14,5,0.2631578947368421,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleH,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleH(String,DoubleMetaphoneResult,int)",9,19,0.6785714285714286,3,3,0.5,4,0,6,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleJ,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int, boolean) → int","org.apache.commons.codec.language.DoubleMetaphone.handleJ(String,DoubleMetaphoneResult,int,boolean)",163,0,0.0,32,0,0.0,17,20,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleL,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleL(String,DoubleMetaphoneResult,int)",4,24,0.8571428571428571,1,3,0.75,3,1,7,0.875,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleP,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleP(String,DoubleMetaphoneResult,int)",43,0,0.0,4,0,0.0,3,6,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleR,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int, boolean) → int","org.apache.commons.codec.language.DoubleMetaphone.handleR(String,DoubleMetaphoneResult,int,boolean)",40,21,0.3442622950819672,8,2,0.2,6,3,3,0.5,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleS,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int, boolean) → int","org.apache.commons.codec.language.DoubleMetaphone.handleS(String,DoubleMetaphoneResult,int,boolean)",103,159,0.6068702290076335,17,15,0.46875,17,12,14,0.5384615384615384,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleSC,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleSC(String,DoubleMetaphoneResult,int)",33,90,0.7317073170731707,9,5,0.35714285714285715,8,5,7,0.5833333333333334,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleT,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleT(String,DoubleMetaphoneResult,int)",13,123,0.9044117647058824,7,9,0.5625,9,3,10,0.7692307692307693,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleW,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleW(String,DoubleMetaphoneResult,int)",64,73,0.5328467153284672,14,6,0.3,11,11,8,0.42105263157894735,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleX,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleX(String,DoubleMetaphoneResult,int)",43,34,0.44155844155844154,7,3,0.3,6,4,5,0.5555555555555556,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleZ,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int, boolean) → int","org.apache.commons.codec.language.DoubleMetaphone.handleZ(String,DoubleMetaphoneResult,int,boolean)",17,55,0.7638888888888888,5,7,0.5833333333333334,7,2,7,0.7777777777777778,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,isDoubleMetaphoneEqual,"(java.lang.String, java.lang.String) → boolean","org.apache.commons.codec.language.DoubleMetaphone.isDoubleMetaphoneEqual(String,String)",6,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,isDoubleMetaphoneEqual,"(java.lang.String, java.lang.String, boolean) → boolean","org.apache.commons.codec.language.DoubleMetaphone.isDoubleMetaphoneEqual(String,String,boolean)",10,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,isSilentStart,(java.lang.String) → boolean,org.apache.commons.codec.language.DoubleMetaphone.isSilentStart(String),3,24,0.8888888888888888,1,3,0.75,3,2,4,0.6666666666666666,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,isSlavoGermanic,(java.lang.String) → boolean,org.apache.commons.codec.language.DoubleMetaphone.isSlavoGermanic(String),0,22,1.0,3,5,0.625,5,0,2,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,isVowel,(char) → boolean,org.apache.commons.codec.language.DoubleMetaphone.isVowel(char),0,9,1.0,0,2,1.0,2,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,setMaxCodeLen,(int) → void,org.apache.commons.codec.language.DoubleMetaphone.setMaxCodeLen(int),4,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,<clinit>,() → void,org.apache.commons.codec.language.DoubleMetaphone.<clinit>(),0,149,1.0,0,0,coverage not available since no branches,1,0,4,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,<init>,() → void,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.<init>(),0,14,1.0,0,0,coverage not available since no branches,1,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,createBranch,() → org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.createBranch(),16,0,0.0,0,0,coverage not available since no branches,1,4,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,equals,(java.lang.Object) → boolean,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.equals(Object),17,0,0.0,4,0,0.0,3,5,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,finish,() → void,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.finish(),0,15,1.0,0,2,1.0,2,0,4,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,hashCode,() → int,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.hashCode(),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,processNextReplacement,"(java.lang.String, boolean) → void","org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.processNextReplacement(String,boolean)",8,38,0.8260869565217391,3,9,0.75,7,1,7,0.875,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,toString,() → java.lang.String,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.toString(),0,11,1.0,1,1,0.5,2,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,<init>,() → void,org.apache.commons.codec.language.Soundex.<init>(),0,12,1.0,0,0,coverage not available since no branches,1,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,<init>,(char[]) → void,org.apache.commons.codec.language.Soundex.<init>(char[]),21,0,0.0,2,0,0.0,2,5,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,<init>,(java.lang.String) → void,org.apache.commons.codec.language.Soundex.<init>(String),2,18,0.9,1,1,0.5,2,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,<init>,"(java.lang.String, boolean) → void","org.apache.commons.codec.language.Soundex.<init>(String,boolean)",0,13,1.0,0,0,coverage not available since no branches,1,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,difference,"(java.lang.String, java.lang.String) → int","org.apache.commons.codec.language.Soundex.difference(String,String)",5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,encode,(java.lang.Object) → java.lang.Object,org.apache.commons.codec.language.Soundex.encode(Object),5,8,0.6153846153846154,1,1,0.5,2,1,2,0.6666666666666666,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,encode,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.Soundex.encode(String),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,getMaxLength,() → int,org.apache.commons.codec.language.Soundex.getMaxLength(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,hasMarker,(char[]) → boolean,org.apache.commons.codec.language.Soundex.hasMarker(char[]),4,19,0.8260869565217391,2,2,0.5,3,1,3,0.75,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,map,(char) → char,org.apache.commons.codec.language.Soundex.map(char),0,34,1.0,0,4,1.0,3,0,4,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,setMaxLength,(int) → void,org.apache.commons.codec.language.Soundex.setMaxLength(int),4,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,soundex,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.Soundex.soundex(String),1,97,0.9897959183673469,1,19,0.95,11,1,20,0.9523809523809523,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,<clinit>,() → void,org.apache.commons.codec.language.Soundex.<clinit>(),0,19,1.0,0,0,coverage not available since no branches,1,0,4,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/AbstractCaverphone,<init>,() → void,org.apache.commons.codec.language.AbstractCaverphone.<init>(),0,3,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/AbstractCaverphone,encode,(java.lang.Object) → java.lang.Object,org.apache.commons.codec.language.AbstractCaverphone.encode(Object),13,0,0.0,2,0,0.0,2,3,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/AbstractCaverphone,isEncodeEqual,"(java.lang.String, java.lang.String) → boolean","org.apache.commons.codec.language.AbstractCaverphone.isEncodeEqual(String,String)",8,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,parseRules,"(java.util.Scanner, java.lang.String, java.util.Map, java.util.Map) → void","org.apache.commons.codec.language.DaitchMokotoffSoundex.parseRules(Scanner,String,Map,Map)",76,142,0.6513761467889908,4,18,0.8181818181818182,12,5,38,0.8837209302325582,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,stripQuotes,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DaitchMokotoffSoundex.stripQuotes(String),0,22,1.0,2,2,0.5,3,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,<init>,() → void,org.apache.commons.codec.language.DaitchMokotoffSoundex.<init>(),0,4,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,<init>,(boolean) → void,org.apache.commons.codec.language.DaitchMokotoffSoundex.<init>(boolean),0,6,1.0,0,0,coverage not available since no branches,1,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,cleanup,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DaitchMokotoffSoundex.cleanup(String),4,49,0.9245283018867925,3,7,0.7,6,1,10,0.9090909090909091,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,encode,(java.lang.Object) → java.lang.Object,org.apache.commons.codec.language.DaitchMokotoffSoundex.encode(Object),5,8,0.6153846153846154,1,1,0.5,2,1,2,0.6666666666666666,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,encode,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DaitchMokotoffSoundex.encode(String),0,11,1.0,0,2,1.0,2,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,soundex,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DaitchMokotoffSoundex.soundex(String),7,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,soundex,"(java.lang.String, boolean) → java.lang.String[]","org.apache.commons.codec.language.DaitchMokotoffSoundex.soundex(String,boolean)",31,171,0.8465346534653465,15,27,0.6428571428571429,22,7,37,0.8409090909090909,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,lambda$parseRules$2,(java.lang.Character) → java.util.List,org.apache.commons.codec.language.DaitchMokotoffSoundex.lambda$parseRules$2(Character),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,lambda$static$1,"(java.lang.Character, java.util.List) → void","org.apache.commons.codec.language.DaitchMokotoffSoundex.lambda$static$1(Character,List)",0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,lambda$null$0,"(org.apache.commons.codec.language.DaitchMokotoffSoundex$Rule, org.apache.commons.codec.language.DaitchMokotoffSoundex$Rule) → int","org.apache.commons.codec.language.DaitchMokotoffSoundex.lambda$null$0(Rule,Rule)",0,6,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,<clinit>,() → void,org.apache.commons.codec.language.DaitchMokotoffSoundex.<clinit>(),0,26,1.0,0,0,coverage not available since no branches,1,0,6,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Nysiis,isVowel,(char) → boolean,org.apache.commons.codec.language.Nysiis.isVowel(char),0,19,1.0,2,8,0.8,6,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Nysiis,transcodeRemaining,"(char, char, char, char) → char[]","org.apache.commons.codec.language.Nysiis.transcodeRemaining(char,char,char,char)",41,42,0.5060240963855421,21,12,0.36363636363636365,19,10,10,0.5,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Nysiis,<init>,() → void,org.apache.commons.codec.language.Nysiis.<init>(),0,4,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Nysiis,<init>,(boolean) → void,org.apache.commons.codec.language.Nysiis.<init>(boolean),0,6,1.0,0,0,coverage not available since no branches,1,0,3,1.0,0,1,1.0
