package_name,class_name,method_name,method_signature,method_FEN,missed_instr,covered_instr,percentage_instr,missed_branches,covered_branches,percentage_branches,complexity,missed_lines,covered_lines,percentage_lines,missed_methods,covered_methods,percentage_methods
org/joda/time,org/joda/time/MonthDay,<init>,"(java.lang.Object, org.joda.time.Chronology) → void","org.joda.time.MonthDay.<init>(Object,Chronology)",7,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,<init>,"(int, int) → void","org.joda.time.MonthDay.<init>(int,int)",0,6,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/joda/time,org/joda/time/MonthDay,<init>,"(int, int, org.joda.time.Chronology) → void","org.joda.time.MonthDay.<init>(int,int,Chronology)",0,14,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/joda/time,org/joda/time/MonthDay,<init>,"(org.joda.time.MonthDay, int[]) → void","org.joda.time.MonthDay.<init>(MonthDay,int[])",5,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,<init>,"(org.joda.time.MonthDay, org.joda.time.Chronology) → void","org.joda.time.MonthDay.<init>(MonthDay,Chronology)",5,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,readResolve,() → java.lang.Object,org.joda.time.MonthDay.readResolve(),8,8,0.5,1,1,0.5,2,1,2,0.6666666666666666,0,1,1.0
org/joda/time,org/joda/time/MonthDay,size,() → int,org.joda.time.MonthDay.size(),0,2,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/MonthDay,getField,"(int, org.joda.time.Chronology) → org.joda.time.DateTimeField","org.joda.time.MonthDay.getField(int,Chronology)",12,8,0.4,1,2,0.6666666666666666,3,1,3,0.75,0,1,1.0
org/joda/time,org/joda/time/MonthDay,getFieldType,(int) → org.joda.time.DateTimeFieldType,org.joda.time.MonthDay.getFieldType(int),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/MonthDay,getFieldTypes,() → org.joda.time.DateTimeFieldType[],org.joda.time.MonthDay.getFieldTypes(),5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,withChronologyRetainFields,(org.joda.time.Chronology) → org.joda.time.MonthDay,org.joda.time.MonthDay.withChronologyRetainFields(Chronology),25,0,0.0,2,0,0.0,2,7,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,withField,"(org.joda.time.DateTimeFieldType, int) → org.joda.time.MonthDay","org.joda.time.MonthDay.withField(DateTimeFieldType,int)",29,0,0.0,2,0,0.0,2,6,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,withFieldAdded,"(org.joda.time.DurationFieldType, int) → org.joda.time.MonthDay","org.joda.time.MonthDay.withFieldAdded(DurationFieldType,int)",26,0,0.0,2,0,0.0,2,6,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,withPeriodAdded,"(org.joda.time.ReadablePeriod, int) → org.joda.time.MonthDay","org.joda.time.MonthDay.withPeriodAdded(ReadablePeriod,int)",46,0,0.0,8,0,0.0,5,10,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,plus,(org.joda.time.ReadablePeriod) → org.joda.time.MonthDay,org.joda.time.MonthDay.plus(ReadablePeriod),5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,plusMonths,(int) → org.joda.time.MonthDay,org.joda.time.MonthDay.plusMonths(int),5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,plusDays,(int) → org.joda.time.MonthDay,org.joda.time.MonthDay.plusDays(int),5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,minus,(org.joda.time.ReadablePeriod) → org.joda.time.MonthDay,org.joda.time.MonthDay.minus(ReadablePeriod),5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,minusMonths,(int) → org.joda.time.MonthDay,org.joda.time.MonthDay.minusMonths(int),6,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,minusDays,(int) → org.joda.time.MonthDay,org.joda.time.MonthDay.minusDays(int),6,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,toLocalDate,(int) → org.joda.time.LocalDate,org.joda.time.MonthDay.toLocalDate(int),11,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,getMonthOfYear,() → int,org.joda.time.MonthDay.getMonthOfYear(),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/MonthDay,getDayOfMonth,() → int,org.joda.time.MonthDay.getDayOfMonth(),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/MonthDay,withMonthOfYear,(int) → org.joda.time.MonthDay,org.joda.time.MonthDay.withMonthOfYear(int),18,0,0.0,0,0,coverage not available since no branches,1,3,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,withDayOfMonth,(int) → org.joda.time.MonthDay,org.joda.time.MonthDay.withDayOfMonth(int),18,0,0.0,0,0,coverage not available since no branches,1,3,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,property,(org.joda.time.DateTimeFieldType) → org.joda.time.MonthDay$Property,org.joda.time.MonthDay.property(DateTimeFieldType),8,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,monthOfYear,() → org.joda.time.MonthDay$Property,org.joda.time.MonthDay.monthOfYear(),6,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,dayOfMonth,() → org.joda.time.MonthDay$Property,org.joda.time.MonthDay.dayOfMonth(),6,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,toString,() → java.lang.String,org.joda.time.MonthDay.toString(),19,0,0.0,0,0,coverage not available since no branches,1,4,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,toString,(java.lang.String) → java.lang.String,org.joda.time.MonthDay.toString(String),10,0,0.0,2,0,0.0,2,3,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,toString,"(java.lang.String, java.util.Locale) → java.lang.String","org.joda.time.MonthDay.toString(String,Locale)",12,0,0.0,2,0,0.0,2,3,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay,<clinit>,() → void,org.joda.time.MonthDay.<clinit>(),0,24,1.0,0,0,coverage not available since no branches,1,0,6,1.0,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,<init>,() → void,org.joda.time.DateTimeUtils.<init>(),3,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/DateTimeUtils,currentTimeMillis,() → long,org.joda.time.DateTimeUtils.currentTimeMillis(),0,3,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,setCurrentMillisSystem,() → void,org.joda.time.DateTimeUtils.setCurrentMillisSystem(),4,0,0.0,0,0,coverage not available since no branches,1,3,0,0.0,1,0,0.0
org/joda/time,org/joda/time/DateTimeUtils,setCurrentMillisFixed,(long) → void,org.joda.time.DateTimeUtils.setCurrentMillisFixed(long),0,7,1.0,0,0,coverage not available since no branches,1,0,3,1.0,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,setCurrentMillisOffset,(long) → void,org.joda.time.DateTimeUtils.setCurrentMillisOffset(long),14,0,0.0,2,0,0.0,2,5,0,0.0,1,0,0.0
org/joda/time,org/joda/time/DateTimeUtils,setCurrentMillisProvider,(org.joda.time.DateTimeUtils$MillisProvider) → void,org.joda.time.DateTimeUtils.setCurrentMillisProvider(MillisProvider),0,11,1.0,0,2,1.0,2,0,5,1.0,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,checkPermission,() → void,org.joda.time.DateTimeUtils.checkPermission(),0,11,1.0,0,2,1.0,2,0,4,1.0,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,getInstantMillis,(org.joda.time.ReadableInstant) → long,org.joda.time.DateTimeUtils.getInstantMillis(ReadableInstant),2,5,0.7142857142857143,1,1,0.5,2,1,2,0.6666666666666666,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,getInstantChronology,(org.joda.time.ReadableInstant) → org.joda.time.Chronology,org.joda.time.DateTimeUtils.getInstantChronology(ReadableInstant),2,11,0.8461538461538461,1,3,0.75,3,1,5,0.8333333333333334,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,getIntervalChronology,"(org.joda.time.ReadableInstant, org.joda.time.ReadableInstant) → org.joda.time.Chronology","org.joda.time.DateTimeUtils.getIntervalChronology(ReadableInstant,ReadableInstant)",19,0,0.0,6,0,0.0,4,8,0,0.0,1,0,0.0
org/joda/time,org/joda/time/DateTimeUtils,getIntervalChronology,(org.joda.time.ReadableInterval) → org.joda.time.Chronology,org.joda.time.DateTimeUtils.getIntervalChronology(ReadableInterval),0,13,1.0,0,4,1.0,3,0,6,1.0,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,getReadableInterval,(org.joda.time.ReadableInterval) → org.joda.time.ReadableInterval,org.joda.time.DateTimeUtils.getReadableInterval(ReadableInterval),0,12,1.0,0,2,1.0,2,0,4,1.0,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,getChronology,(org.joda.time.Chronology) → org.joda.time.Chronology,org.joda.time.DateTimeUtils.getChronology(Chronology),0,6,1.0,0,2,1.0,2,0,3,1.0,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,getZone,(org.joda.time.DateTimeZone) → org.joda.time.DateTimeZone,org.joda.time.DateTimeUtils.getZone(DateTimeZone),0,6,1.0,0,2,1.0,2,0,3,1.0,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,getPeriodType,(org.joda.time.PeriodType) → org.joda.time.PeriodType,org.joda.time.DateTimeUtils.getPeriodType(PeriodType),0,6,1.0,0,2,1.0,2,0,3,1.0,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,getDurationMillis,(org.joda.time.ReadableDuration) → long,org.joda.time.DateTimeUtils.getDurationMillis(ReadableDuration),2,5,0.7142857142857143,1,1,0.5,2,1,2,0.6666666666666666,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,isContiguous,(org.joda.time.ReadablePartial) → boolean,org.joda.time.DateTimeUtils.isContiguous(ReadablePartial),2,37,0.9487179487179487,2,8,0.8,6,1,9,0.9,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,getDateFormatSymbols,(java.util.Locale) → java.text.DateFormatSymbols,org.joda.time.DateTimeUtils.getDateFormatSymbols(Locale),6,21,0.7777777777777778,0,0,coverage not available since no branches,1,2,2,0.5,0,1,1.0
org/joda/time,org/joda/time/DateTimeUtils,getDefaultTimeZoneNames,() → java.util.Map,org.joda.time.DateTimeUtils.getDefaultTimeZoneNames(),19,0,0.0,4,0,0.0,3,6,0,0.0,1,0,0.0
org/joda/time,org/joda/time/DateTimeUtils,setDefaultTimeZoneNames,(java.util.Map) → void,org.joda.time.DateTimeUtils.setDefaultTimeZoneNames(Map),8,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/DateTimeUtils,buildDefaultTimeZoneNames,() → java.util.Map,org.joda.time.DateTimeUtils.buildDefaultTimeZoneNames(),54,0,0.0,0,0,coverage not available since no branches,1,13,0,0.0,1,0,0.0
org/joda/time,org/joda/time/DateTimeUtils,put,"(java.util.Map, java.lang.String, java.lang.String) → void","org.joda.time.DateTimeUtils.put(Map,String,String)",9,0,0.0,0,0,coverage not available since no branches,1,4,0,0.0,1,0,0.0
org/joda/time,org/joda/time/DateTimeUtils,toJulianDay,(long) → double,org.joda.time.DateTimeUtils.toJulianDay(long),9,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/DateTimeUtils,toJulianDayNumber,(long) → long,org.joda.time.DateTimeUtils.toJulianDayNumber(long),7,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/DateTimeUtils,fromJulianDay,(double) → long,org.joda.time.DateTimeUtils.fromJulianDay(double),9,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/DateTimeUtils,<clinit>,() → void,org.joda.time.DateTimeUtils.<clinit>(),0,11,1.0,0,0,coverage not available since no branches,1,0,3,1.0,0,1,1.0
org/joda/time,org/joda/time/UTCDateTimeZone,<init>,() → void,org.joda.time.UTCDateTimeZone.<init>(),0,4,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/joda/time,org/joda/time/UTCDateTimeZone,getNameKey,(long) → java.lang.String,org.joda.time.UTCDateTimeZone.getNameKey(long),0,2,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/UTCDateTimeZone,getOffset,(long) → int,org.joda.time.UTCDateTimeZone.getOffset(long),0,2,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/UTCDateTimeZone,getStandardOffset,(long) → int,org.joda.time.UTCDateTimeZone.getStandardOffset(long),0,2,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/UTCDateTimeZone,getOffsetFromLocal,(long) → int,org.joda.time.UTCDateTimeZone.getOffsetFromLocal(long),0,2,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/UTCDateTimeZone,isFixed,() → boolean,org.joda.time.UTCDateTimeZone.isFixed(),2,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/UTCDateTimeZone,nextTransition,(long) → long,org.joda.time.UTCDateTimeZone.nextTransition(long),0,2,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/UTCDateTimeZone,previousTransition,(long) → long,org.joda.time.UTCDateTimeZone.previousTransition(long),2,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/UTCDateTimeZone,toTimeZone,() → java.util.TimeZone,org.joda.time.UTCDateTimeZone.toTimeZone(),7,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/UTCDateTimeZone,equals,(java.lang.Object) → boolean,org.joda.time.UTCDateTimeZone.equals(Object),0,3,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/UTCDateTimeZone,hashCode,() → int,org.joda.time.UTCDateTimeZone.hashCode(),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/UTCDateTimeZone,<clinit>,() → void,org.joda.time.UTCDateTimeZone.<clinit>(),0,5,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/joda/time,org/joda/time/MonthDay$Property,<init>,"(org.joda.time.MonthDay, int) → void","org.joda.time.MonthDay$Property.<init>(MonthDay,int)",9,0,0.0,0,0,coverage not available since no branches,1,4,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay$Property,getField,() → org.joda.time.DateTimeField,org.joda.time.MonthDay$Property.getField(),6,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay$Property,getReadablePartial,() → org.joda.time.ReadablePartial,org.joda.time.MonthDay$Property.getReadablePartial(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay$Property,getMonthDay,() → org.joda.time.MonthDay,org.joda.time.MonthDay$Property.getMonthDay(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay$Property,get,() → int,org.joda.time.MonthDay$Property.get(),6,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay$Property,addToCopy,(int) → org.joda.time.MonthDay,org.joda.time.MonthDay$Property.addToCopy(int),21,0,0.0,0,0,coverage not available since no branches,1,3,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay$Property,addWrapFieldToCopy,(int) → org.joda.time.MonthDay,org.joda.time.MonthDay$Property.addWrapFieldToCopy(int),21,0,0.0,0,0,coverage not available since no branches,1,3,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay$Property,setCopy,(int) → org.joda.time.MonthDay,org.joda.time.MonthDay$Property.setCopy(int),21,0,0.0,0,0,coverage not available since no branches,1,3,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay$Property,setCopy,"(java.lang.String, java.util.Locale) → org.joda.time.MonthDay","org.joda.time.MonthDay$Property.setCopy(String,Locale)",22,0,0.0,0,0,coverage not available since no branches,1,3,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MonthDay$Property,setCopy,(java.lang.String) → org.joda.time.MonthDay,org.joda.time.MonthDay$Property.setCopy(String),5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,parse,(java.lang.String) → org.joda.time.MutablePeriod,org.joda.time.MutablePeriod.parse(String),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,parse,"(java.lang.String, org.joda.time.format.PeriodFormatter) → org.joda.time.MutablePeriod","org.joda.time.MutablePeriod.parse(String,PeriodFormatter)",5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,() → void,org.joda.time.MutablePeriod.<init>(),6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,(org.joda.time.PeriodType) → void,org.joda.time.MutablePeriod.<init>(PeriodType),6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(int, int, int, int) → void","org.joda.time.MutablePeriod.<init>(int,int,int,int)",12,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(int, int, int, int, int, int, int, int) → void","org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int)",12,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(int, int, int, int, int, int, int, int, org.joda.time.PeriodType) → void","org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int,PeriodType)",12,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,(long) → void,org.joda.time.MutablePeriod.<init>(long),4,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(long, org.joda.time.PeriodType) → void","org.joda.time.MutablePeriod.<init>(long,PeriodType)",0,6,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(long, org.joda.time.Chronology) → void","org.joda.time.MutablePeriod.<init>(long,Chronology)",6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(long, org.joda.time.PeriodType, org.joda.time.Chronology) → void","org.joda.time.MutablePeriod.<init>(long,PeriodType,Chronology)",6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(long, long) → void","org.joda.time.MutablePeriod.<init>(long,long)",7,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(long, long, org.joda.time.PeriodType) → void","org.joda.time.MutablePeriod.<init>(long,long,PeriodType)",7,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(long, long, org.joda.time.Chronology) → void","org.joda.time.MutablePeriod.<init>(long,long,Chronology)",7,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(long, long, org.joda.time.PeriodType, org.joda.time.Chronology) → void","org.joda.time.MutablePeriod.<init>(long,long,PeriodType,Chronology)",7,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(org.joda.time.ReadableInstant, org.joda.time.ReadableInstant) → void","org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableInstant)",6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(org.joda.time.ReadableInstant, org.joda.time.ReadableInstant, org.joda.time.PeriodType) → void","org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableInstant,PeriodType)",6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(org.joda.time.ReadableInstant, org.joda.time.ReadableDuration) → void","org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableDuration)",6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(org.joda.time.ReadableInstant, org.joda.time.ReadableDuration, org.joda.time.PeriodType) → void","org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableDuration,PeriodType)",6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(org.joda.time.ReadableDuration, org.joda.time.ReadableInstant) → void","org.joda.time.MutablePeriod.<init>(ReadableDuration,ReadableInstant)",6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(org.joda.time.ReadableDuration, org.joda.time.ReadableInstant, org.joda.time.PeriodType) → void","org.joda.time.MutablePeriod.<init>(ReadableDuration,ReadableInstant,PeriodType)",6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,(java.lang.Object) → void,org.joda.time.MutablePeriod.<init>(Object),6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(java.lang.Object, org.joda.time.PeriodType) → void","org.joda.time.MutablePeriod.<init>(Object,PeriodType)",6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(java.lang.Object, org.joda.time.Chronology) → void","org.joda.time.MutablePeriod.<init>(Object,Chronology)",6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,<init>,"(java.lang.Object, org.joda.time.PeriodType, org.joda.time.Chronology) → void","org.joda.time.MutablePeriod.<init>(Object,PeriodType,Chronology)",0,6,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/joda/time,org/joda/time/MutablePeriod,clear,() → void,org.joda.time.MutablePeriod.clear(),0,6,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/joda/time,org/joda/time/MutablePeriod,setValue,"(int, int) → void","org.joda.time.MutablePeriod.setValue(int,int)",5,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,set,"(org.joda.time.DurationFieldType, int) → void","org.joda.time.MutablePeriod.set(DurationFieldType,int)",5,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/joda/time,org/joda/time/MutablePeriod,setPeriod,(org.joda.time.ReadablePeriod) → void,org.joda.time.MutablePeriod.setPeriod(ReadablePeriod),0,4,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
