FEN:ID,:LABEL,Comment,Source Code,Signature,CFG,Modifiers
org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder.getPhonemes(),Method,* Gets underlying phoneme set. Please don't mutate.\n         *\n         * @return  the phoneme set,public Set<Rule.Phoneme> getPhonemes() {\n    return phonemes;\n},java.util.Set getPhonemes(),"digraph cfg_getPhonemes {\n	""1"" [label=""$stack1 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder: java.util.Set phonemes>""];\n	""2"" [label=""return $stack1""];\n	""3"" [label=""this := @this: org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""3"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder.makeString(),Method,"* Stringifies the phoneme set. This produces a single string of the strings of each phoneme,\n         * joined with a pipe. This is explicitly provided in place of toString as it is a potentially\n         * expensive operation, which should be avoided when debugging.\n         *\n         * @return  the stringified phoneme set","public String makeString() {\n    return phonemes.stream().map(Rule.Phoneme::getPhonemeText).collect(Collectors.joining(""|""));\n}",java.lang.String makeString(),"digraph cfg_makeString {\n	""1"" [label=""$stack1 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder: java.util.Set phonemes>""];\n	""2"" [label=""$stack2 = dynamicinvoke \""apply\"" <java.util.function.Function ()>() <java.lang.invoke.LambdaMetafactory: java.lang.invoke.CallSite metafactory(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.invoke.MethodType,java.lang.invoke.MethodHandle,java.lang.invoke.MethodType)>(methodtype: java.lang.Object __METHODTYPE__(java.lang.Object), methodhandle: \""REF_INVOKE_VIRTUAL\"" <org.apache.commons.codec.language.bm.Rule$Phoneme: java.lang.CharSequence getPhonemeText()>, methodtype: java.lang.CharSequence __METHODTYPE__(org.apache.commons.codec.language.bm.Rule$Phoneme))""];\n	""3"" [label=""$stack3 = interfaceinvoke $stack1.<java.util.Set: java.util.stream.Stream stream()>()""];\n	""4"" [label=""$stack4 = staticinvoke <java.util.stream.Collectors: java.util.stream.Collector joining(java.lang.CharSequence)>(\""|\"")""];\n	""5"" [label=""$stack5 = interfaceinvoke $stack3.<java.util.stream.Stream: java.util.stream.Stream map(java.util.function.Function)>($stack2)""];\n	""6"" [label=""$stack6 = interfaceinvoke $stack5.<java.util.stream.Stream: java.lang.Object collect(java.util.stream.Collector)>($stack4)""];\n	""7"" [label=""$stack7 = (java.lang.String) $stack6""];\n	""8"" [label=""return $stack7""];\n	""9"" [label=""this := @this: org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder""];\n	""1"" -> ""3""[label=""cfg_next""];\n	""2"" -> ""5""[label=""cfg_next""];\n	""3"" -> ""2""[label=""cfg_next""];\n	""4"" -> ""6""[label=""cfg_next""];\n	""5"" -> ""4""[label=""cfg_next""];\n	""6"" -> ""7""[label=""cfg_next""];\n	""7"" -> ""8""[label=""cfg_next""];\n	""9"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder.<init>(Phoneme),Constructor,No Comment,private PhonemeBuilder(final Rule.Phoneme phoneme) {\n    this.phonemes = new LinkedHashSet<>();\n    this.phonemes.add(phoneme);\n},void <init>(org.apache.commons.codec.language.bm.Rule$Phoneme),"digraph cfg_init {\n	""1"" [label=""$stack2 = new java.util.LinkedHashSet""];\n	""2"" [label=""$stack3 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder: java.util.Set phonemes>""];\n	""3"" [label=""interfaceinvoke $stack3.<java.util.Set: boolean add(java.lang.Object)>(phoneme)""];\n	""4"" [label=""phoneme := @parameter0: org.apache.commons.codec.language.bm.Rule$Phoneme""];\n	""5"" [label=""return""];\n	""6"" [label=""specialinvoke $stack2.<java.util.LinkedHashSet: void <init>()>()""];\n	""7"" [label=""specialinvoke this.<java.lang.Object: void <init>()>()""];\n	""8"" [label=""this := @this: org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder""];\n	""9"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder: java.util.Set phonemes> = $stack2""];\n	""1"" -> ""6""[label=""cfg_next""];\n	""2"" -> ""3""[label=""cfg_next""];\n	""3"" -> ""5""[label=""cfg_next""];\n	""4"" -> ""7""[label=""cfg_next""];\n	""6"" -> ""9""[label=""cfg_next""];\n	""7"" -> ""1""[label=""cfg_next""];\n	""8"" -> ""4""[label=""cfg_next""];\n	""9"" -> ""2""[label=""cfg_next""];\n}\n",private 
org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder.<init>(Set),Constructor,No Comment,private PhonemeBuilder(final Set<Rule.Phoneme> phonemes) {\n    this.phonemes = phonemes;\n},void <init>(java.util.Set),"digraph cfg_init {\n	""1"" [label=""phonemes := @parameter0: java.util.Set""];\n	""2"" [label=""return""];\n	""3"" [label=""specialinvoke this.<java.lang.Object: void <init>()>()""];\n	""4"" [label=""this := @this: org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder""];\n	""5"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder: java.util.Set phonemes> = phonemes""];\n	""1"" -> ""3""[label=""cfg_next""];\n	""3"" -> ""5""[label=""cfg_next""];\n	""4"" -> ""1""[label=""cfg_next""];\n	""5"" -> ""2""[label=""cfg_next""];\n}\n",private 
org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.getI(),Method,No Comment,public int getI() {\n    return i;\n},int getI(),"digraph cfg_getI {\n	""1"" [label=""$stack1 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i>""];\n	""2"" [label=""return $stack1""];\n	""3"" [label=""this := @this: org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""3"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.getPhonemeBuilder(),Method,No Comment,public PhonemeBuilder getPhonemeBuilder() {\n    return phonemeBuilder;\n},org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder getPhonemeBuilder(),"digraph cfg_getPhonemeBuilder {\n	""1"" [label=""$stack1 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder phonemeBuilder>""];\n	""2"" [label=""return $stack1""];\n	""3"" [label=""this := @this: org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""3"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.invoke(),Method,"* Invokes the rules. Loops over the rules list, stopping at the first one that has a matching context\n         * and pattern. Then applies this rule to the phoneme builder to produce updated phonemes. If there was no\n         * match, {@code i} is advanced one and the character is silently dropped from the phonetic spelling.\n         *\n         * @return {@code this}","public RulesApplication invoke() {\n    found = false;\n    int patternLength = 1;\n    final List<Rule> rules = finalRules.get(input.subSequence(i, i + patternLength));\n    if (rules != null) {\n        for (final Rule rule : rules) {\n            final String pattern = rule.getPattern();\n            patternLength = pattern.length();\n            if (rule.patternAndContextMatches(input, i)) {\n                phonemeBuilder.apply(rule.getPhoneme(), maxPhonemes);\n                found = true;\n                break;\n            }\n        }\n    }\n    if (!found) {\n        patternLength = 1;\n    }\n    i += patternLength;\n    return this;\n}",org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication invoke(),"digraph cfg_invoke {\n	""1"" [label=""$stack10 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: java.util.Map finalRules>""];\n	""2"" [label=""$stack11 = interfaceinvoke $stack9.<java.lang.CharSequence: java.lang.CharSequence subSequence(int,int)>($stack8, $stack7)""];\n	""3"" [label=""$stack12 = interfaceinvoke $stack10.<java.util.Map: java.lang.Object get(java.lang.Object)>($stack11)""];\n	""4"" [label=""$stack13 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: boolean found>""];\n	""5"" [label=""$stack14 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i>""];\n	""6"" [label=""$stack15 = $stack14 + patternLength""];\n	""7"" [label=""$stack16 = interfaceinvoke l3.<java.util.Iterator: boolean hasNext()>()""];\n	""8"" [label=""$stack17 = interfaceinvoke l3.<java.util.Iterator: java.lang.Object next()>()""];\n	""9"" [label=""$stack18 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i>""];\n	""10"" [label=""$stack19 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: java.lang.CharSequence input>""];\n	""11"" [label=""$stack20 = virtualinvoke rule.<org.apache.commons.codec.language.bm.Rule: boolean patternAndContextMatches(java.lang.CharSequence,int)>($stack19, $stack18)""];\n	""12"" [label=""$stack21 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder phonemeBuilder>""];\n	""13"" [label=""$stack22 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int maxPhonemes>""];\n	""14"" [label=""$stack23 = virtualinvoke rule.<org.apache.commons.codec.language.bm.Rule: org.apache.commons.codec.language.bm.Rule$PhonemeExpr getPhoneme()>()""];\n	""15"" [label=""$stack6 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i>""];\n	""16"" [label=""$stack7 = $stack6 + patternLength""];\n	""17"" [label=""$stack8 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i>""];\n	""18"" [label=""$stack9 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: java.lang.CharSequence input>""];\n	""19"" [label=""goto""];\n	""20"" [label=""goto""];\n	""21"" [label=""if $stack13 != 0""];\n	""22"" [label=""if $stack16 == 0""];\n	""23"" [label=""if $stack20 == 0""];\n	""24"" [label=""if rules == null""];\n	""25"" [label=""l3 = interfaceinvoke rules.<java.util.List: java.util.Iterator iterator()>()""];\n	""26"" [label=""pattern = virtualinvoke rule.<org.apache.commons.codec.language.bm.Rule: java.lang.String getPattern()>()""];\n	""27"" [label=""patternLength = 1""];\n	""28"" [label=""patternLength = 1""];\n	""29"" [label=""patternLength = virtualinvoke pattern.<java.lang.String: int length()>()""];\n	""30"" [label=""return this""];\n	""31"" [label=""rule = (org.apache.commons.codec.language.bm.Rule) $stack17""];\n	""32"" [label=""rules = (java.util.List) $stack12""];\n	""33"" [label=""this := @this: org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication""];\n	""34"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: boolean found> = 0""];\n	""35"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: boolean found> = 1""];\n	""36"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i> = $stack15""];\n	""37"" [label=""virtualinvoke $stack21.<org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder: void apply(org.apache.commons.codec.language.bm.Rule$PhonemeExpr,int)>($stack23, $stack22)""];\n	""1"" -> ""18""[label=""cfg_next""];\n	""10"" -> ""9""[label=""cfg_next""];\n	""11"" -> ""23""[label=""cfg_next""];\n	""12"" -> ""14""[label=""cfg_next""];\n	""13"" -> ""37""[label=""cfg_next""];\n	""14"" -> ""13""[label=""cfg_next""];\n	""15"" -> ""16""[label=""cfg_next""];\n	""16"" -> ""2""[label=""cfg_next""];\n	""17"" -> ""15""[label=""cfg_next""];\n	""18"" -> ""17""[label=""cfg_next""];\n	""19"" -> ""7""[label=""cfg_goto""];\n	""2"" -> ""3""[label=""cfg_next""];\n	""20"" -> ""4""[label=""cfg_goto""];\n	""21"" -> ""28""[label=""cfg_false""];\n	""21"" -> ""5""[label=""cfg_true""];\n	""22"" -> ""4""[label=""cfg_true""];\n	""22"" -> ""8""[label=""cfg_false""];\n	""23"" -> ""12""[label=""cfg_false""];\n	""23"" -> ""19""[label=""cfg_true""];\n	""24"" -> ""25""[label=""cfg_false""];\n	""24"" -> ""4""[label=""cfg_true""];\n	""25"" -> ""7""[label=""cfg_next""];\n	""26"" -> ""29""[label=""cfg_next""];\n	""27"" -> ""1""[label=""cfg_next""];\n	""28"" -> ""5""[label=""cfg_next""];\n	""29"" -> ""10""[label=""cfg_next""];\n	""3"" -> ""32""[label=""cfg_next""];\n	""31"" -> ""26""[label=""cfg_next""];\n	""32"" -> ""24""[label=""cfg_next""];\n	""33"" -> ""34""[label=""cfg_next""];\n	""34"" -> ""27""[label=""cfg_next""];\n	""35"" -> ""20""[label=""cfg_next""];\n	""36"" -> ""30""[label=""cfg_next""];\n	""37"" -> ""35""[label=""cfg_next""];\n	""4"" -> ""21""[label=""cfg_next""];\n	""5"" -> ""6""[label=""cfg_next""];\n	""6"" -> ""36""[label=""cfg_next""];\n	""7"" -> ""22""[label=""cfg_next""];\n	""8"" -> ""31""[label=""cfg_next""];\n	""9"" -> ""11""[label=""cfg_next""];\n}\n",public 
org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.isFound(),Method,No Comment,public boolean isFound() {\n    return found;\n},boolean isFound(),"digraph cfg_isFound {\n	""1"" [label=""$stack1 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: boolean found>""];\n	""2"" [label=""return $stack1""];\n	""3"" [label=""this := @this: org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""3"" -> ""1""[label=""cfg_next""];\n}\n",public 
"org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.<init>(Map,CharSequence,PhonemeBuilder,int,int)",Constructor,No Comment,"RulesApplication(final Map<String, List<Rule>> finalRules, final CharSequence input, final PhonemeBuilder phonemeBuilder, final int i, final int maxPhonemes) {\n    Objects.requireNonNull(finalRules, ""finalRules"");\n    this.finalRules = finalRules;\n    this.phonemeBuilder = phonemeBuilder;\n    this.input = input;\n    this.i = i;\n    this.maxPhonemes = maxPhonemes;\n}","void <init>(java.util.Map,java.lang.CharSequence,org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder,int,int)","digraph cfg_init {\n	""1"" [label=""finalRules := @parameter0: java.util.Map""];\n	""2"" [label=""i := @parameter3: int""];\n	""3"" [label=""input := @parameter1: java.lang.CharSequence""];\n	""4"" [label=""maxPhonemes := @parameter4: int""];\n	""5"" [label=""phonemeBuilder := @parameter2: org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder""];\n	""6"" [label=""return""];\n	""7"" [label=""specialinvoke this.<java.lang.Object: void <init>()>()""];\n	""8"" [label=""staticinvoke <java.util.Objects: java.lang.Object requireNonNull(java.lang.Object,java.lang.String)>(finalRules, \""finalRules\"")""];\n	""9"" [label=""this := @this: org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication""];\n	""10"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i> = i""];\n	""11"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int maxPhonemes> = maxPhonemes""];\n	""12"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: java.lang.CharSequence input> = input""];\n	""13"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: java.util.Map finalRules> = finalRules""];\n	""14"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder phonemeBuilder> = phonemeBuilder""];\n	""1"" -> ""3""[label=""cfg_next""];\n	""10"" -> ""11""[label=""cfg_next""];\n	""11"" -> ""6""[label=""cfg_next""];\n	""12"" -> ""10""[label=""cfg_next""];\n	""13"" -> ""14""[label=""cfg_next""];\n	""14"" -> ""12""[label=""cfg_next""];\n	""2"" -> ""4""[label=""cfg_next""];\n	""3"" -> ""5""[label=""cfg_next""];\n	""4"" -> ""7""[label=""cfg_next""];\n	""5"" -> ""2""[label=""cfg_next""];\n	""7"" -> ""8""[label=""cfg_next""];\n	""8"" -> ""13""[label=""cfg_next""];\n	""9"" -> ""1""[label=""cfg_next""];\n}\n",default
org.apache.commons.codec.language.bm.Languages.getInstance(NameType),Method,* Gets an instance for the given name type.\n     *\n     * @param nameType The name type to lookup.\n     * @return an instance for the given name type.,public static Languages getInstance(final NameType nameType) {\n    return LANGUAGES.get(nameType);\n},org.apache.commons.codec.language.bm.Languages getInstance(org.apache.commons.codec.language.bm.NameType),"digraph cfg_getInstance {\n	""1"" [label=""$stack1 = <org.apache.commons.codec.language.bm.Languages: java.util.Map LANGUAGES>""];\n	""2"" [label=""$stack2 = interfaceinvoke $stack1.<java.util.Map: java.lang.Object get(java.lang.Object)>(nameType)""];\n	""3"" [label=""$stack3 = (org.apache.commons.codec.language.bm.Languages) $stack2""];\n	""4"" [label=""nameType := @parameter0: org.apache.commons.codec.language.bm.NameType""];\n	""5"" [label=""return $stack3""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""2"" -> ""3""[label=""cfg_next""];\n	""3"" -> ""5""[label=""cfg_next""];\n	""4"" -> ""1""[label=""cfg_next""];\n}\n","public , static "
org.apache.commons.codec.language.bm.Languages.getInstance(String),Method,* Gets a new instance for the given resource name.\n     *\n     * @param languagesResourceName the resource name to lookup.\n     * @return a new instance.,"public static Languages getInstance(final String languagesResourceName) {\n    // read languages list\n    final Set<String> ls = new HashSet<>();\n    try (Scanner lsScanner = new Scanner(Resources.getInputStream(languagesResourceName), ResourceConstants.ENCODING)) {\n        boolean inExtendedComment = false;\n        while (lsScanner.hasNextLine()) {\n            final String line = lsScanner.nextLine().trim();\n            if (inExtendedComment) {\n                if (line.endsWith(ResourceConstants.EXT_CMT_END)) {\n                    inExtendedComment = false;\n                }\n            } else if (line.startsWith(ResourceConstants.EXT_CMT_START)) {\n                inExtendedComment = true;\n            } else if (!line.isEmpty()) {\n                ls.add(line);\n            }\n        }\n        return new Languages(Collections.unmodifiableSet(ls));\n    }\n}",org.apache.commons.codec.language.bm.Languages getInstance(java.lang.String),"digraph cfg_getInstance {\n	""1"" [label=""$stack10 = staticinvoke <java.util.Collections: java.util.Set unmodifiableSet(java.util.Set)>(ls)""];\n	""2"" [label=""$stack11 = new org.apache.commons.codec.language.bm.Languages""];\n	""3"" [label=""$stack12 = virtualinvoke lsScanner.<java.util.Scanner: java.lang.String nextLine()>()""];\n	""4"" [label=""$stack13 = virtualinvoke line.<java.lang.String: boolean startsWith(java.lang.String)>(\""/*\"")""];\n	""5"" [label=""$stack14 = virtualinvoke line.<java.lang.String: boolean isEmpty()>()""];\n	""6"" [label=""$stack15 = virtualinvoke line.<java.lang.String: boolean endsWith(java.lang.String)>(\""*/\"")""];\n	""7"" [label=""$stack16 := @caughtexception""];\n	""8"" [label=""$stack17 := @caughtexception""];\n	""9"" [label=""$stack5 = new java.util.HashSet""];\n	""10"" [label=""$stack6 = <org.apache.commons.codec.language.bm.ResourceConstants: java.lang.String ENCODING>""];\n	""11"" [label=""$stack7 = staticinvoke <org.apache.commons.codec.Resources: java.io.InputStream getInputStream(java.lang.String)>(languagesResourceName)""];\n	""12"" [label=""$stack8 = new java.util.Scanner""];\n	""13"" [label=""$stack9 = virtualinvoke lsScanner.<java.util.Scanner: boolean hasNextLine()>()""];\n	""14"" [label=""goto""];\n	""15"" [label=""goto""];\n	""16"" [label=""goto""];\n	""17"" [label=""goto""];\n	""18"" [label=""if $stack13 == 0""];\n	""19"" [label=""if $stack14 != 0""];\n	""20"" [label=""if $stack15 == 0""];\n	""21"" [label=""if $stack9 == 0""];\n	""22"" [label=""if inExtendedComment == 0""];\n	""23"" [label=""inExtendedComment = $stack17""];\n	""24"" [label=""inExtendedComment = 0""];\n	""25"" [label=""inExtendedComment = 0""];\n	""26"" [label=""inExtendedComment = 1""];\n	""27"" [label=""interfaceinvoke ls.<java.util.Set: boolean add(java.lang.Object)>(line)""];\n	""28"" [label=""languagesResourceName := @parameter0: java.lang.String""];\n	""29"" [label=""line = $stack11""];\n	""30"" [label=""line = $stack16""];\n	""31"" [label=""line = virtualinvoke $stack12.<java.lang.String: java.lang.String trim()>()""];\n	""32"" [label=""ls = $stack5""];\n	""33"" [label=""lsScanner = $stack8""];\n	""34"" [label=""return line""];\n	""35"" [label=""specialinvoke $stack11.<org.apache.commons.codec.language.bm.Languages: void <init>(java.util.Set)>($stack10)""];\n	""36"" [label=""specialinvoke $stack5.<java.util.HashSet: void <init>()>()""];\n	""37"" [label=""specialinvoke $stack8.<java.util.Scanner: void <init>(java.io.InputStream,java.lang.String)>($stack7, $stack6)""];\n	""38"" [label=""throw inExtendedComment""];\n	""39"" [label=""virtualinvoke inExtendedComment.<java.lang.Throwable: void addSuppressed(java.lang.Throwable)>(line)""];\n	""40"" [label=""virtualinvoke lsScanner.<java.util.Scanner: void close()>()""];\n	""41"" [label=""virtualinvoke lsScanner.<java.util.Scanner: void close()>()""];\n	""1"" -> ""35""[label=""cfg_next""];\n	""1"" -> ""8""[label=""cfg_except""];\n	""10"" -> ""37""[label=""cfg_next""];\n	""11"" -> ""10""[label=""cfg_next""];\n	""12"" -> ""11""[label=""cfg_next""];\n	""13"" -> ""21""[label=""cfg_next""];\n	""13"" -> ""8""[label=""cfg_except""];\n	""14"" -> ""13""[label=""cfg_goto""];\n	""14"" -> ""8""[label=""cfg_except""];\n	""15"" -> ""14""[label=""cfg_goto""];\n	""15"" -> ""8""[label=""cfg_except""];\n	""16"" -> ""38""[label=""cfg_goto""];\n	""17"" -> ""14""[label=""cfg_goto""];\n	""17"" -> ""8""[label=""cfg_except""];\n	""18"" -> ""26""[label=""cfg_false""];\n	""18"" -> ""5""[label=""cfg_true""];\n	""18"" -> ""8""[label=""cfg_except""];\n	""19"" -> ""14""[label=""cfg_true""];\n	""19"" -> ""27""[label=""cfg_false""];\n	""19"" -> ""8""[label=""cfg_except""];\n	""2"" -> ""1""[label=""cfg_next""];\n	""2"" -> ""8""[label=""cfg_except""];\n	""20"" -> ""14""[label=""cfg_true""];\n	""20"" -> ""25""[label=""cfg_false""];\n	""20"" -> ""8""[label=""cfg_except""];\n	""21"" -> ""2""[label=""cfg_true""];\n	""21"" -> ""3""[label=""cfg_false""];\n	""21"" -> ""8""[label=""cfg_except""];\n	""22"" -> ""4""[label=""cfg_true""];\n	""22"" -> ""6""[label=""cfg_false""];\n	""22"" -> ""8""[label=""cfg_except""];\n	""23"" -> ""40""[label=""cfg_next""];\n	""24"" -> ""13""[label=""cfg_next""];\n	""24"" -> ""8""[label=""cfg_except""];\n	""25"" -> ""15""[label=""cfg_next""];\n	""25"" -> ""8""[label=""cfg_except""];\n	""26"" -> ""17""[label=""cfg_next""];\n	""26"" -> ""8""[label=""cfg_except""];\n	""27"" -> ""14""[label=""cfg_next""];\n	""27"" -> ""8""[label=""cfg_except""];\n	""28"" -> ""9""[label=""cfg_next""];\n	""29"" -> ""41""[label=""cfg_next""];\n	""29"" -> ""8""[label=""cfg_except""];\n	""3"" -> ""31""[label=""cfg_next""];\n	""3"" -> ""8""[label=""cfg_except""];\n	""30"" -> ""39""[label=""cfg_next""];\n	""31"" -> ""22""[label=""cfg_next""];\n	""31"" -> ""8""[label=""cfg_except""];\n	""32"" -> ""12""[label=""cfg_next""];\n	""33"" -> ""24""[label=""cfg_next""];\n	""35"" -> ""29""[label=""cfg_next""];\n	""35"" -> ""8""[label=""cfg_except""];\n	""36"" -> ""32""[label=""cfg_next""];\n	""37"" -> ""33""[label=""cfg_next""];\n	""39"" -> ""38""[label=""cfg_next""];\n	""4"" -> ""18""[label=""cfg_next""];\n	""4"" -> ""8""[label=""cfg_except""];\n	""40"" -> ""16""[label=""cfg_next""];\n	""40"" -> ""7""[label=""cfg_except""];\n	""41"" -> ""34""[label=""cfg_next""];\n	""5"" -> ""19""[label=""cfg_next""];\n	""5"" -> ""8""[label=""cfg_except""];\n	""6"" -> ""20""[label=""cfg_next""];\n	""6"" -> ""8""[label=""cfg_except""];\n	""7"" -> ""30""[label=""cfg_next""];\n	""8"" -> ""23""[label=""cfg_next""];\n	""9"" -> ""36""[label=""cfg_next""];\n}\n","public , static "
org.apache.commons.codec.language.bm.Languages.langResourceName(NameType),Method,No Comment,"private static String langResourceName(final NameType nameType) {\n    return String.format(""/org/apache/commons/codec/language/bm/%s_languages.txt"", nameType.getName());\n}",java.lang.String langResourceName(org.apache.commons.codec.language.bm.NameType),"digraph cfg_langResourceName {\n	""1"" [label=""$stack1 = newarray (java.lang.Object)[1]""];\n	""2"" [label=""$stack1[0] = $stack2""];\n	""3"" [label=""$stack2 = virtualinvoke nameType.<org.apache.commons.codec.language.bm.NameType: java.lang.String getName()>()""];\n	""4"" [label=""$stack3 = staticinvoke <java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>(\""/org/apache/commons/codec/language/bm/%s_languages.txt\"", $stack1)""];\n	""5"" [label=""nameType := @parameter0: org.apache.commons.codec.language.bm.NameType""];\n	""6"" [label=""return $stack3""];\n	""1"" -> ""3""[label=""cfg_next""];\n	""2"" -> ""4""[label=""cfg_next""];\n	""3"" -> ""2""[label=""cfg_next""];\n	""4"" -> ""6""[label=""cfg_next""];\n	""5"" -> ""1""[label=""cfg_next""];\n}\n","private , static "
org.apache.commons.codec.language.bm.Languages.getLanguages(),Method,* Gets the language set.\n     *\n     * @return the language set.,public Set<String> getLanguages() {\n    return this.languages;\n},java.util.Set getLanguages(),"digraph cfg_getLanguages {\n	""1"" [label=""$stack1 = this.<org.apache.commons.codec.language.bm.Languages: java.util.Set languages>""];\n	""2"" [label=""return $stack1""];\n	""3"" [label=""this := @this: org.apache.commons.codec.language.bm.Languages""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""3"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.codec.language.bm.Languages.<init>(Set),Constructor,No Comment,private Languages(final Set<String> languages) {\n    this.languages = languages;\n},void <init>(java.util.Set),"digraph cfg_init {\n	""1"" [label=""languages := @parameter0: java.util.Set""];\n	""2"" [label=""return""];\n	""3"" [label=""specialinvoke this.<java.lang.Object: void <init>()>()""];\n	""4"" [label=""this := @this: org.apache.commons.codec.language.bm.Languages""];\n	""5"" [label=""this.<org.apache.commons.codec.language.bm.Languages: java.util.Set languages> = languages""];\n	""1"" -> ""3""[label=""cfg_next""];\n	""3"" -> ""5""[label=""cfg_next""];\n	""4"" -> ""1""[label=""cfg_next""];\n	""5"" -> ""2""[label=""cfg_next""];\n}\n",private 
