FEN:ID,:LABEL,Comment,Modifiers,Extends,Implements
org.apache.commons.compress.harmony.unpack200.Segment,Class,"* A Pack200 archive consists of one or more segments. Each segment is stand-alone, in the sense that every segment has the magic number header; thus, every\n * segment is also a valid archive. However, it is possible to combine (non-GZipped) archives into a single large archive by concatenation alone. Thus, all the\n * hard work in unpacking an archive falls to understanding a segment.\n * <p>\n * The first component of a segment is the header; this contains (amongst other things) the expected counts of constant pool entries, which in turn defines how\n * many values need to be read from the stream. Because values are variable width (see {@link Codec}), it is not possible to calculate the start of the next\n * segment, although one of the header values does hint at the size of the segment if non-zero, which can be used for buffering purposes.\n * </p>\n * <p>\n * Note that this does not perform any buffering of the input stream; each value will be read on a byte-by-byte basis. It does not perform GZip decompression\n * automatically; both of these are expected to be done by the caller if the stream has the magic header for GZip streams ({@link GZIPInputStream#GZIP_MAGIC}).\n * In any case, if GZip decompression is being performed the input stream will be buffered at a higher level, and thus this can read on a byte-oriented basis.\n * </p>\n * <p>\n * Format:\n * </p>\n * <pre>\n *   pack200_archive:\n *      (pack200_segment)+\n *\n *   pack200_segment:\n *      segment_header\n *      *band_headers :BYTE1\n *      cp_bands\n *      attr_definition_bands\n *      ic_bands\n *      class_bands\n *      bc_bands\n *      file_bands\n * </pre>",public ,,
org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter,Class,* This class provides the binding between the standard Pack200 interface and the internal interface for (un)packing.,public ,org.apache.commons.compress.harmony.pack200.Pack200Adapter,org.apache.commons.compress.java.util.jar.Pack200.Unpacker
org.apache.commons.compress.harmony.unpack200.AttributeLayoutMap,Class,"* Stores a mapping from attribute names to their corresponding layout types. Note that names of attribute layouts and their formats are <em>not</em>\n * internationalized, and should not be translated.",public ,,
org.apache.commons.compress.harmony.unpack200.SegmentHeader,Class,* SegmentHeader is the header band of a {@link Segment},public ,,
org.apache.commons.compress.harmony.unpack200.SegmentUtils,Class,* Utility class for unpack200,"public , final ",,
org.apache.commons.compress.harmony.unpack200.AttributeLayout,Class,* Defines a layout that describes how an attribute will be transmitted.,public ,,org.apache.commons.compress.harmony.unpack200.IMatcher
org.apache.commons.compress.harmony.unpack200.AttrDefinitionBands,Class,* Attribute definition bands are the set of bands used to define extra attributes transmitted in the archive.,public ,org.apache.commons.compress.harmony.unpack200.BandSet,
org.apache.commons.compress.harmony.unpack200.CpBands,Class,* Constant Pool bands,public ,org.apache.commons.compress.harmony.unpack200.BandSet,
org.apache.commons.compress.harmony.unpack200.NewAttributeBands,Class,* Sets of bands relating to a non-predefined attribute,public ,org.apache.commons.compress.harmony.unpack200.BandSet,
org.apache.commons.compress.harmony.unpack200.NewAttributeBands$AttributeLayoutElement,Interface,"* An AttributeLayoutElement is a part of an attribute layout and has one or more bands associated with it, which transmit the AttributeElement data for\n     * successive Attributes of this type.",private ,,
org.apache.commons.compress.harmony.unpack200.NewAttributeBands$Call,Class,No Comment,public ,org.apache.commons.compress.harmony.unpack200.NewAttributeBands.LayoutElement,
org.apache.commons.compress.harmony.unpack200.NewAttributeBands$Callable,Class,No Comment,"public , static ",,org.apache.commons.compress.harmony.unpack200.NewAttributeBands.AttributeLayoutElement
org.apache.commons.compress.harmony.unpack200.NewAttributeBands$Integral,Class,No Comment,public ,org.apache.commons.compress.harmony.unpack200.NewAttributeBands.LayoutElement,
org.apache.commons.compress.harmony.unpack200.NewAttributeBands$Reference,Class,* Constant Pool Reference,public ,org.apache.commons.compress.harmony.unpack200.NewAttributeBands.LayoutElement,
org.apache.commons.compress.harmony.unpack200.NewAttributeBands$Replication,Class,"* A replication is an array of layout elements, with an associated count",public ,org.apache.commons.compress.harmony.unpack200.NewAttributeBands.LayoutElement,
org.apache.commons.compress.harmony.unpack200.NewAttributeBands$Union,Class,* A Union is a type of layout element where the tag value acts as a selector for one of the union cases,public ,org.apache.commons.compress.harmony.unpack200.NewAttributeBands.LayoutElement,
org.apache.commons.compress.harmony.unpack200.NewAttributeBands$UnionCase,Class,* A Union case,public ,org.apache.commons.compress.harmony.unpack200.NewAttributeBands.LayoutElement,
org.apache.commons.compress.harmony.unpack200.NewAttributeBands$LayoutElement,Abstract Class,No Comment,"private , abstract , static ",,org.apache.commons.compress.harmony.unpack200.NewAttributeBands.AttributeLayoutElement
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool,Class,* Manages the constant pool used for re-creating class files.,public ,,
org.apache.commons.compress.harmony.unpack200.bytecode.CPClass,Class,* Constant pool entry for a class,public ,org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry,
org.apache.commons.compress.harmony.unpack200.bytecode.CPRef,Abstract Class,"* Abstract superclass for reference constant pool entries, such as a method or field reference.","public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry,
org.apache.commons.compress.harmony.unpack200.bytecode.CPMember,Class,"* Superclass for member constant pool entries, such as fields or methods.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry,
org.apache.commons.compress.harmony.unpack200.bytecode.ExceptionTableEntry,Class,* An entry in an exception table.,public ,,
org.apache.commons.compress.harmony.unpack200.bytecode.CPFloat,Class,* Float constant pool entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.CPConstantNumber,
org.apache.commons.compress.harmony.unpack200.bytecode.CPDouble,Class,* Double constant pool entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.CPConstantNumber,
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry,Abstract Class,* Abstract superclass for constant pool entries,"public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.FieldRefForm,Class,* This class implements the byte code form for those bytecodes which have field references (and only field references).,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.LocalForm,Class,"* This class implements the byte code form for those bytecodes which have float references (and only float references). This excludes iinc (which has its own\n * form, IincForm).",public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.VariableInstructionForm,Abstract Class,* This abstract class implements the common code for instructions which have variable lengths. This is currently the *switch instructions and some wide (_w)\n * instructions.,"public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.SwitchForm,Abstract Class,No Comment,"public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.forms.VariableInstructionForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.FloatRefForm,Class,* This class implements the byte code form for those bytecodes which have float references (and only float references).,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.SingleByteReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.SingleByteReferenceForm,Abstract Class,"* Some bytecodes (such as (a)ldc, fldc and ildc) have single-byte references to the class pool. This class is the abstract superclass of those classes.","public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.forms.ReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.InitMethodReferenceForm,Abstract Class,* Abstract superclass of those classes which look up init methods (these are class specific methods). They use getInitMethodPoolEntry to find the methods.,"public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.forms.ClassSpecificReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteForm,Class,* This class implements the form for bytecodes which have single byte operands.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ShortForm,Class,* This class implements the form for bytecodes which have short operands only.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ThisFieldRefForm,Class,"* This class implements references to fields defined in the current class, which is set by this class in the OperandManager. Pack200 allows the current class\n * to be inferred from context; this class tracks previous field reference classes to allow this.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ClassSpecificReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ClassRefForm,Class,* This class implements the byte code form for those bytecodes which have class references (and only class references).,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.NewInitMethodRefForm,Class,"* This class is used to determine which init method should be called, based on the last class which was sent a constructor message.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.InitMethodReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ThisInitMethodRefForm,Class,"* This class is used to determine which init method should be called, based on the last current class reference.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.InitMethodReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.WideForm,Class,"* This class implements the byte code form for the wide instruction. Unlike other instructions, it can take multiple forms, depending on what is being widened.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.VariableInstructionForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.IntRefForm,Class,* This class implements the byte code form for those bytecodes which have int references (and only int references).,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.SingleByteReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.NoArgumentForm,Class,* This class implements the byte code form of all bytecodes which either have no operands (such as nop) or have all their operands passed on the stack (not\n * encoded as bytes in the bytecode streams).,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.NewClassRefForm,Class,* This class is an extension of the ClassRefForm. It has two purposes: 1. To keep track of the last type used in a new() instruction in the current class. 2.\n * To allow the sender to create instances of either a specified class (which then becomes the new class) or the last used new class.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ClassRefForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ThisMethodRefForm,Class,"* This class implements references to methods defined in the current class, which is set by this class in the OperandManager. Pack200 allows the current class\n * to be inferred from context; this class tracks previous method reference current classes to allow this.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ClassSpecificReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm,Abstract Class,* Abstract byte code form.,"public , abstract ",,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.NarrowClassRefForm,Class,"* This class is used for representations of cldc and cldc_w. In these cases, a narrow class ref has one byte and a wide class ref has two bytes.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ClassRefForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.DoubleForm,Class,* This class implements the byte code form for those bytecodes which have double references (and only double references).,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.MultiANewArrayForm,Class,* This class implements the byte code form for the multianewarray instruction. It has a class reference and a byte operand.\n *\n * MultiANewArrayForms (like other anewarray forms) do not track the last new().,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ClassRefForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.IMethodRefForm,Class,* This class implements the byte code form for those bytecodes which have IMethod references (and only IMethod references).,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.MethodRefForm,Class,* This class implements the byte code form for those bytecodes which have regular method references (and only regular method references). These are:\n * invokevirtual invokespecial invokestatic Class-specific references to methods are subclasses of ClassSpecificReferenceForm instead.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.SuperFieldRefForm,Class,"* This class implements references to fields defined in the superclass, which is set by this class in the OperandManager. Pack200 allows the superclass to be\n * inferred from context; this class tracks previous field reference superclasses to allow this.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ClassSpecificReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ClassSpecificReferenceForm,Abstract Class,"* Abstract superclass of all classes that have class-specific references to constant pool information. These classes have a context (a string representing a\n * pack200 class) i.e., they send getClassSpecificPoolEntry instead of getConstantPoolEntry.","public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.forms.ReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ReferenceForm,Abstract Class,* Abstract class of all ByteCodeForms which add a nested entry from the globalConstantPool.,"public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.TableSwitchForm,Class,No Comment,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.SwitchForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.LongForm,Class,* This class implements the byte code form for those bytecodes which have long references (and only long references).,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.SuperMethodRefForm,Class,"* This class implements references to methods defined in the superclass, which is set by this class in the OperandManager. Pack200 allows the superclass to be\n * inferred from context; this class tracks previous method reference superclasses to allow this.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ClassSpecificReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.IincForm,Class,* This class implements the byte code form for the iinc instruction. It has a local reference and a byte operand.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.LookupSwitchForm,Class,No Comment,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.SwitchForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.SuperInitMethodRefForm,Class,"* This class is used to determine which init method should be called, based on the last superclass reference.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.InitMethodReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.StringRefForm,Class,* This class implements the byte code form for those bytecodes which have string references (and only string references).,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.SingleByteReferenceForm,
org.apache.commons.compress.harmony.unpack200.bytecode.forms.LabelForm,Class,* This class implements the byte code form for those bytecodes which have label references (and only label references).,public ,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm,
org.apache.commons.compress.harmony.unpack200.bytecode.EnclosingMethodAttribute,Class,* Enclosing method class file attribute.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.Attribute,
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTypeTableAttribute,Class,* Local variable type table.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.BCIRenumberedAttribute,
org.apache.commons.compress.harmony.unpack200.bytecode.ClassConstantPool,Class,* The Class constant pool,public ,,
org.apache.commons.compress.harmony.unpack200.bytecode.RuntimeVisibleorInvisibleAnnotationsAttribute,Class,"* Annotations class file attribute, either a RuntimeVisibleAnnotations attribute or a RuntimeInvisibleAnnotations attribute.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute,
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile,Class,* ClassFile is used to represent and write out Java class files.,public ,,
org.apache.commons.compress.harmony.unpack200.bytecode.BCIRenumberedAttribute,Abstract Class,* Abstract superclass for attributes that have some part encoded with a BCI renumbering,"public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.Attribute,
org.apache.commons.compress.harmony.unpack200.bytecode.DeprecatedAttribute,Class,* Deprecated class file attribute.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.Attribute,
org.apache.commons.compress.harmony.unpack200.bytecode.CPLong,Class,* Long constant pool entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.CPConstantNumber,
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTableAttribute,Class,* Local variable table,public ,org.apache.commons.compress.harmony.unpack200.bytecode.BCIRenumberedAttribute,
org.apache.commons.compress.harmony.unpack200.bytecode.LineNumberTableAttribute,Class,* Line number table,public ,org.apache.commons.compress.harmony.unpack200.bytecode.BCIRenumberedAttribute,
org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8,Class,"* UTF8 constant pool entry, used for storing long Strings.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry,
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry,Abstract Class,* The abstract superclass for all types of class file entries.,"public , abstract ",,
org.apache.commons.compress.harmony.unpack200.bytecode.CPConstantNumber,Abstract Class,* Abstract superclass for constant pool entries that are numbers.,"public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.CPConstant,
org.apache.commons.compress.harmony.unpack200.bytecode.CPConstant,Abstract Class,* Abstract superclass for constant pool constant entries such as numbers or Strings,"public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry,
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationDefaultAttribute,Class,* AnnotationDefault class file attribute,public ,org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute,
org.apache.commons.compress.harmony.unpack200.bytecode.CPInterfaceMethodRef,Class,* Interface method reference constant pool entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.CPRef,
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute,Class,* Inner classes class file attribute,public ,org.apache.commons.compress.harmony.unpack200.bytecode.Attribute,
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute$InnerClassesEntry,Class,No Comment,"private , static , final ",,
org.apache.commons.compress.harmony.unpack200.bytecode.RuntimeVisibleorInvisibleParameterAnnotationsAttribute,Class,"* Parameter annotations class file attribute, either a RuntimeVisibleParameterAnnotations attribute or a RuntimeInvisibleParameterAnnotations attribute.",public ,org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute,
org.apache.commons.compress.harmony.unpack200.bytecode.RuntimeVisibleorInvisibleParameterAnnotationsAttribute$ParameterAnnotation,Class,* ParameterAnnotation represents the annotations on a single parameter.,"public , static ",,
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute,Abstract Class,* Abstract superclass for Annotations attributes,"public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.Attribute,
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$Annotation,Class,* Class to represent the annotation structure for class file attributes,"public , static ",,
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$ElementValue,Class,* Pairs a tag and value.,"public , static ",,
org.apache.commons.compress.harmony.unpack200.bytecode.CPMethod,Class,* Method constant pool entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.CPMember,
org.apache.commons.compress.harmony.unpack200.bytecode.CPNameAndType,Class,* Name and Type pair constant pool entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry,
org.apache.commons.compress.harmony.unpack200.bytecode.CPMethodRef,Class,* Method reference constant pool entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.CPRef,
org.apache.commons.compress.harmony.unpack200.bytecode.CPInteger,Class,* Integer constant pool entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.CPConstantNumber,
org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute,Class,* A compressor-defined class file attribute.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.BCIRenumberedAttribute,
org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute$BCIndex,Class,No Comment,"private , static , final ",org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute.AbstractBcValue,
org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute$BCLength,Class,No Comment,"private , static , final ",org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute.AbstractBcValue,
org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute$BCOffset,Class,No Comment,"private , static , final ",org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute.AbstractBcValue,
org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute$AbstractBcValue,Abstract Class,Bytecode-related value (either a bytecode index or a length),"private , abstract , static ",,
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantValueAttribute,Class,* An {@link Attribute} representing a constant.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.Attribute,
org.apache.commons.compress.harmony.unpack200.bytecode.CPField,Class,* Field constant pool entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.CPMember,
org.apache.commons.compress.harmony.unpack200.bytecode.CPFieldRef,Class,* Field reference constant pool entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry,
org.apache.commons.compress.harmony.unpack200.bytecode.CPString,Class,* String constant pool entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.CPConstant,
org.apache.commons.compress.harmony.unpack200.bytecode.Attribute,Abstract Class,* Abstract superclass for class file attributes,"public , abstract ",org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry,
org.apache.commons.compress.harmony.unpack200.bytecode.SignatureAttribute,Class,* Signature class file attribute,public ,org.apache.commons.compress.harmony.unpack200.bytecode.Attribute,
org.apache.commons.compress.harmony.unpack200.bytecode.SourceFileAttribute,Class,* Source file class file attribute,public ,org.apache.commons.compress.harmony.unpack200.bytecode.Attribute,
org.apache.commons.compress.harmony.unpack200.bytecode.OperandManager,Class,"* Tracks operands, provides methods to let other classes get next elements, and also knows about which classes have been used recently in super, this and new\n * references.",public ,,
org.apache.commons.compress.harmony.unpack200.bytecode.CodeAttribute,Class,No Comment,public ,org.apache.commons.compress.harmony.unpack200.bytecode.BCIRenumberedAttribute,
org.apache.commons.compress.harmony.unpack200.bytecode.ByteCode,Class,* A bytecode class file entry.,public ,org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry,
org.apache.commons.compress.harmony.unpack200.bytecode.ExceptionsAttribute,Class,* Exceptions class file attribute,public ,org.apache.commons.compress.harmony.unpack200.bytecode.Attribute,
org.apache.commons.compress.harmony.unpack200.IcBands,Class,* Inner Class Bands,public ,org.apache.commons.compress.harmony.unpack200.BandSet,
org.apache.commons.compress.harmony.unpack200.ClassBands,Class,* Class Bands,public ,org.apache.commons.compress.harmony.unpack200.BandSet,
org.apache.commons.compress.harmony.unpack200.BandSet,Abstract Class,* Abstract superclass for a set of bands.,"public , abstract ",,
org.apache.commons.compress.harmony.unpack200.FileBands,Class,"* Parses the file band headers (not including the actual bits themselves). At the end of this parse call, the input stream will be positioned at the start of\n * the file_bits themselves, and there will be Sum(file_size) bits remaining in the stream with BYTE1 compression. A decent implementation will probably just\n * stream the bytes out to the reconstituted Jar rather than caching them.",public ,org.apache.commons.compress.harmony.unpack200.BandSet,
org.apache.commons.compress.harmony.unpack200.Archive,Class,"* Archive is the main entry point to unpack200. An archive is constructed with either two file names, a pack file and an output file name or an input stream\n * and an output streams. Then {@code unpack()} is called, to unpack the pack200 archive.",public ,,
org.apache.commons.compress.harmony.unpack200.IMatcher,Interface,* Interface for a class that can perform matching on flag values.,public ,,
org.apache.commons.compress.harmony.archive.internal.nls.Messages,Class,"* This class retrieves strings from a resource bundle and returns them, formatting them with MessageFormat when required.\n * <p>\n * It is used by the system classes to provide national language support, by looking up messages in the {@code\n *    org.apache.commons.compress.harmony.archive.internal.nls.messages\n * } resource bundle. Note that if this file is not available, or an invalid key is looked up, or resource bundle support is not available, the key itself\n * will be returned as the associated message. This means that the <em>KEY</em> should a reasonable human-readable (english) string.",public ,,
org.apache.commons.compress.harmony.pack200.CPClass,Class,* Constant pool entry for a class.,public ,org.apache.commons.compress.harmony.pack200.CPConstant,
