FEN:ID,:LABEL,Parameter Name,Data Type
org.apache.commons.compress.changes.ChangeSet.addDeletion(Change).deleteChange,Parameter_1,deleteChange,org.apache.commons.compress.changes.Change
org.apache.commons.compress.changes.ChangeSet.delete(String).fileName,Parameter_1,fileName,java.lang.String
org.apache.commons.compress.changes.ChangeSet.deleteDir(String).dirName,Parameter_1,dirName,java.lang.String
"org.apache.commons.compress.changes.ChangeSetPerformer.copyStream(InputStream,ArchiveOutputStream,ArchiveEntry).inputStream",Parameter_1,inputStream,java.io.InputStream
"org.apache.commons.compress.changes.ChangeSetPerformer.copyStream(InputStream,ArchiveOutputStream,ArchiveEntry).outputStream",Parameter_2,outputStream,org.apache.commons.compress.archivers.ArchiveOutputStream
"org.apache.commons.compress.changes.ChangeSetPerformer.copyStream(InputStream,ArchiveOutputStream,ArchiveEntry).archiveEntry",Parameter_3,archiveEntry,org.apache.commons.compress.archivers.ArchiveEntry
"org.apache.commons.compress.changes.ChangeSetPerformer.isDeletedLater(Set,ArchiveEntry).workingSet",Parameter_1,workingSet,java.util.Set
"org.apache.commons.compress.changes.ChangeSetPerformer.isDeletedLater(Set,ArchiveEntry).entry",Parameter_2,entry,org.apache.commons.compress.archivers.ArchiveEntry
"org.apache.commons.compress.changes.ChangeSetPerformer.perform(ArchiveEntryIterator,ArchiveOutputStream).entryIterator",Parameter_1,entryIterator,org.apache.commons.compress.changes.ChangeSetPerformer$ArchiveEntryIterator
"org.apache.commons.compress.changes.ChangeSetPerformer.perform(ArchiveEntryIterator,ArchiveOutputStream).outputStream",Parameter_2,outputStream,org.apache.commons.compress.archivers.ArchiveOutputStream
"org.apache.commons.compress.changes.ChangeSetPerformer.perform(ArchiveInputStream,ArchiveOutputStream).inputStream",Parameter_1,inputStream,org.apache.commons.compress.archivers.ArchiveInputStream
"org.apache.commons.compress.changes.ChangeSetPerformer.perform(ArchiveInputStream,ArchiveOutputStream).outputStream",Parameter_2,outputStream,org.apache.commons.compress.archivers.ArchiveOutputStream
"org.apache.commons.compress.changes.ChangeSetPerformer.perform(ZipFile,ArchiveOutputStream).zipFile",Parameter_1,zipFile,org.apache.commons.compress.archivers.zip.ZipFile
"org.apache.commons.compress.changes.ChangeSetPerformer.perform(ZipFile,ArchiveOutputStream).outputStream",Parameter_2,outputStream,org.apache.commons.compress.archivers.ArchiveOutputStream
org.apache.commons.compress.changes.ChangeSetPerformer.<init>(ChangeSet).changeSet,Parameter_1,changeSet,org.apache.commons.compress.changes.ChangeSet
org.apache.commons.compress.changes.ChangeSetPerformer$ArchiveInputStreamIterator.<init>(ArchiveInputStream).inputStream,Parameter_1,inputStream,org.apache.commons.compress.archivers.ArchiveInputStream
org.apache.commons.compress.changes.ChangeSetPerformer$ZipFileIterator.<init>(ZipFile).zipFile,Parameter_1,zipFile,org.apache.commons.compress.archivers.zip.ZipFile
org.apache.commons.compress.changes.ChangeSetResults.addedFromChangeSet(String).fileName,Parameter_1,fileName,java.lang.String
org.apache.commons.compress.changes.ChangeSetResults.addedFromStream(String).fileName,Parameter_1,fileName,java.lang.String
org.apache.commons.compress.changes.ChangeSetResults.deleted(String).fileName,Parameter_1,fileName,java.lang.String
org.apache.commons.compress.changes.ChangeSetResults.hasBeenAdded(String).fileName,Parameter_1,fileName,java.lang.String
org.apache.commons.compress.harmony.unpack200.IcTuple.equals(Object).object,Parameter_1,object,java.lang.Object
org.apache.commons.compress.harmony.unpack200.IcTuple.innerBreakAtDollar(String).className,Parameter_1,className,java.lang.String
org.apache.commons.compress.harmony.unpack200.IcTuple.isAllDigits(String).nameString,Parameter_1,nameString,java.lang.String
"org.apache.commons.compress.harmony.unpack200.IcTuple.nullSafeEquals(String,String).stringOne",Parameter_1,stringOne,java.lang.String
"org.apache.commons.compress.harmony.unpack200.IcTuple.nullSafeEquals(String,String).stringTwo",Parameter_2,stringTwo,java.lang.String
"org.apache.commons.compress.harmony.unpack200.IcTuple.<init>(String,int,String,String,int,int,int,int).C",Parameter_1,C,java.lang.String
"org.apache.commons.compress.harmony.unpack200.IcTuple.<init>(String,int,String,String,int,int,int,int).F",Parameter_2,F,int
"org.apache.commons.compress.harmony.unpack200.IcTuple.<init>(String,int,String,String,int,int,int,int).C2",Parameter_3,C2,java.lang.String
"org.apache.commons.compress.harmony.unpack200.IcTuple.<init>(String,int,String,String,int,int,int,int).N",Parameter_4,N,java.lang.String
"org.apache.commons.compress.harmony.unpack200.IcTuple.<init>(String,int,String,String,int,int,int,int).cIndex",Parameter_5,cIndex,int
"org.apache.commons.compress.harmony.unpack200.IcTuple.<init>(String,int,String,String,int,int,int,int).c2Index",Parameter_6,c2Index,int
"org.apache.commons.compress.harmony.unpack200.IcTuple.<init>(String,int,String,String,int,int,int,int).nIndex",Parameter_7,nIndex,int
"org.apache.commons.compress.harmony.unpack200.IcTuple.<init>(String,int,String,String,int,int,int,int).tIndex",Parameter_8,tIndex,int
org.apache.commons.compress.harmony.unpack200.BcBands.endsWithLoad(int).codePacked,Parameter_1,codePacked,int
org.apache.commons.compress.harmony.unpack200.BcBands.endsWithStore(int).codePacked,Parameter_1,codePacked,int
org.apache.commons.compress.harmony.unpack200.BcBands.read(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.BcBands.startsWithIf(int).codePacked,Parameter_1,codePacked,int
org.apache.commons.compress.harmony.unpack200.BcBands.<init>(Segment).segment,Parameter_1,segment,org.apache.commons.compress.harmony.unpack200.Segment
org.apache.commons.compress.harmony.unpack200.SegmentOptions.<init>(int).options,Parameter_1,options,int
org.apache.commons.compress.harmony.unpack200.SegmentConstantPoolArrayCache.arrayIsCached(String[]).array,Parameter_1,array,java.lang.String[]
org.apache.commons.compress.harmony.unpack200.SegmentConstantPoolArrayCache.cacheArray(String[]).array,Parameter_1,array,java.lang.String[]
"org.apache.commons.compress.harmony.unpack200.SegmentConstantPoolArrayCache.indexesForArrayKey(String[],String).array",Parameter_1,array,java.lang.String[]
"org.apache.commons.compress.harmony.unpack200.SegmentConstantPoolArrayCache.indexesForArrayKey(String[],String).key",Parameter_2,key,java.lang.String
org.apache.commons.compress.harmony.unpack200.SegmentConstantPoolArrayCache$CachedArray.indexesForKey(String).key,Parameter_1,key,java.lang.String
org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.setRiaAttributeName(CPUTF8).cpUTF8Value,Parameter_1,cpUTF8Value,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8
org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.setRipaAttributeName(CPUTF8).cpUTF8Value,Parameter_1,cpUTF8Value,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8
org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.setRvaAttributeName(CPUTF8).cpUTF8Value,Parameter_1,cpUTF8Value,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8
org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.setRvpaAttributeName(CPUTF8).cpUTF8Value,Parameter_1,cpUTF8Value,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8
"org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.getAnnotation(CPUTF8,int,Iterator).type",Parameter_1,type,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8
"org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.getAnnotation(CPUTF8,int,Iterator).pairCount",Parameter_2,pairCount,int
"org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.getAnnotation(CPUTF8,int,Iterator).namesIterator",Parameter_3,namesIterator,java.util.Iterator
"org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.getAttribute(int,CPUTF8[],int[],Iterator).numAnnotations",Parameter_1,numAnnotations,int
"org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.getAttribute(int,CPUTF8[],int[],Iterator).types",Parameter_2,types,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8[]
"org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.getAttribute(int,CPUTF8[],int[],Iterator).pairCounts",Parameter_3,pairCounts,int[]
"org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.getAttribute(int,CPUTF8[],int[],Iterator).namesIterator",Parameter_4,namesIterator,java.util.Iterator
org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.getNextValue(int).t,Parameter_1,t,int
"org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.getParameterAttribute(int,Iterator).numParameters",Parameter_1,numParameters,int
"org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.getParameterAttribute(int,Iterator).namesIterator",Parameter_2,namesIterator,java.util.Iterator
"org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.<init>(String,CpBands).type",Parameter_1,type,java.lang.String
"org.apache.commons.compress.harmony.unpack200.MetadataBandGroup.<init>(String,CpBands).cpBands",Parameter_2,cpBands,org.apache.commons.compress.harmony.unpack200.CpBands
org.apache.commons.compress.harmony.unpack200.Segment.buildClassFile(int).classNum,Parameter_1,classNum,int
"org.apache.commons.compress.harmony.unpack200.Segment.computeIcStored(IcTuple[],IcTuple[]).icLocal",Parameter_1,icLocal,org.apache.commons.compress.harmony.unpack200.IcTuple[]
"org.apache.commons.compress.harmony.unpack200.Segment.computeIcStored(IcTuple[],IcTuple[]).icRelevant",Parameter_2,icRelevant,org.apache.commons.compress.harmony.unpack200.IcTuple[]
"org.apache.commons.compress.harmony.unpack200.Segment.log(int,String).messageLevel",Parameter_1,messageLevel,int
"org.apache.commons.compress.harmony.unpack200.Segment.log(int,String).message",Parameter_2,message,java.lang.String
org.apache.commons.compress.harmony.unpack200.Segment.overrideDeflateHint(boolean).deflateHint,Parameter_1,deflateHint,boolean
org.apache.commons.compress.harmony.unpack200.Segment.readSegment(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.Segment.setLogLevel(int).logLevel,Parameter_1,logLevel,int
org.apache.commons.compress.harmony.unpack200.Segment.setLogStream(OutputStream).logStream,Parameter_1,logStream,java.io.OutputStream
org.apache.commons.compress.harmony.unpack200.Segment.setPreRead(boolean).value,Parameter_1,value,boolean
"org.apache.commons.compress.harmony.unpack200.Segment.unpack(InputStream,JarOutputStream).inputStream",Parameter_1,inputStream,java.io.InputStream
"org.apache.commons.compress.harmony.unpack200.Segment.unpack(InputStream,JarOutputStream).out",Parameter_2,out,java.util.jar.JarOutputStream
org.apache.commons.compress.harmony.unpack200.Segment.unpackRead(InputStream).inputStream,Parameter_1,inputStream,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.Segment.unpackWrite(JarOutputStream).out,Parameter_1,out,java.util.jar.JarOutputStream
org.apache.commons.compress.harmony.unpack200.Segment.writeJar(JarOutputStream).out,Parameter_1,out,java.util.jar.JarOutputStream
org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.newBoundedInputStream(File).file,Parameter_1,file,java.io.File
org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.newBoundedInputStream(FileInputStream).fileInputStream,Parameter_1,fileInputStream,java.io.FileInputStream
org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.newBoundedInputStream(InputStream).inputStream,Parameter_1,inputStream,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.newBoundedInputStream(Path).path,Parameter_1,path,java.nio.file.Path
"org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.newBoundedInputStream(String,String[]).first",Parameter_1,first,java.lang.String
"org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.newBoundedInputStream(String,String[]).more",Parameter_2,more,java.lang.String[]
org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.newBoundedInputStream(URL).url,Parameter_1,url,java.net.URL
"org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.readField(Object,String).object",Parameter_1,object,java.lang.Object
"org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.readField(Object,String).fieldName",Parameter_2,fieldName,java.lang.String
org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.readPathString(FileInputStream).fis,Parameter_1,fis,java.io.FileInputStream
org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.unwrap(FilterInputStream).filterInputStream,Parameter_1,filterInputStream,java.io.FilterInputStream
org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.unwrap(InputStream).inputStream,Parameter_1,inputStream,java.io.InputStream
"org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.unpack(File,JarOutputStream).file",Parameter_1,file,java.io.File
"org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.unpack(File,JarOutputStream).out",Parameter_2,out,java.util.jar.JarOutputStream
"org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.unpack(InputStream,JarOutputStream).in",Parameter_1,in,java.io.InputStream
"org.apache.commons.compress.harmony.unpack200.Pack200UnpackerAdapter.unpack(InputStream,JarOutputStream).out",Parameter_2,out,java.util.jar.JarOutputStream
org.apache.commons.compress.harmony.unpack200.AttributeLayoutMap.add(AttributeLayout).layout,Parameter_1,layout,org.apache.commons.compress.harmony.unpack200.AttributeLayout
"org.apache.commons.compress.harmony.unpack200.AttributeLayoutMap.add(AttributeLayout,NewAttributeBands).layout",Parameter_1,layout,org.apache.commons.compress.harmony.unpack200.AttributeLayout
"org.apache.commons.compress.harmony.unpack200.AttributeLayoutMap.add(AttributeLayout,NewAttributeBands).newBands",Parameter_2,newBands,org.apache.commons.compress.harmony.unpack200.NewAttributeBands
org.apache.commons.compress.harmony.unpack200.AttributeLayoutMap.getAttributeBands(AttributeLayout).layout,Parameter_1,layout,org.apache.commons.compress.harmony.unpack200.AttributeLayout
"org.apache.commons.compress.harmony.unpack200.AttributeLayoutMap.getAttributeLayout(int,int).index",Parameter_1,index,int
"org.apache.commons.compress.harmony.unpack200.AttributeLayoutMap.getAttributeLayout(int,int).context",Parameter_2,context,int
"org.apache.commons.compress.harmony.unpack200.AttributeLayoutMap.getAttributeLayout(String,int).name",Parameter_1,name,java.lang.String
"org.apache.commons.compress.harmony.unpack200.AttributeLayoutMap.getAttributeLayout(String,int).context",Parameter_2,context,int
org.apache.commons.compress.harmony.unpack200.AttributeLayoutMap.getLayout(int).context,Parameter_1,context,int
"org.apache.commons.compress.harmony.unpack200.SegmentHeader.decodeScalar(String,InputStream,BHSDCodec).name",Parameter_1,name,java.lang.String
"org.apache.commons.compress.harmony.unpack200.SegmentHeader.decodeScalar(String,InputStream,BHSDCodec).in",Parameter_2,in,java.io.InputStream
"org.apache.commons.compress.harmony.unpack200.SegmentHeader.decodeScalar(String,InputStream,BHSDCodec).codec",Parameter_3,codec,org.apache.commons.compress.harmony.pack200.BHSDCodec
"org.apache.commons.compress.harmony.unpack200.SegmentHeader.decodeScalar(String,InputStream,BHSDCodec,int).name",Parameter_1,name,java.lang.String
"org.apache.commons.compress.harmony.unpack200.SegmentHeader.decodeScalar(String,InputStream,BHSDCodec,int).in",Parameter_2,in,java.io.InputStream
"org.apache.commons.compress.harmony.unpack200.SegmentHeader.decodeScalar(String,InputStream,BHSDCodec,int).codec",Parameter_3,codec,org.apache.commons.compress.harmony.pack200.BHSDCodec
"org.apache.commons.compress.harmony.unpack200.SegmentHeader.decodeScalar(String,InputStream,BHSDCodec,int).n",Parameter_4,n,int
org.apache.commons.compress.harmony.unpack200.SegmentHeader.parseArchiveFileCounts(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.SegmentHeader.parseArchiveSpecialCounts(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.SegmentHeader.parseClassCounts(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.SegmentHeader.parseCpCounts(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.SegmentHeader.read(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.SegmentHeader.setArchiveMajorVersion(int).version,Parameter_1,version,int
org.apache.commons.compress.harmony.unpack200.SegmentHeader.setArchiveMinorVersion(int).version,Parameter_1,version,int
org.apache.commons.compress.harmony.unpack200.SegmentHeader.setArchiveModtime(long).archiveModtime,Parameter_1,archiveModtime,long
org.apache.commons.compress.harmony.unpack200.SegmentHeader.setArchiveSize(long).archiveSize,Parameter_1,archiveSize,long
org.apache.commons.compress.harmony.unpack200.SegmentHeader.setAttributeDefinitionCount(long).valuie,Parameter_1,valuie,long
org.apache.commons.compress.harmony.unpack200.SegmentHeader.setBandHeadersData(byte[]).bandHeaders,Parameter_1,bandHeaders,byte[]
org.apache.commons.compress.harmony.unpack200.SegmentHeader.setSegmentsRemaining(long).value,Parameter_1,value,long
org.apache.commons.compress.harmony.unpack200.SegmentHeader.<init>(Segment).segment,Parameter_1,segment,org.apache.commons.compress.harmony.unpack200.Segment
org.apache.commons.compress.harmony.unpack200.SegmentUtils.countArgs(String).descriptor,Parameter_1,descriptor,java.lang.String
"org.apache.commons.compress.harmony.unpack200.SegmentUtils.countArgs(String,int).descriptor",Parameter_1,descriptor,java.lang.String
"org.apache.commons.compress.harmony.unpack200.SegmentUtils.countArgs(String,int).widthOfLongsAndDoubles",Parameter_2,widthOfLongsAndDoubles,int
org.apache.commons.compress.harmony.unpack200.SegmentUtils.countBit16(int[]).flags,Parameter_1,flags,int[]
org.apache.commons.compress.harmony.unpack200.SegmentUtils.countBit16(long[]).flags,Parameter_1,flags,long[]
org.apache.commons.compress.harmony.unpack200.SegmentUtils.countBit16(long[][]).flags,Parameter_1,flags,long[][]
org.apache.commons.compress.harmony.unpack200.SegmentUtils.countInvokeInterfaceArgs(String).descriptor,Parameter_1,descriptor,java.lang.String
"org.apache.commons.compress.harmony.unpack200.SegmentUtils.countMatches(long[],IMatcher).flags",Parameter_1,flags,long[]
"org.apache.commons.compress.harmony.unpack200.SegmentUtils.countMatches(long[],IMatcher).matcher",Parameter_2,matcher,org.apache.commons.compress.harmony.unpack200.IMatcher
"org.apache.commons.compress.harmony.unpack200.SegmentUtils.countMatches(long[][],IMatcher).flags",Parameter_1,flags,long[][]
"org.apache.commons.compress.harmony.unpack200.SegmentUtils.countMatches(long[][],IMatcher).matcher",Parameter_2,matcher,org.apache.commons.compress.harmony.unpack200.IMatcher
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.getValue(String,long,SegmentConstantPool).layout",Parameter_1,layout,java.lang.String
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.getValue(String,long,SegmentConstantPool).longIndex",Parameter_2,longIndex,long
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.getValue(String,long,SegmentConstantPool).pool",Parameter_3,pool,org.apache.commons.compress.harmony.unpack200.SegmentConstantPool
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.getValue(long,SegmentConstantPool).longIndex",Parameter_1,longIndex,long
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.getValue(long,SegmentConstantPool).pool",Parameter_2,pool,org.apache.commons.compress.harmony.unpack200.SegmentConstantPool
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.getValue(long,String,SegmentConstantPool).longIndex",Parameter_1,longIndex,long
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.getValue(long,String,SegmentConstantPool).type",Parameter_2,type,java.lang.String
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.getValue(long,String,SegmentConstantPool).pool",Parameter_3,pool,org.apache.commons.compress.harmony.unpack200.SegmentConstantPool
org.apache.commons.compress.harmony.unpack200.AttributeLayout.matches(long).value,Parameter_1,value,long
org.apache.commons.compress.harmony.unpack200.AttributeLayout.setBackwardsCallCount(int).backwardsCallCount,Parameter_1,backwardsCallCount,int
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.<init>(String,int,String,int).name",Parameter_1,name,java.lang.String
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.<init>(String,int,String,int).context",Parameter_2,context,int
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.<init>(String,int,String,int).layout",Parameter_3,layout,java.lang.String
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.<init>(String,int,String,int).index",Parameter_4,index,int
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.<init>(String,int,String,int,boolean).name",Parameter_1,name,java.lang.String
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.<init>(String,int,String,int,boolean).context",Parameter_2,context,int
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.<init>(String,int,String,int,boolean).layout",Parameter_3,layout,java.lang.String
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.<init>(String,int,String,int,boolean).index",Parameter_4,index,int
"org.apache.commons.compress.harmony.unpack200.AttributeLayout.<init>(String,int,String,int,boolean).isDefault",Parameter_5,isDefault,boolean
org.apache.commons.compress.harmony.unpack200.AttrDefinitionBands.read(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.AttrDefinitionBands.<init>(Segment).segment,Parameter_1,segment,org.apache.commons.compress.harmony.unpack200.Segment
org.apache.commons.compress.harmony.unpack200.CpBands.cpClassValue(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpClassValue(String).string,Parameter_1,string,java.lang.String
org.apache.commons.compress.harmony.unpack200.CpBands.cpDoubleValue(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpFieldValue(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpFloatValue(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpIMethodValue(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpIntegerValue(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpLongValue(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpMethodValue(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpNameAndTypeValue(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpNameAndTypeValue(String).descriptor,Parameter_1,descriptor,java.lang.String
org.apache.commons.compress.harmony.unpack200.CpBands.cpSignatureValue(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpStringValue(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpUTF8Value(int).index,Parameter_1,index,int
org.apache.commons.compress.harmony.unpack200.CpBands.cpUTF8Value(String).string,Parameter_1,string,java.lang.String
"org.apache.commons.compress.harmony.unpack200.CpBands.cpUTF8Value(String,boolean).string",Parameter_1,string,java.lang.String
"org.apache.commons.compress.harmony.unpack200.CpBands.cpUTF8Value(String,boolean).searchForIndex",Parameter_2,searchForIndex,boolean
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpClass(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpDescriptor(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpDouble(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpField(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpFloat(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpIMethod(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpInt(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpLong(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpMethod(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpSignature(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpString(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.parseCpUtf8(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.read(InputStream).in,Parameter_1,in,java.io.InputStream
org.apache.commons.compress.harmony.unpack200.CpBands.<init>(Segment).segment,Parameter_1,segment,org.apache.commons.compress.harmony.unpack200.Segment
org.apache.commons.compress.harmony.unpack200.NewAttributeBands.getCodec(String).layoutElement,Parameter_1,layoutElement,java.lang.String
"org.apache.commons.compress.harmony.unpack200.NewAttributeBands.getOneAttribute(int,List).index",Parameter_1,index,int
"org.apache.commons.compress.harmony.unpack200.NewAttributeBands.getOneAttribute(int,List).elements",Parameter_2,elements,java.util.List
org.apache.commons.compress.harmony.unpack200.NewAttributeBands.getStreamUpToMatchingBracket(StringReader).stream,Parameter_1,stream,java.io.StringReader
"org.apache.commons.compress.harmony.unpack200.NewAttributeBands.parseAttributes(InputStream,int).in",Parameter_1,in,java.io.InputStream
"org.apache.commons.compress.harmony.unpack200.NewAttributeBands.parseAttributes(InputStream,int).occurrenceCount",Parameter_2,occurrenceCount,int
org.apache.commons.compress.harmony.unpack200.NewAttributeBands.read(InputStream).in,Parameter_1,in,java.io.InputStream
