FEN:ID,:LABEL,Comment,Modifiers,Extends,Implements
org.apache.commons.collections4.bidimap.AbstractSortedBidiMapDecorator,Abstract Class,"* Provides a base decorator that enables additional functionality to be added\n * to a SortedBidiMap via decoration.\n * <p>\n * Methods are forwarded directly to the decorated map.\n * </p>\n * <p>\n * This implementation does not perform any special processing with the map views.\n * Instead it simply returns the inverse from the wrapped map. This may be\n * undesirable, for example if you are trying to write a validating implementation\n * it would provide a loophole around the validation.\n * But, you might want that loophole, so this class is kept simple.\n * </p>\n *\n * @param <K> the type of the keys in this map\n * @param <V> the type of the values in this map\n * @since 3.0","public , abstract ",org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator,org.apache.commons.collections4.SortedBidiMap
org.apache.commons.collections4.bidimap.DualHashBidiMap,Class,"* Implements {@link BidiMap} with two {@link HashMap} instances.\n * <p>\n * Two {@link HashMap} instances are used in this class.\n * This provides fast lookups at the expense of storing two sets of map entries.\n * Commons Collections would welcome the addition of a direct hash-based\n * implementation of the {@link BidiMap} interface.\n * </p>\n * <p>\n * NOTE: From Commons Collections 3.1, all subclasses will use {@link HashMap}\n * and the flawed {@code createMap} method is ignored.\n * </p>\n *\n * @param <K> the type of the keys in the map\n * @param <V> the type of the values in the map\n * @since 3.0",public ,org.apache.commons.collections4.bidimap.AbstractDualBidiMap,java.io.Serializable
org.apache.commons.collections4.bidimap.DualTreeBidiMap,Class,"* Implements {@link BidiMap} with two {@link TreeMap} instances.\n * <p>\n * The setValue() method on iterators will succeed only if the new value being set is\n * not already in the bidi map.\n * </p>\n * <p>\n * When considering whether to use this class, the {@link TreeBidiMap} class should\n * also be considered. It implements the interface using a dedicated design, and does\n * not store each object twice, which can save on memory use.\n * </p>\n * <p>\n * NOTE: From Commons Collections 3.1, all subclasses will use {@link TreeMap}\n * and the flawed {@code createMap} method is ignored.\n * </p>\n *\n * @param <K> the type of the keys in this map\n * @param <V> the type of the values in this map\n * @since 3.0",public ,org.apache.commons.collections4.bidimap.AbstractDualBidiMap,org.apache.commons.collections4.SortedBidiMap;java.io.Serializable
org.apache.commons.collections4.bidimap.DualTreeBidiMap$BidiOrderedMapIterator,Class,* Inner class MapIterator.\n     *\n     * @param <K> the type of the keys.\n     * @param <V> the type of the values.,"protected , static ",,org.apache.commons.collections4.OrderedMapIterator;org.apache.commons.collections4.ResettableIterator
org.apache.commons.collections4.bidimap.DualTreeBidiMap$ViewMap,Class,* Internal sorted map view.\n     *\n     * @param <K> the type of the keys.\n     * @param <V> the type of the values.,"protected , static ",org.apache.commons.collections4.map.AbstractSortedMapDecorator,
org.apache.commons.collections4.bidimap.TreeBidiMap,Class,"* Red-Black tree-based implementation of BidiMap where all objects added\n * implement the {@code Comparable} interface.\n * <p>\n * This class guarantees that the map will be in both ascending key order\n * and ascending value order, sorted according to the natural order for\n * the key's and value's classes.\n * </p>\n * <p>\n * This Map is intended for applications that need to be able to look\n * up a key-value pairing by either key or value, and need to do so\n * with equal efficiency.\n * </p>\n * <p>\n * While that goal could be accomplished by taking a pair of TreeMaps\n * and redirecting requests to the appropriate TreeMap (for example,\n * containsKey would be directed to the TreeMap that maps values to\n * keys, containsValue would be directed to the TreeMap that maps keys\n * to values), there are problems with that implementation.\n * If the data contained in the TreeMaps is large, the cost of redundant\n * storage becomes significant. The {@link DualTreeBidiMap} and\n * {@link DualHashBidiMap} implementations use this approach.\n * </p>\n * <p>\n * This solution keeps minimizes the data storage by holding data only once.\n * The red-black algorithm is based on {@link java.util.TreeMap}, but has been modified\n * to simultaneously map a tree node by key and by value. This doubles the\n * cost of put operations (but so does using two TreeMaps), and nearly doubles\n * the cost of remove operations (there is a savings in that the lookup of the\n * node to be removed only has to be performed once). And since only one node\n * contains the key and value, storage is significantly less than that\n * required by two TreeMaps.\n * </p>\n * <p>\n * The Map.Entry instances returned by the appropriate methods will\n * not allow setValue() and will throw an\n * UnsupportedOperationException on attempts to call that method.\n * </p>\n *\n * @param <K> the type of the keys in this map\n * @param <V> the type of the values in this map\n * @since 3.0 (previously DoubleOrderedMap v2.0)",public ,,org.apache.commons.collections4.OrderedBidiMap;java.io.Serializable
org.apache.commons.collections4.bidimap.TreeBidiMap$DataElement,Enum,No Comment,,enum has no extends,
org.apache.commons.collections4.bidimap.TreeBidiMap$EntryView,Class,* A view of this map.,final ,org.apache.commons.collections4.bidimap.TreeBidiMap.AbstractView,
org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse,Class,* The inverse map implementation.,final ,,org.apache.commons.collections4.OrderedBidiMap
org.apache.commons.collections4.bidimap.TreeBidiMap$InverseEntryView,Class,* A view of this map.,final ,org.apache.commons.collections4.bidimap.TreeBidiMap.AbstractView,
org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapEntryIterator,Class,* An iterator over the inverse map entries.,final ,org.apache.commons.collections4.bidimap.TreeBidiMap.AbstractViewIterator,org.apache.commons.collections4.OrderedIterator
org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapIterator,Class,* An iterator over the map.,final ,org.apache.commons.collections4.bidimap.TreeBidiMap.AbstractViewIterator,org.apache.commons.collections4.OrderedMapIterator
org.apache.commons.collections4.bidimap.TreeBidiMap$KeyView,Class,No Comment,final ,org.apache.commons.collections4.bidimap.TreeBidiMap.AbstractView,
org.apache.commons.collections4.bidimap.TreeBidiMap$Node,Class,* A node used to store the data.,static ,,java.util.Map.Entry;org.apache.commons.collections4.KeyValue
org.apache.commons.collections4.bidimap.TreeBidiMap$ValueView,Class,No Comment,final ,org.apache.commons.collections4.bidimap.TreeBidiMap.AbstractView,
org.apache.commons.collections4.bidimap.TreeBidiMap$ViewMapEntryIterator,Class,* An iterator over the map entries.,final ,org.apache.commons.collections4.bidimap.TreeBidiMap.AbstractViewIterator,org.apache.commons.collections4.OrderedIterator
org.apache.commons.collections4.bidimap.TreeBidiMap$ViewMapIterator,Class,* An iterator over the map.,final ,org.apache.commons.collections4.bidimap.TreeBidiMap.AbstractViewIterator,org.apache.commons.collections4.OrderedMapIterator
org.apache.commons.collections4.bidimap.TreeBidiMap$AbstractView,Abstract Class,* A view of this map.,abstract ,java.util.AbstractSet,
org.apache.commons.collections4.bidimap.TreeBidiMap$AbstractViewIterator,Abstract Class,* An iterator over the map.,abstract ,,
org.apache.commons.collections4.MultiMapUtils,Class,"* Provides utility methods and decorators for {@link MultiValuedMap} instances.\n * <p>\n * It contains various type safe and null safe methods. Additionally, it provides\n * the following decorators:\n * </p>\n * <ul>\n *   <li>{@link #unmodifiableMultiValuedMap(MultiValuedMap)}</li>\n *   <li>{@link #transformedMultiValuedMap(MultiValuedMap, Transformer, Transformer)}</li>\n * </ul>\n *\n * @since 4.1",public ,,
org.apache.commons.collections4.BoundedCollection,Interface,"* Defines a collection that is bounded in size.\n * <p>\n * The size of the collection can vary, but it can never exceed a preset\n * maximum number of elements. This interface allows the querying of details\n * associated with the maximum number of elements.\n * </p>\n *\n * @see CollectionUtils#isFull\n * @see CollectionUtils#maxSize\n * @param <E> the type of elements in this collection\n * @since 3.0",public ,java.util.Collection,
org.apache.commons.collections4.collection.UnmodifiableBoundedCollection,Class,"* {@link UnmodifiableBoundedCollection} decorates another\n * {@link BoundedCollection} to ensure it can't be altered.\n * <p>\n * If a BoundedCollection is first wrapped in some other collection decorator,\n * such as synchronized or predicated, the BoundedCollection methods are no\n * longer accessible.\n * The factory on this class will attempt to retrieve the bounded nature by\n * examining the package scope variables.\n * </p>\n * <p>\n * This class is Serializable from Commons Collections 3.1.\n * </p>\n * <p>\n * Attempts to modify it will result in an UnsupportedOperationException.\n * </p>\n *\n * @param <E> the type of elements in this collection\n * @since 3.0","public , final ",org.apache.commons.collections4.collection.AbstractCollectionDecorator,org.apache.commons.collections4.BoundedCollection;org.apache.commons.collections4.Unmodifiable
org.apache.commons.collections4.collection.CompositeCollection,Class,* Decorates a collection of other collections to provide a single unified view.\n * <p>\n * Changes made to this collection will actually be made on the decorated collection.\n * Add and remove operations require the use of a pluggable strategy. If no\n * strategy is provided then add and remove are unsupported.\n * </p>\n * @param <E> the type of the elements in the collection\n * @since 3.0,public ,,java.util.Collection;java.io.Serializable
org.apache.commons.collections4.collection.CompositeCollection$CollectionMutator,Interface,* Pluggable strategy to handle changes to the composite.\n     *\n     * @param <E> the element being held in the collection,public ,java.io.Serializable,
org.apache.commons.collections4.collection.TransformedCollection,Class,"* Decorates another {@link Collection} to transform objects that are added.\n * <p>\n * The add methods are affected by this class.\n * Thus objects must be removed or searched for using their transformed form.\n * For example, if the transformation converts Strings to Integers, you must\n * use the Integer form to remove objects.\n * </p>\n * <p>\n * This class is Serializable from Commons Collections 3.1.\n * </p>\n *\n * @param <E> the type of the elements in the collection\n * @since 3.0",public ,org.apache.commons.collections4.collection.AbstractCollectionDecorator,
org.apache.commons.collections4.collection.PredicatedCollection,Class,"* Decorates another {@link Collection} to validate that additions\n * match a specified predicate.\n * <p>\n * This collection exists to provide validation for the decorated collection.\n * It is normally created to decorate an empty collection.\n * If an object cannot be added to the collection, an IllegalArgumentException is thrown.\n * </p>\n * <p>\n * One usage would be to ensure that no null entries are added to the collection:\n * </p>\n * <pre>\n * Collection coll = PredicatedCollection.predicatedCollection(new ArrayList(), NotNullPredicate.INSTANCE);\n * </pre>\n * <p>\n * This class is Serializable from Commons Collections 3.1.\n * </p>\n *\n * @param <E> the type of the elements in the collection\n * @since 3.0",public ,org.apache.commons.collections4.collection.AbstractCollectionDecorator,
org.apache.commons.collections4.collection.PredicatedCollection$Builder,Class,"* Builder for creating predicated collections.\n     * <p>\n     * Create a Builder with a predicate to validate elements against, then add any elements\n     * to the builder. Elements that fail the predicate will be added to a rejected list.\n     * Finally, create or decorate a collection using the createPredicated[List,Set,Bag,Queue] methods.\n     * <p>\n     * An example:\n     * <pre>\n     *   Predicate&lt;String&gt; predicate = NotNullPredicate.notNullPredicate();\n     *   PredicatedCollectionBuilder&lt;String&gt; builder = PredicatedCollection.builder(predicate);\n     *   builder.add(""item1"");\n     *   builder.add(null);\n     *   builder.add(""item2"");\n     *   List&lt;String&gt; predicatedList = builder.createPredicatedList();\n     * </pre>\n     * <p>\n     * At the end of the code fragment above predicatedList is protected by the predicate supplied\n     * to the builder, and it contains item1 and item2.\n     * <p>\n     * More elements can be added to the builder once a predicated collection has been created,\n     * but these elements will not be reflected in already created collections.\n     *\n     * @param <E>  the element type\n     * @since 4.1","public , static ",,
org.apache.commons.collections4.collection.IndexedCollection,Class,"* An IndexedCollection is a Map-like view onto a Collection. It accepts a\n * keyTransformer to define how the keys are converted from the values.\n * <p>\n * Modifications made to this decorator modify the index as well as the\n * decorated {@link Collection}. However, modifications to the underlying\n * {@link Collection} will not update the index and it will get out of sync.\n * </p>\n * <p>\n * If modification of the decorated {@link Collection} is unavoidable, then a\n * call to {@link #reindex()} will update the index to the current contents of\n * the {@link Collection}.\n * </p>\n *\n * @param <K> the type of object in the index.\n * @param <C> the type of object in the collection.\n * @since 4.0",public ,org.apache.commons.collections4.collection.AbstractCollectionDecorator,
org.apache.commons.collections4.collection.SynchronizedCollection,Class,* Decorates another {@link Collection} to synchronize its behavior\n * for a multithreaded environment.\n * <p>\n * Iterators must be manually synchronized:\n * </p>\n * <pre>\n * synchronized (coll) {\n *   Iterator it = coll.iterator();\n *   // do stuff with iterator\n * }\n * </pre>\n * <p>\n * This class is Serializable from Commons Collections 3.1.\n * </p>\n *\n * @param <E> the type of the elements in the collection\n * @since 3.0,public ,,java.util.Collection;java.io.Serializable
org.apache.commons.collections4.collection.UnmodifiableCollection,Class,* Decorates another {@link Collection} to ensure it can't be altered.\n * <p>\n * This class is Serializable from Commons Collections 3.1.\n * </p>\n * <p>\n * Attempts to modify it will result in an UnsupportedOperationException.\n * </p>\n *\n * @param <E> the type of the elements in the collection\n * @since 3.0,"public , final ",org.apache.commons.collections4.collection.AbstractCollectionDecorator,org.apache.commons.collections4.Unmodifiable
org.apache.commons.collections4.collection.AbstractCollectionDecorator,Abstract Class,"* Decorates another {@code Collection} to provide additional behavior.\n * <p>\n * Each method call made on this {@code Collection} is forwarded to the\n * decorated {@code Collection}. This class is used as a framework on which\n * to build to extensions such as synchronized and unmodifiable behavior. The\n * main advantage of decoration is that one decorator can wrap any implementation\n * of {@code Collection}, whereas sub-classing requires a new class to be\n * written for each implementation.\n * </p>\n * <p>\n * This implementation does not perform any special processing with\n * {@link #iterator()}. Instead it simply returns the value from the\n * wrapped collection. This may be undesirable, for example if you are trying\n * to write an unmodifiable implementation it might provide a loophole.\n * </p>\n * <p>\n * This implementation does not forward the hashCode and equals methods through\n * to the backing object, but relies on Object's implementation. This is necessary\n * to preserve the symmetry of equals. Custom definitions of equality are usually\n * based on an interface, such as Set or List, so that the implementation of equals\n * can cast the object being tested for equality to the custom interface.\n * AbstractCollectionDecorator does not implement such custom interfaces directly;\n * they are implemented only in subclasses. Therefore, forwarding equals would break\n * symmetry, as the forwarding object might consider itself equal to the object being\n * tested, but the reverse could not be true. This behavior is consistent with the\n * JDK's collection wrappers, such as {@link java.util.Collections#unmodifiableCollection(Collection)}.\n * Use an interface-specific subclass of AbstractCollectionDecorator, such as\n * AbstractListDecorator, to preserve equality behavior, or override equals directly.\n * </p>\n *\n * @param <E> the type of the elements in the collection\n * @since 3.0","public , abstract ",,java.util.Collection;java.io.Serializable
org.apache.commons.collections4.OrderedBidiMap,Interface,* Defines a map that allows bidirectional lookup between key and values\n * and retains and provides access to an ordering.\n * <p>\n * Implementations should allow a value to be looked up from a key and\n * a key to be looked up from a value with equal performance.\n * </p>\n *\n * @param <K> the type of the keys in the map\n * @param <V> the type of the values in the map\n * @since 3.0,public ,org.apache.commons.collections4.BidiMap;org.apache.commons.collections4.OrderedMap,
org.apache.commons.collections4.FactoryUtils,Class,* {@code FactoryUtils} provides reference implementations and utilities\n * for the Factory functor interface. The supplied factories are:\n * <ul>\n * <li>Prototype - clones a specified object\n * <li>Instantiate - creates objects using reflection\n * <li>Constant - always returns the same object\n * <li>Null - always returns null\n * <li>Exception - always throws an exception\n * </ul>\n * <p>\n * Since v4.1 only factories which are considered to be safe are\n * Serializable. Factories considered to be unsafe for serialization are:\n * </p>\n * <ul>\n * <li>Prototype\n * <li>Instantiate\n * </ul>\n *\n * @since 3.0,public ,,
org.apache.commons.collections4.IterableGet,Interface,"* The ""read"" subset of the {@link java.util.Map} interface.\n *\n * @param <K> the type of the keys in this map\n * @param <V> the type of the values in this map\n * @since 4.0\n * @see Put",public ,org.apache.commons.collections4.Get,
org.apache.commons.collections4.ListUtils,Class,* Provides utility methods and decorators for {@link List} instances.\n *\n * @since 1.0,public ,,
org.apache.commons.collections4.ListUtils$CharSequenceAsList,Class,* A simple wrapper to use a CharSequence as List.,"private , static , final ",java.util.AbstractList,
org.apache.commons.collections4.ListUtils$LcsVisitor,Class,* A helper class used to construct the longest common subsequence.,"private , static , final ",,org.apache.commons.collections4.sequence.CommandVisitor
org.apache.commons.collections4.ListUtils$Partition,Class,* Provides a partition view on a {@link List}.\n     * @since 4.0,"private , static , final ",java.util.AbstractList,
org.apache.commons.collections4.Closure,Interface,"* Defines a functor interface implemented by classes that do something.\n * <p>\n * A {@code Closure} represents a block of code which is executed from\n * inside some block, function or iteration. It operates an input object.\n * </p>\n * <p>\n * Standard implementations of common closures are provided by\n * {@link ClosureUtils}. These include method invocation and for/while loops.\n * </p>\n *\n * @param <T> the type of the input to the operation.\n * @since 1.0\n * @deprecated Use {@link Consumer}.",public ,java.util.function.Consumer,
org.apache.commons.collections4.IterableSortedMap,Interface,* {@link SortedMap} + {@link OrderedMap}.\n *\n * @param <K> the type of the keys in the map\n * @param <V> the type of the values in the map\n * @since 4.0,public ,java.util.SortedMap;org.apache.commons.collections4.OrderedMap,
org.apache.commons.collections4.MapUtils,Class,"* Provides utility methods and decorators for {@link Map} and {@link SortedMap} instances.\n * <p>\n * It contains various type safe methods as well as other useful features like deep copying.\n * </p>\n * <p>\n * It also provides the following decorators:\n * </p>\n *\n * <ul>\n * <li>{@link #fixedSizeMap(Map)}\n * <li>{@link #fixedSizeSortedMap(SortedMap)}\n * <li>{@link #lazyMap(Map,Factory)}\n * <li>{@link #lazyMap(Map,Transformer)}\n * <li>{@link #lazySortedMap(SortedMap,Factory)}\n * <li>{@link #lazySortedMap(SortedMap,Transformer)}\n * <li>{@link #predicatedMap(Map,Predicate,Predicate)}\n * <li>{@link #predicatedSortedMap(SortedMap,Predicate,Predicate)}\n * <li>{@link #transformedMap(Map, Transformer, Transformer)}\n * <li>{@link #transformedSortedMap(SortedMap, Transformer, Transformer)}\n * <li>{@link #multiValueMap(Map)}\n * <li>{@link #multiValueMap(Map, Class)}\n * <li>{@link #multiValueMap(Map, Factory)}\n * </ul>\n *\n * @since 1.0",public ,,
org.apache.commons.collections4.Transformer,Interface,"* Defines a functor interface implemented by classes that transform one\n * object into another.\n * <p>\n * A {@code Transformer} converts the input object to the output object.\n * The input object SHOULD be left unchanged.\n * Transformers are typically used for type conversions, or extracting data\n * from an object.\n * </p>\n * <p>\n * Standard implementations of common transformers are provided by\n * {@link TransformerUtils}. These include method invocation, returning a constant,\n * cloning and returning the string value.\n * </p>\n *\n * @param <T> the type of the input to the function.\n * @param <R> the type of the result of the function.\n * @since 1.0\n * @deprecated Use {@link Function}.",public ,java.util.function.Function,
org.apache.commons.collections4.functors.DefaultEquator,Class,* Default {@link Equator} implementation.\n *\n * @param <T>  the types of object this {@link Equator} can evaluate.\n * @since 4.0,public ,,org.apache.commons.collections4.Equator;java.io.Serializable
org.apache.commons.collections4.functors.AbstractPredicate,Abstract Class,* Abstract base class for predicates.\n *\n * @param <T> the type of the input to the predicate.\n * @since 4.5.0-M3,"public , abstract ",,org.apache.commons.collections4.Predicate
org.apache.commons.collections4.functors.StringValueTransformer,Class,* Transformer implementation that returns the result of calling\n * {@code String.valueOf} on the input object.\n *\n * @param <T> the type of the input and result to the function.\n * @since 3.0,"public , final ",,org.apache.commons.collections4.Transformer;java.io.Serializable
org.apache.commons.collections4.functors.PredicateDecorator,Interface,* Defines a predicate that decorates one or more other predicates.\n * <p>\n * This interface enables tools to access the decorated predicates.\n * </p>\n *\n * @param <T> the type of the input to the predicate.\n * @since 3.1,public ,org.apache.commons.collections4.Predicate,
org.apache.commons.collections4.functors.IfTransformer,Class,* Transformer implementation that will call one of two closures based on whether a predicate evaluates\n * as true or false.\n *\n * @param <T> the type of the input to the function.\n * @param <R> the type of the result of the function.\n * @since 4.1,public ,,org.apache.commons.collections4.Transformer;java.io.Serializable
org.apache.commons.collections4.functors.IdentityPredicate,Class,* Predicate implementation that returns true if the input is the same object\n * as the one stored in this predicate.\n *\n * @param <T> the type of the input to the predicate.\n * @since 3.0,"public , final ",org.apache.commons.collections4.functors.AbstractPredicate,java.io.Serializable
org.apache.commons.collections4.functors.ExceptionClosure,Class,* Closure implementation that always throws an exception.\n *\n * @param <T> the type of the input to the operation.\n * @since 3.0,"public , final ",,org.apache.commons.collections4.Closure;java.io.Serializable
org.apache.commons.collections4.functors.NOPClosure,Class,* Closure implementation that does nothing.\n *\n * @param <T> the type of the input to the operation.\n * @since 3.0,"public , final ",,org.apache.commons.collections4.Closure;java.io.Serializable
org.apache.commons.collections4.functors.ClosureTransformer,Class,* Transformer implementation that calls a Closure using the input object\n * and then returns the input.\n *\n * @param <T> the type of the input and result to the function.\n * @since 3.0,public ,,org.apache.commons.collections4.Transformer;java.io.Serializable
org.apache.commons.collections4.functors.FunctorUtils,Class,* Internal utilities for functors.\n *\n * @since 3.0,final ,,
