FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
com.fasterxml.jackson.databind.SerializationFeature.WRITE_DATES_WITH_ZONE_ID,Enum Constant,"* Feature that determines whether date/date-time values should be serialized\n     * so that they include timezone id, in cases where type itself contains\n     * timezone information. Including this information may lead to compatibility\n     * issues because ISO-8601 specification does not define formats that include\n     * such information.\n     *<p>\n     * If enabled, Timezone id should be included using format specified\n     * with Java 8 <code>DateTimeFormatter#ISO_ZONED_DATE_TIME</code> definition\n     * (for example, '2011-12-03T10:15:30+01:00[Europe/Paris]').\n     *<p>\n     * Note: setting has no relevance if date/time values are serialized as timestamps.\n     *<p>\n     * Feature is disabled by default, so that zone id is NOT included; rather, timezone\n     * offset is used for ISO-8601 compatibility (if any timezone information is\n     * included in value).\n     *\n     * @since 2.6",WRITE_DATES_WITH_ZONE_ID(false),com.fasterxml.jackson.databind.SerializationFeature WRITE_DATES_WITH_ZONE_ID,public 
com.fasterxml.jackson.databind.SerializationFeature.WRITE_DATES_WITH_CONTEXT_TIME_ZONE,Enum Constant,"* Feature that determines whether timezone/offset included in zoned date/time\n     * values (note: does NOT {@link java.util.Date} will be overridden if there\n     * is an explicitly set context time zone.\n     * If disabled, timezone/offset value is used-is; if enabled, context time zone\n     * is used instead.\n     *<p>\n     * Note that this setting only affects ""Zoned"" date/time values of\n     * {@code Java 8 date/time} types -- it will have no effect on old\n     * {@link java.util} value handling (of which {@link java.util.Date} has no timezone\n     * information and must use contextual timezone, implicit or explicit; and\n     * {@link java.util.Calendar} which will always use timezone Calendar value has).\n     * Setting is also ignored by Joda date/time values.\n     *<p>\n     * Feature is enabled by default for backwards-compatibility purposes (in\n     * Jackson 2.12 override was always done if there was explicitly defined timezone).\n     *\n     * @since 2.13",WRITE_DATES_WITH_CONTEXT_TIME_ZONE(true),com.fasterxml.jackson.databind.SerializationFeature WRITE_DATES_WITH_CONTEXT_TIME_ZONE,public 
com.fasterxml.jackson.databind.SerializationFeature.WRITE_DURATIONS_AS_TIMESTAMPS,Enum Constant,"* Feature that determines whether time values that represents time periods\n     * (durations, periods, ranges) are to be serialized by default using\n     * a numeric (true) or textual (false) representations. Note that numeric\n     * representation may mean either simple number, or an array of numbers,\n     * depending on type.\n     *<p>\n     * Feature is enabled by default in Jackson 2.x, so that period/duration values\n     * are by default serialized as timestamps.\n     * It will be disabled by default in Jackson 3.x.\n     *\n     * @since 2.5",WRITE_DURATIONS_AS_TIMESTAMPS(true),com.fasterxml.jackson.databind.SerializationFeature WRITE_DURATIONS_AS_TIMESTAMPS,public 
com.fasterxml.jackson.databind.SerializationFeature.WRITE_CHAR_ARRAYS_AS_JSON_ARRAYS,Enum Constant,"* Feature that determines how type <code>char[]</code> is serialized:\n     * when enabled, will be serialized as an explict JSON array (with\n     * single-character Strings as values); when disabled, defaults to\n     * serializing them as Strings (which is more compact).\n     *<p>\n     * Feature is disabled by default.",WRITE_CHAR_ARRAYS_AS_JSON_ARRAYS(false),com.fasterxml.jackson.databind.SerializationFeature WRITE_CHAR_ARRAYS_AS_JSON_ARRAYS,public 
com.fasterxml.jackson.databind.SerializationFeature.WRITE_ENUMS_USING_TO_STRING,Enum Constant,"* Feature that determines standard serialization mechanism used for\n     * Enum values: if enabled, return value of <code>Enum.toString()</code>\n     * is used; if disabled, return value of <code>Enum.name()</code> is used.\n     *<p>\n     * Note: this feature should usually have same value\n     * as {@link DeserializationFeature#READ_ENUMS_USING_TO_STRING}.\n     *<p>\n     * Feature is disabled by default.",WRITE_ENUMS_USING_TO_STRING(false),com.fasterxml.jackson.databind.SerializationFeature WRITE_ENUMS_USING_TO_STRING,public 
com.fasterxml.jackson.databind.SerializationFeature.WRITE_ENUMS_USING_INDEX,Enum Constant,"* Feature that determines whether Java Enum values are serialized\n     * as numbers (true), or textual values (false). If textual values are\n     * used, other settings are also considered.\n     * If this feature is enabled,\n     *  return value of <code>Enum.ordinal()</code>\n     * (an integer) will be used as the serialization.\n     *<p>\n     * Note that this feature has precedence over {@link #WRITE_ENUMS_USING_TO_STRING},\n     * which is only considered if this feature is set to false.\n     *<p>\n     * Note that since 2.10, this does NOT apply to {@link Enum}s written as\n     * keys of {@link java.util.Map} values, which has separate setting,\n     * {@link #WRITE_ENUM_KEYS_USING_INDEX}.\n     *<p>\n     * Feature is disabled by default.",WRITE_ENUMS_USING_INDEX(false),com.fasterxml.jackson.databind.SerializationFeature WRITE_ENUMS_USING_INDEX,public 
com.fasterxml.jackson.databind.SerializationFeature.WRITE_ENUM_KEYS_USING_INDEX,Enum Constant,* Feature that determines whether {link Enum}s\n     * used as {@link java.util.Map} keys are serialized\n     * as using {@link Enum#ordinal()} or not.\n     * Similar to {@link #WRITE_ENUMS_USING_INDEX} used when writing\n     * {@link Enum}s as regular values.\n     *<p>\n     * NOTE: counterpart for this settings is\n     * {@link EnumFeature#READ_ENUM_KEYS_USING_INDEX}.\n     *<p>\n     * Feature is disabled by default.\n     *\n     * @since 2.10,WRITE_ENUM_KEYS_USING_INDEX(false),com.fasterxml.jackson.databind.SerializationFeature WRITE_ENUM_KEYS_USING_INDEX,public 
com.fasterxml.jackson.databind.SerializationFeature.WRITE_NULL_MAP_VALUES,Enum Constant,"* Feature that determines whether Map entries with null values are\n     * to be serialized (true) or not (false).\n     *<p>\n     * NOTE: unlike other {@link SerializationFeature}s, this feature <b>cannot</b> be\n     * dynamically changed on per-call basis, because its effect is considered during\n     * construction of serializers and property handlers.\n     *<p>\n     * Feature is enabled by default.\n     *\n     * @deprecated Since 2.9 there are better mechanism for specifying filtering; specifically\n     *   using {@link com.fasterxml.jackson.annotation.JsonInclude} or configuration overrides\n     *   (see {@link ObjectMapper#configOverride(Class)}}).",// since 2.9\n@Deprecated\nWRITE_NULL_MAP_VALUES(true),com.fasterxml.jackson.databind.SerializationFeature WRITE_NULL_MAP_VALUES,public 
com.fasterxml.jackson.databind.SerializationFeature.WRITE_EMPTY_JSON_ARRAYS,Enum Constant,"* Feature that determines whether Container properties (POJO properties\n     * with declared value of Collection or array; i.e. things that produce JSON\n     * arrays) that are empty (have no elements)\n     * will be serialized as empty JSON arrays (true), or suppressed from output (false).\n     *<p>\n     * Note that this does not change behavior of {@link java.util.Map}s, or\n     * ""Collection-like"" types.\n     *<p>\n     * NOTE: unlike other {@link SerializationFeature}s, this feature <b>cannot</b> be\n     * dynamically changed on per-call basis, because its effect is considered during\n     * construction of serializers and property handlers.\n     *<p>\n     * Feature is enabled by default.\n     *\n     * @deprecated Since 2.8 there are better mechanism for specifying filtering; specifically\n     *   using {@link com.fasterxml.jackson.annotation.JsonInclude} or configuration overrides.",// since 2.8\n@Deprecated\nWRITE_EMPTY_JSON_ARRAYS(true),com.fasterxml.jackson.databind.SerializationFeature WRITE_EMPTY_JSON_ARRAYS,public 
com.fasterxml.jackson.databind.SerializationFeature.WRITE_SINGLE_ELEM_ARRAYS_UNWRAPPED,Enum Constant,"* Feature added for interoperability, to work with oddities of\n     * so-called ""BadgerFish"" convention.\n     * Feature determines handling of single element {@link java.util.Collection}s\n     * and arrays: if enabled, {@link java.util.Collection}s and arrays that contain exactly\n     * one element will be serialized as if that element itself was serialized.\n     *<p>\n     * When enabled, a POJO with array that normally looks like this:\n     *<pre>\n     *  { ""arrayProperty"" : [ 1 ] }\n     *</pre>\n     * will instead be serialized as\n     *<pre>\n     *  { ""arrayProperty"" : 1 }\n     *</pre>\n     *<p>\n     * Note that this feature is counterpart to {@link DeserializationFeature#ACCEPT_SINGLE_VALUE_AS_ARRAY}\n     * (that is, usually both are enabled, or neither is).\n     *<p>\n     * Feature is disabled by default, so that no special handling is done.",WRITE_SINGLE_ELEM_ARRAYS_UNWRAPPED(false),com.fasterxml.jackson.databind.SerializationFeature WRITE_SINGLE_ELEM_ARRAYS_UNWRAPPED,public 
com.fasterxml.jackson.databind.SerializationFeature.WRITE_BIGDECIMAL_AS_PLAIN,Enum Constant,* Feature that determines whether {@link java.math.BigDecimal} entries are\n     * serialized using {@link java.math.BigDecimal#toPlainString()} to prevent\n     * values to be written using scientific notation.\n     *<p>\n     * NOTE: since this feature typically requires use of\n     * {@link com.fasterxml.jackson.core.JsonGenerator#writeNumber(String)}\n     * it may cause compatibility problems since not all {@link com.fasterxml.jackson.core.JsonGenerator}\n     * implementations support such mode of output: usually only text-based formats\n     * support it.\n     *<p>\n     * Feature is disabled by default.\n     *\n     * @deprecated Since 2.5: use {@link com.fasterxml.jackson.core.JsonGenerator.Feature#WRITE_BIGDECIMAL_AS_PLAIN} instead\n     *    (using {@link ObjectWriter#with(com.fasterxml.jackson.core.JsonGenerator.Feature)}).,// since 2.5\n@Deprecated\nWRITE_BIGDECIMAL_AS_PLAIN(false),com.fasterxml.jackson.databind.SerializationFeature WRITE_BIGDECIMAL_AS_PLAIN,public 
com.fasterxml.jackson.databind.SerializationFeature.WRITE_DATE_TIMESTAMPS_AS_NANOSECONDS,Enum Constant,"* Feature that controls whether numeric timestamp values are\n     * to be written using nanosecond timestamps (enabled) or not (disabled);\n     * <b>if and only if</b> datatype supports such resolution.\n     * Only newer datatypes (such as Java8 Date/Time) support such resolution --\n     * older types (pre-Java8 <b>java.util.Date</b> etc) and Joda do not --\n     * and this setting <b>has no effect</b> on such types.\n     *<p>\n     * If disabled, standard millisecond timestamps are assumed.\n     * This is the counterpart to {@link DeserializationFeature#READ_DATE_TIMESTAMPS_AS_NANOSECONDS}.\n     *<p>\n     * Feature is enabled by default, to support most accurate time values possible.\n     *\n     * @since 2.2",WRITE_DATE_TIMESTAMPS_AS_NANOSECONDS(true),com.fasterxml.jackson.databind.SerializationFeature WRITE_DATE_TIMESTAMPS_AS_NANOSECONDS,public 
com.fasterxml.jackson.databind.SerializationFeature.ORDER_MAP_ENTRIES_BY_KEYS,Enum Constant,"* Feature that determines whether {@link java.util.Map} entries are first\n     * sorted by key before serialization or not: if enabled, additional sorting\n     * step is performed if necessary (not necessary for {@link java.util.SortedMap}s),\n     * if disabled, no additional sorting is needed.\n     *<p>\n     * Feature is disabled by default.",ORDER_MAP_ENTRIES_BY_KEYS(false),com.fasterxml.jackson.databind.SerializationFeature ORDER_MAP_ENTRIES_BY_KEYS,public 
com.fasterxml.jackson.databind.SerializationFeature.FAIL_ON_ORDER_MAP_BY_INCOMPARABLE_KEY,Enum Constant,"* Feature that determines whether to intentionally fail when the mapper attempts to\n     * order map entries with incomparable keys by accessing the first key of the map.\n     * So depending on the Map implementation, this may not be the same key every time.\n     * <p>\n     * If enabled, will simply fail by throwing an exception.\n     * If disabled, will not throw an exception and instead simply return the original map.\n     * <p>\n     * Note that this feature will apply only when configured to order map entries by keys, either\n     * through annotation or enabling {@link #ORDER_MAP_ENTRIES_BY_KEYS}.\n     * <p>\n     * Feature is enabled by default and will default false in Jackson 3 and later.\n     *\n     * @since 2.19",FAIL_ON_ORDER_MAP_BY_INCOMPARABLE_KEY(true),com.fasterxml.jackson.databind.SerializationFeature FAIL_ON_ORDER_MAP_BY_INCOMPARABLE_KEY,public 
com.fasterxml.jackson.databind.SerializationFeature.EAGER_SERIALIZER_FETCH,Enum Constant,* Feature that determines whether {@link ObjectWriter} should\n     * try to eagerly fetch necessary {@link JsonSerializer} when\n     * possible. This improves performance in cases where similarly\n     * configured {@link ObjectWriter} instance is used multiple\n     * times; and should not significantly affect single-use cases.\n     *<p>\n     * Note that there should not be any need to normally disable this\n     * feature: only consider that if there are actual perceived problems.\n     *<p>\n     * Feature is enabled by default.\n     *\n     * @since 2.1,EAGER_SERIALIZER_FETCH(true),com.fasterxml.jackson.databind.SerializationFeature EAGER_SERIALIZER_FETCH,public 
com.fasterxml.jackson.databind.SerializationFeature.USE_EQUALITY_FOR_OBJECT_ID,Enum Constant,"* Feature that determines whether Object Identity is compared using\n     * true JVM-level identity of Object (false); or, <code>equals()</code> method.\n     * Latter is sometimes useful when dealing with Database-bound objects with\n     * ORM libraries (like Hibernate). Note that Object itself is actually compared,\n     * and NOT Object Id; naming of this feature is somewhat confusing, so it is important\n     * that Object <b>for which identity is to be preserved</b> are considered equal,\n     * above and beyond ids (which are always compared using equality anyway).\n     *<p>\n     * NOTE: due to the way functionality is implemented, it is very important that\n     * in addition to overriding {@link Object#equals} for Objects to match (to be considered\n     * ""same"") it is also necessary to ensure that {@link Object#hashCode()} is overridden\n     * to produce the exact same value for equal instances.\n     *<p>\n     * Feature is disabled by default; meaning that strict identity is used, not\n     * <code>equals()</code>\n     *\n     * @since 2.3",USE_EQUALITY_FOR_OBJECT_ID(false),com.fasterxml.jackson.databind.SerializationFeature USE_EQUALITY_FOR_OBJECT_ID,public 
com.fasterxml.jackson.databind.MapperFeature.USE_ANNOTATIONS,Enum Constant,"* Feature that determines whether annotation introspection\n     * is used for configuration; if enabled, configured\n     * {@link AnnotationIntrospector} will be used: if disabled,\n     * no annotations are considered.\n     *<p>\n     * Feature is enabled by default.",USE_ANNOTATIONS(true),com.fasterxml.jackson.databind.MapperFeature USE_ANNOTATIONS,public 
com.fasterxml.jackson.databind.MapperFeature.USE_GETTERS_AS_SETTERS,Enum Constant,"* Feature that determines whether otherwise regular ""getter""\n     * methods (but only ones that handle Collections and Maps,\n     * not getters of other type)\n     * can be used for purpose of getting a reference to a Collection\n     * and Map to modify the property, without requiring a setter\n     * method.\n     * This is similar to how JAXB framework sets Collections and\n     * Maps: no setter is involved, just getter.\n     *<p>\n     * Note that such getters-as-setters methods have lower\n     * precedence than setters, so they are only used if no\n     * setter is found for the Map/Collection property.\n     *<p>\n     * Feature is enabled by default.",USE_GETTERS_AS_SETTERS(true),com.fasterxml.jackson.databind.MapperFeature USE_GETTERS_AS_SETTERS,public 
