FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
com.fasterxml.jackson.databind.PropertyNamingStrategies.UPPER_CAMEL_CASE,Field,"* Naming convention used in languages like Pascal, where all words are capitalized\n     * and no separator is used between words.\n     * See {@link UpperCamelCaseStrategy} for details.\n     *<p>\n     * Example external property names would be ""NumberValue"", ""NamingStrategy"", ""TheDefiniteProof"".",public static final PropertyNamingStrategy UPPER_CAMEL_CASE = UpperCamelCaseStrategy.INSTANCE;,com.fasterxml.jackson.databind.PropertyNamingStrategy UPPER_CAMEL_CASE,"public , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies.SNAKE_CASE,Field,"* Naming convention used in languages like C, where words are in lower-case\n     * letters, separated by underscores.\n     * See {@link SnakeCaseStrategy} for details.\n     *<p>\n     * Example external property names would be ""number_value"", ""naming_strategy"", ""the_definite_proof"".",public static final PropertyNamingStrategy SNAKE_CASE = SnakeCaseStrategy.INSTANCE;,com.fasterxml.jackson.databind.PropertyNamingStrategy SNAKE_CASE,"public , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies.UPPER_SNAKE_CASE,Field,"* Naming convention in which the words are in upper-case letters, separated by underscores.\n     * See {@link UpperSnakeCaseStrategy} for details.\n     * @since 2.13\n     * <p>",public static final PropertyNamingStrategy UPPER_SNAKE_CASE = UpperSnakeCaseStrategy.INSTANCE;,com.fasterxml.jackson.databind.PropertyNamingStrategy UPPER_SNAKE_CASE,"public , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies.LOWER_CASE,Field,"* Naming convention in which all words of the logical name are in lower case, and\n     * no separator is used between words.\n     * See {@link LowerCaseStrategy} for details.\n     *<p>\n     * Example external property names would be ""numbervalue"", ""namingstrategy"", ""thedefiniteproof"".",public static final PropertyNamingStrategy LOWER_CASE = LowerCaseStrategy.INSTANCE;,com.fasterxml.jackson.databind.PropertyNamingStrategy LOWER_CASE,"public , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies.KEBAB_CASE,Field,"* Naming convention used in languages like Lisp, where words are in lower-case\n     * letters, separated by hyphens.\n     * See {@link KebabCaseStrategy} for details.\n     *<p>\n     * Example external property names would be ""number-value"", ""naming-strategy"", ""the-definite-proof"".",public static final PropertyNamingStrategy KEBAB_CASE = KebabCaseStrategy.INSTANCE;,com.fasterxml.jackson.databind.PropertyNamingStrategy KEBAB_CASE,"public , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies.LOWER_DOT_CASE,Field,"* Naming convention widely used as configuration properties name, where words are in\n     * lower-case letters, separated by dots.\n     * See {@link LowerDotCaseStrategy} for details.\n     *<p>\n     * Example external property names would be ""number.value"", ""naming.strategy"", ""the.definite.proof"".",public static final PropertyNamingStrategy LOWER_DOT_CASE = LowerDotCaseStrategy.INSTANCE;,com.fasterxml.jackson.databind.PropertyNamingStrategy LOWER_DOT_CASE,"public , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies$NamingBase.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies$SnakeCaseStrategy.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies$SnakeCaseStrategy.INSTANCE,Field,* @since 2.14,public final static PropertyNamingStrategies.SnakeCaseStrategy INSTANCE = new PropertyNamingStrategies.SnakeCaseStrategy();,com.fasterxml.jackson.databind.PropertyNamingStrategies$SnakeCaseStrategy INSTANCE,"public , final , static "
com.fasterxml.jackson.databind.PropertyNamingStrategies$UpperSnakeCaseStrategy.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies$UpperSnakeCaseStrategy.INSTANCE,Field,* @since 2.14,public final static PropertyNamingStrategies.UpperSnakeCaseStrategy INSTANCE = new PropertyNamingStrategies.UpperSnakeCaseStrategy();,com.fasterxml.jackson.databind.PropertyNamingStrategies$UpperSnakeCaseStrategy INSTANCE,"public , final , static "
com.fasterxml.jackson.databind.PropertyNamingStrategies$LowerCamelCaseStrategy.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies$LowerCamelCaseStrategy.INSTANCE,Field,* @since 2.14,public final static PropertyNamingStrategies.LowerCamelCaseStrategy INSTANCE = new PropertyNamingStrategies.LowerCamelCaseStrategy();,com.fasterxml.jackson.databind.PropertyNamingStrategies$LowerCamelCaseStrategy INSTANCE,"public , final , static "
com.fasterxml.jackson.databind.PropertyNamingStrategies$UpperCamelCaseStrategy.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies$UpperCamelCaseStrategy.INSTANCE,Field,* @since 2.14,public final static PropertyNamingStrategies.UpperCamelCaseStrategy INSTANCE = new PropertyNamingStrategies.UpperCamelCaseStrategy();,com.fasterxml.jackson.databind.PropertyNamingStrategies$UpperCamelCaseStrategy INSTANCE,"public , final , static "
com.fasterxml.jackson.databind.PropertyNamingStrategies$LowerCaseStrategy.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies$LowerCaseStrategy.INSTANCE,Field,* @since 2.14,public final static PropertyNamingStrategies.LowerCaseStrategy INSTANCE = new PropertyNamingStrategies.LowerCaseStrategy();,com.fasterxml.jackson.databind.PropertyNamingStrategies$LowerCaseStrategy INSTANCE,"public , final , static "
com.fasterxml.jackson.databind.PropertyNamingStrategies$KebabCaseStrategy.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies$KebabCaseStrategy.INSTANCE,Field,* @since 2.14,public final static PropertyNamingStrategies.KebabCaseStrategy INSTANCE = new PropertyNamingStrategies.KebabCaseStrategy();,com.fasterxml.jackson.databind.PropertyNamingStrategies$KebabCaseStrategy INSTANCE,"public , final , static "
com.fasterxml.jackson.databind.PropertyNamingStrategies$LowerDotCaseStrategy.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.PropertyNamingStrategies$LowerDotCaseStrategy.INSTANCE,Field,* @since 2.14,public final static PropertyNamingStrategies.LowerDotCaseStrategy INSTANCE = new PropertyNamingStrategies.LowerDotCaseStrategy();,com.fasterxml.jackson.databind.PropertyNamingStrategies$LowerDotCaseStrategy INSTANCE,"public , final , static "
com.fasterxml.jackson.databind.JavaType.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.JavaType._class,Field,"* This is the nominal type-erased Class that would be close to the\n     * type represented (but not exactly type, due to type erasure: type\n     * instance may have more information on this).\n     * May be an interface or abstract class, so instantiation\n     * may not be possible.",protected final Class<?> _class;,java.lang.Class _class,"protected , final "
com.fasterxml.jackson.databind.JavaType._hash,Field,No Comment,protected final int _hash;,int _hash,"protected , final "
com.fasterxml.jackson.databind.JavaType._valueHandler,Field,"* Optional handler (codec) that can be attached to indicate\n     * what to use for handling (serializing, deserializing) values of\n     * this specific type.\n     *<p>\n     * Note: untyped (i.e. caller has to cast) because it is used for\n     * different kinds of handlers, with unrelated types.",protected final Object _valueHandler;,java.lang.Object _valueHandler,"protected , final "
com.fasterxml.jackson.databind.JavaType._typeHandler,Field,"* Optional handler that can be attached to indicate how to handle\n     * additional type metadata associated with this type.\n     *<p>\n     * Note: untyped (i.e. caller has to cast) because it is used for\n     * different kinds of handlers, with unrelated types.",protected final Object _typeHandler;,java.lang.Object _typeHandler,"protected , final "
com.fasterxml.jackson.databind.JavaType._asStatic,Field,* Whether entities defined with this type should be handled using\n     * static typing (as opposed to dynamic runtime type) or not.\n     *\n     * @since 2.2,protected final boolean _asStatic;,boolean _asStatic,"protected , final "
com.fasterxml.jackson.databind.util.TokenBuffer.DEFAULT_GENERATOR_FEATURES,Field,No Comment,protected final static int DEFAULT_GENERATOR_FEATURES = JsonGenerator.Feature.collectDefaults();,int DEFAULT_GENERATOR_FEATURES,"protected , final , static "
com.fasterxml.jackson.databind.util.TokenBuffer._objectCodec,Field,"* Object codec to use for stream-based object\n     * conversion through parser/generator interfaces. If null,\n     * such methods cannot be used.",protected ObjectCodec _objectCodec;,com.fasterxml.jackson.core.ObjectCodec _objectCodec,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._parentContext,Field,"* Parse context from ""parent"" parser (one from which content to buffer is read,\n     * if specified). Used, if available, when reading content, to present full\n     * context as if content was read from the original parser: this is useful\n     * in error reporting and sometimes processing as well.",protected JsonStreamContext _parentContext;,com.fasterxml.jackson.core.JsonStreamContext _parentContext,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._generatorFeatures,Field,* Bit flag composed of bits that indicate which\n     * {@link com.fasterxml.jackson.core.JsonGenerator.Feature}s\n     * are enabled.\n     *<p>\n     * NOTE: most features have no effect on this class,protected int _generatorFeatures;,int _generatorFeatures,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._streamReadConstraints,Field,* @since 2.15,protected StreamReadConstraints _streamReadConstraints = StreamReadConstraints.defaults();,com.fasterxml.jackson.core.StreamReadConstraints _streamReadConstraints,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._closed,Field,No Comment,protected boolean _closed;,boolean _closed,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._hasNativeTypeIds,Field,* @since 2.3,protected boolean _hasNativeTypeIds;,boolean _hasNativeTypeIds,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._hasNativeObjectIds,Field,* @since 2.3,protected boolean _hasNativeObjectIds;,boolean _hasNativeObjectIds,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._mayHaveNativeIds,Field,* @since 2.3,protected boolean _mayHaveNativeIds;,boolean _mayHaveNativeIds,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._forceBigDecimal,Field,"* Flag set during construction, if use of {@link BigDecimal} is to be forced\n     * on all floating-point values.\n     *\n     * @since 2.7",protected boolean _forceBigDecimal;,boolean _forceBigDecimal,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._first,Field,"* First segment, for contents this buffer has",protected Segment _first;,com.fasterxml.jackson.databind.util.TokenBuffer$Segment _first,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._last,Field,"* Last segment of this buffer, one that is used\n     * for appending more tokens",protected Segment _last;,com.fasterxml.jackson.databind.util.TokenBuffer$Segment _last,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._appendAt,Field,"* Offset within last segment,",protected int _appendAt;,int _appendAt,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._typeId,Field,"* If native type ids supported, this is the id for following\n     * value (or first token of one) to be written.",protected Object _typeId;,java.lang.Object _typeId,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._objectId,Field,"* If native object ids supported, this is the id for following\n     * value (or first token of one) to be written.",protected Object _objectId;,java.lang.Object _objectId,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._hasNativeId,Field,* Do we currently have a native type or object id buffered?,protected boolean _hasNativeId = false;,boolean _hasNativeId,protected 
com.fasterxml.jackson.databind.util.TokenBuffer._writeContext,Field,No Comment,protected JsonWriteContext _writeContext;,com.fasterxml.jackson.core.json.JsonWriteContext _writeContext,protected 
com.fasterxml.jackson.databind.util.TokenBuffer$Parser._codec,Field,No Comment,protected ObjectCodec _codec;,com.fasterxml.jackson.core.ObjectCodec _codec,protected 
com.fasterxml.jackson.databind.util.TokenBuffer$Parser._hasNativeTypeIds,Field,* @since 2.3,protected final boolean _hasNativeTypeIds;,boolean _hasNativeTypeIds,"protected , final "
com.fasterxml.jackson.databind.util.TokenBuffer$Parser._hasNativeObjectIds,Field,* @since 2.3,protected final boolean _hasNativeObjectIds;,boolean _hasNativeObjectIds,"protected , final "
com.fasterxml.jackson.databind.util.TokenBuffer$Parser._hasNativeIds,Field,No Comment,protected final boolean _hasNativeIds;,boolean _hasNativeIds,"protected , final "
com.fasterxml.jackson.databind.util.TokenBuffer$Parser._segment,Field,* Currently active segment,protected Segment _segment;,com.fasterxml.jackson.databind.util.TokenBuffer$Segment _segment,protected 
com.fasterxml.jackson.databind.util.TokenBuffer$Parser._segmentPtr,Field,* Pointer to current token within current segment,protected int _segmentPtr;,int _segmentPtr,protected 
com.fasterxml.jackson.databind.util.TokenBuffer$Parser._parsingContext,Field,"* Information about parser context, context in which\n         * the next token is to be parsed (root, array, object).",protected TokenBufferReadContext _parsingContext;,com.fasterxml.jackson.databind.util.TokenBufferReadContext _parsingContext,protected 
com.fasterxml.jackson.databind.util.TokenBuffer$Parser._closed,Field,No Comment,protected boolean _closed;,boolean _closed,protected 
com.fasterxml.jackson.databind.util.TokenBuffer$Parser._byteBuilder,Field,No Comment,protected transient ByteArrayBuilder _byteBuilder;,com.fasterxml.jackson.core.util.ByteArrayBuilder _byteBuilder,"protected , transient "
com.fasterxml.jackson.databind.util.TokenBuffer$Parser._location,Field,No Comment,protected JsonLocation _location = null;,com.fasterxml.jackson.core.JsonLocation _location,protected 
com.fasterxml.jackson.databind.util.TokenBuffer$Segment.TOKENS_PER_SEGMENT,Field,No Comment,public final static int TOKENS_PER_SEGMENT = 16;,int TOKENS_PER_SEGMENT,"public , final , static "
com.fasterxml.jackson.databind.util.TokenBuffer$Segment.TOKEN_TYPES_BY_INDEX,Field,* Static array used for fast conversion between token markers and\n         * matching {@link JsonToken} instances,private final static JsonToken[] TOKEN_TYPES_BY_INDEX;,com.fasterxml.jackson.core.JsonToken[] TOKEN_TYPES_BY_INDEX,"private , final , static "
com.fasterxml.jackson.databind.util.TokenBuffer$Segment._next,Field,No Comment,protected Segment _next;,com.fasterxml.jackson.databind.util.TokenBuffer$Segment _next,protected 
com.fasterxml.jackson.databind.util.TokenBuffer$Segment._tokenTypes,Field,"* Bit field used to store types of buffered tokens; 4 bits per token.\n         * Value 0 is reserved for ""not in use""",protected long _tokenTypes;,long _tokenTypes,protected 
com.fasterxml.jackson.databind.util.TokenBuffer$Segment._tokens,Field,No Comment,protected final Object[] _tokens = new Object[TOKENS_PER_SEGMENT];,java.lang.Object[] _tokens,"protected , final "
com.fasterxml.jackson.databind.util.TokenBuffer$Segment._nativeIds,Field,"* Lazily constructed Map for storing native type and object ids, if any","protected TreeMap<Integer, Object> _nativeIds;",java.util.TreeMap _nativeIds,protected 
com.fasterxml.jackson.databind.util.TokenBufferReadContext._parent,Field,No Comment,protected final JsonStreamContext _parent;,com.fasterxml.jackson.core.JsonStreamContext _parent,"protected , final "
com.fasterxml.jackson.databind.util.TokenBufferReadContext._startLocation,Field,No Comment,protected final JsonLocation _startLocation;,com.fasterxml.jackson.core.JsonLocation _startLocation,"protected , final "
com.fasterxml.jackson.databind.util.TokenBufferReadContext._currentName,Field,No Comment,protected String _currentName;,java.lang.String _currentName,protected 
com.fasterxml.jackson.databind.util.TokenBufferReadContext._currentValue,Field,No Comment,protected Object _currentValue;,java.lang.Object _currentValue,protected 
com.fasterxml.jackson.databind.util.CompactStringObjectMap.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.util.CompactStringObjectMap.EMPTY,Field,* Shared instance that can be used when there are no contents to Map.,"private final static CompactStringObjectMap EMPTY = new CompactStringObjectMap(1, 0, new Object[4]);",com.fasterxml.jackson.databind.util.CompactStringObjectMap EMPTY,"private , final , static "
com.fasterxml.jackson.databind.util.CompactStringObjectMap._hashMask,Field,No Comment,"private final int _hashMask, _spillCount;",int _hashMask,"private , final "
com.fasterxml.jackson.databind.util.CompactStringObjectMap._spillCount,Field,No Comment,"private final int _hashMask, _spillCount;",int _spillCount,"private , final "
com.fasterxml.jackson.databind.util.CompactStringObjectMap._hashArea,Field,No Comment,private final Object[] _hashArea;,java.lang.Object[] _hashArea,"private , final "
com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition._annotationIntrospector,Field,No Comment,protected final AnnotationIntrospector _annotationIntrospector;,com.fasterxml.jackson.databind.AnnotationIntrospector _annotationIntrospector,"protected , final "
com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition._member,Field,"* Member that defines logical property. Assumption is that it\n     * should be a 'simple' accessor; meaning a zero-argument getter,\n     * single-argument setter or constructor parameter.\n     *<p>\n     * NOTE: for ""virtual"" properties, this is null.",protected final AnnotatedMember _member;,com.fasterxml.jackson.databind.introspect.AnnotatedMember _member,"protected , final "
com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition._metadata,Field,* @since 2.5,protected final PropertyMetadata _metadata;,com.fasterxml.jackson.databind.PropertyMetadata _metadata,"protected , final "
com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition._fullName,Field,* @since 2.5,protected final PropertyName _fullName;,com.fasterxml.jackson.databind.PropertyName _fullName,"protected , final "
com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition._inclusion,Field,* @since 2.5,protected final JsonInclude.Value _inclusion;,com.fasterxml.jackson.annotation.JsonInclude$Value _inclusion,"protected , final "
com.fasterxml.jackson.databind.util.LinkedNode.value,Field,No Comment,private final T value;,java.lang.Object value,"private , final "
com.fasterxml.jackson.databind.util.LinkedNode.next,Field,No Comment,private LinkedNode<T> next;,com.fasterxml.jackson.databind.util.LinkedNode next,private 
com.fasterxml.jackson.databind.util.EnumValues.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.util.EnumValues._enumClass,Field,No Comment,private final Class<Enum<?>> _enumClass;,java.lang.Class _enumClass,"private , final "
com.fasterxml.jackson.databind.util.EnumValues._values,Field,No Comment,private final Enum<?>[] _values;,java.lang.Enum[] _values,"private , final "
com.fasterxml.jackson.databind.util.EnumValues._textual,Field,No Comment,private final SerializableString[] _textual;,com.fasterxml.jackson.core.SerializableString[] _textual,"private , final "
com.fasterxml.jackson.databind.util.EnumValues._asMap,Field,No Comment,"private transient EnumMap<?, SerializableString> _asMap;",java.util.EnumMap _asMap,"private , transient "
com.fasterxml.jackson.databind.util.ISO8601Utils.DEF_8601_LEN,Field,No Comment,"protected final static int DEF_8601_LEN = ""yyyy-MM-ddThh:mm:ss.SSS+00:00"".length();",int DEF_8601_LEN,"protected , final , static "
com.fasterxml.jackson.databind.util.ISO8601Utils.TIMEZONE_Z,Field,* Timezone we use for 'Z' in ISO-8601 date/time values: since 2.7\n     * {@link #TIMEZONE_UTC}; with earlier versions up to 2.7 was {@link #TIMEZONE_GMT}.,"private static final TimeZone TIMEZONE_Z = TimeZone.getTimeZone(""UTC"");",java.util.TimeZone TIMEZONE_Z,"private , static , final "
com.fasterxml.jackson.databind.util.ViewMatcher.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.util.ViewMatcher.EMPTY,Field,No Comment,protected final static ViewMatcher EMPTY = new ViewMatcher();,com.fasterxml.jackson.databind.util.ViewMatcher EMPTY,"protected , final , static "
com.fasterxml.jackson.databind.util.ViewMatcher$Single.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.util.ViewMatcher$Single._view,Field,No Comment,private final Class<?> _view;,java.lang.Class _view,"private , final "
com.fasterxml.jackson.databind.util.ViewMatcher$Multi.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.util.ViewMatcher$Multi._views,Field,No Comment,private final Class<?>[] _views;,java.lang.Class[] _views,"private , final "
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.NCPU,Field,The number of CPUs,static final int NCPU = Runtime.getRuntime().availableProcessors();,int NCPU,"static , final "
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.MAXIMUM_CAPACITY,Field,The maximum capacity of the map.,static final long MAXIMUM_CAPACITY = Long.MAX_VALUE - Integer.MAX_VALUE;,long MAXIMUM_CAPACITY,"static , final "
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.NUMBER_OF_READ_BUFFERS,Field,"* The number of read buffers to use.\n     * The max of 4 was introduced due to <a href=""https://github.com/FasterXML/jackson-databind/issues/3665"">databind#3665</a>.","static final int NUMBER_OF_READ_BUFFERS = Math.min(4, ceilingNextPowerOfTwo(NCPU));",int NUMBER_OF_READ_BUFFERS,"static , final "
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.READ_BUFFERS_MASK,Field,Mask value for indexing into the read buffers.,static final int READ_BUFFERS_MASK = NUMBER_OF_READ_BUFFERS - 1;,int READ_BUFFERS_MASK,"static , final "
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.READ_BUFFER_THRESHOLD,Field,"* The number of pending read operations before attempting to drain.\n     * The threshold of 4 was introduced due to <a href=""https://github.com/FasterXML/jackson-databind/issues/3665"">databind#3665</a>.",static final int READ_BUFFER_THRESHOLD = 4;,int READ_BUFFER_THRESHOLD,"static , final "
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.READ_BUFFER_DRAIN_THRESHOLD,Field,The maximum number of read operations to perform per amortized drain.,static final int READ_BUFFER_DRAIN_THRESHOLD = 2 * READ_BUFFER_THRESHOLD;,int READ_BUFFER_DRAIN_THRESHOLD,"static , final "
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.READ_BUFFER_SIZE,Field,The maximum number of pending reads per buffer.,static final int READ_BUFFER_SIZE = 2 * READ_BUFFER_DRAIN_THRESHOLD;,int READ_BUFFER_SIZE,"static , final "
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.READ_BUFFER_INDEX_MASK,Field,Mask value for indexing into the read buffer.,static final int READ_BUFFER_INDEX_MASK = READ_BUFFER_SIZE - 1;,int READ_BUFFER_INDEX_MASK,"static , final "
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.WRITE_BUFFER_DRAIN_THRESHOLD,Field,The maximum number of write operations to perform per amortized drain.,static final int WRITE_BUFFER_DRAIN_THRESHOLD = 16;,int WRITE_BUFFER_DRAIN_THRESHOLD,"static , final "
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.data,Field,The backing data store holding the key-value associations,"final ConcurrentMap<K, Node<K, V>> data;",java.util.concurrent.ConcurrentMap data,final 
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.concurrencyLevel,Field,No Comment,final int concurrencyLevel;,int concurrencyLevel,final 
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.readBufferReadCount,Field,"@GuardedBy(""evictionLock"")",final long[] readBufferReadCount;,long[] readBufferReadCount,final 
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.evictionDeque,Field,"@GuardedBy(""evictionLock"")","final LinkedDeque<Node<K, V>> evictionDeque;",com.fasterxml.jackson.databind.util.internal.LinkedDeque evictionDeque,final 
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.weightedSize,Field,"@GuardedBy(""evictionLock"") // must write under lock",final AtomicLong weightedSize;,java.util.concurrent.atomic.AtomicLong weightedSize,final 
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.capacity,Field,"@GuardedBy(""evictionLock"") // must write under lock",final AtomicLong capacity;,java.util.concurrent.atomic.AtomicLong capacity,final 
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.evictionLock,Field,No Comment,final Lock evictionLock;,java.util.concurrent.locks.Lock evictionLock,final 
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.writeBuffer,Field,No Comment,final Queue<Runnable> writeBuffer;,java.util.Queue writeBuffer,final 
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.readBufferWriteCount,Field,No Comment,final AtomicLongArray readBufferWriteCount;,java.util.concurrent.atomic.AtomicLongArray readBufferWriteCount,final 
