FEN:ID,:LABEL,Comment,Modifiers,Extends,Implements
com.fasterxml.jackson.databind.PropertyNamingStrategies$NamingBase,Abstract Class,* Intermediate base class for simple implementations,"public , static , abstract ",com.fasterxml.jackson.databind.PropertyNamingStrategy,
com.fasterxml.jackson.databind.JavaType,Abstract Class,* Base class for type token classes used both to contain information\n * and as keys for deserializers.\n *<p>\n * Instances can (only) be constructed by\n * <code>com.fasterxml.jackson.databind.type.TypeFactory</code>.\n *<p>\n * Since 2.2 this implements {@link java.lang.reflect.Type} to allow\n * it to be pushed through interfaces that only expose that type.,"public , abstract ",com.fasterxml.jackson.core.type.ResolvedType,java.io.Serializable;java.lang.reflect.Type
com.fasterxml.jackson.databind.JsonNode,Abstract Class,"* Base class for all JSON nodes, which form the basis of JSON\n * Tree Model that Jackson implements.\n * One way to think of these nodes is to consider them\n * similar to DOM nodes in XML DOM trees.\n *<p>\n * As a general design rule, most accessors (""getters"") are included\n * in this base class, to allow for traversing structure without\n * type casts. Most mutators, however, need to be accessed through\n * specific sub-classes (such as <code>ObjectNode</code>\n * and <code>ArrayNode</code>).\n * This seems sensible because proper type\n * information is generally available when building or modifying\n * trees, but less often when reading a tree (newly built from\n * parsed JSON content).\n *<p>\n * Actual concrete sub-classes can be found from package\n * {@link com.fasterxml.jackson.databind.node}.\n *<p>\n * Note that it is possible to ""read"" from nodes, using\n * method {@link TreeNode#traverse(ObjectCodec)}, which will result in\n * a {@link JsonParser} being constructed. This can be used for (relatively)\n * efficient conversations between different representations; and it is what\n * core databind uses for methods like {@link ObjectMapper#treeToValue(TreeNode, Class)}\n * and {@link ObjectMapper#treeAsTokens(TreeNode)}","public , abstract ",com.fasterxml.jackson.databind.JsonSerializable.Base,com.fasterxml.jackson.core.TreeNode;java.lang.Iterable
com.fasterxml.jackson.databind.JsonNode$OverwriteMode,Enum,"* Configuration setting used with {@link JsonNode#withObject(JsonPointer)}\n     * method overrides, to indicate which overwrites are acceptable if the\n     * path pointer indicates has incompatible nodes (for example, instead\n     * of Object node a Null node is encountered).\n     * Overwrite means that the existing value is replaced with compatible type,\n     * potentially losing existing values or even sub-trees.\n     *<p>\n     * Default value if {@code NULLS} which only allows Null-value nodes\n     * to be replaced but no other types.\n     *\n     * @since 2.14",public ,enum has no extends,
com.fasterxml.jackson.databind.util.TokenBuffer,Class,"* Utility class used for efficient storage of {@link JsonToken}\n * sequences, needed for temporary buffering.\n * Space efficient for different sequence lengths (especially so for smaller\n * ones; but not significantly less efficient for larger), highly efficient\n * for linear iteration and appending. Implemented as segmented/chunked\n * linked list of tokens; only modifications are via appends.",public ,com.fasterxml.jackson.core.JsonGenerator,
com.fasterxml.jackson.databind.util.TokenBuffer$Parser,Class,No Comment,"protected , final , static ",com.fasterxml.jackson.core.base.ParserMinimalBase,
com.fasterxml.jackson.databind.util.TokenBuffer$Segment,Class,"* Individual segment of TokenBuffer that can store up to 16 tokens\n     * (limited by 4 bits per token type marker requirement).\n     * Current implementation uses fixed length array; could alternatively\n     * use 16 distinct fields and switch statement (slightly more efficient\n     * storage, slightly slower access)","protected , final , static ",,
com.fasterxml.jackson.databind.util.Annotations,Interface,"* Interface that defines interface for accessing contents of a\n * collection of annotations. This is needed when introspecting\n * annotation-based features from different kinds of things, not\n * just objects that Java Reflection interface exposes.\n *<p>\n * Standard mutable implementation is {@link com.fasterxml.jackson.databind.introspect.AnnotationMap}",public ,,
com.fasterxml.jackson.databind.util.AccessPattern,Enum,* Enumeration used to indicate required access pattern for providers:\n * this can sometimes be used to optimize out dynamic calls.\n * The main difference is between constant values (which can be resolved once)\n * and dynamic ones (which must be resolved anew every time).,public ,enum has no extends,
com.fasterxml.jackson.databind.util.TokenBufferReadContext,Class,* Implementation of {@link JsonStreamContext} used by {@link TokenBuffer}\n * to link back to the original context to try to keep location information\n * consistent between source location and buffered content when it's re-read\n * from the buffer.\n *\n * @since 2.9,public ,com.fasterxml.jackson.core.JsonStreamContext,
com.fasterxml.jackson.databind.util.CompactStringObjectMap,Class,"* Specialized lookup class that implements functionality similar to\n * {@link java.util.Map}, but for special case of key always being\n * {@link java.lang.String} and using more compact (and memory-access\n * friendly) hashing scheme. Assumption is also that keys are typically\n * intern()ed.\n *<p>\n * Generics are not used to avoid bridge methods and since these maps\n * are not exposed as part of external API.\n *\n * @since 2.6","public , final ",,java.io.Serializable
com.fasterxml.jackson.databind.util.ExceptionUtil,Class,* Utility methods for dealing with exceptions/throwables\n *\n * @since 2.15,public ,,
com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition,Class,"* Simple immutable {@link BeanPropertyDefinition} implementation that can\n * be wrapped around a {@link AnnotatedMember} that is a simple\n * accessor (getter) or mutator (setter, constructor parameter)\n * (or both, for fields).",public ,com.fasterxml.jackson.databind.introspect.BeanPropertyDefinition,
com.fasterxml.jackson.databind.util.LinkedNode,Class,* Node of a forward-only linked list.\n *\n * @author tatu,"public , final ",,
com.fasterxml.jackson.databind.util.LookupCache,Interface,"* An interface describing the required API for the Jackson-databind Type cache.\n *<p>\n * Note that while interface itself does not specify synchronization requirements for\n * implementations, specific use cases do. Typically implementations are\n * expected to be thread-safe, that is, to handle synchronization.\n *\n * @since 2.12 (for forwards-compatiblity with 3.0)",public ,,
com.fasterxml.jackson.databind.util.EnumValues,Class,"* Helper class used for storing String serializations of {@code Enum}s,\n * to match to/from external representations.","public , final ",,java.io.Serializable
com.fasterxml.jackson.databind.util.ISO8601Utils,Class,"* Utilities methods for manipulating dates in iso8601 format. This is much much faster and GC friendly than using SimpleDateFormat so\n * highly suitable if you (un)serialize lots of date objects.\n *\n * Supported parse format: [yyyy-MM-dd|yyyyMMdd][T(hh:mm[:ss[.sss]]|hhmm[ss[.sss]])]?[Z|[+-]hh[:]mm]]\n *\n * @see <a href=""http://www.w3.org/TR/NOTE-datetime"">this specification</a>",public ,,
com.fasterxml.jackson.databind.util.BeanUtil,Class,* Helper class that contains functionality needed by both serialization\n * and deserialization side.,public ,,
com.fasterxml.jackson.databind.util.NamingStrategyImpls,Enum,"* Container for standard naming strategy implementations, specifically\n * used by property naming strategies (see {@link com.fasterxml.jackson.databind.PropertyNamingStrategies})\n * and enum naming strategies (see {@link com.fasterxml.jackson.databind.EnumNamingStrategies}).",public ,enum has no extends,
com.fasterxml.jackson.databind.util.ViewMatcher,Class,* Helper class used for checking whether a property is visible\n * in the active view,public ,,java.io.Serializable
com.fasterxml.jackson.databind.util.ViewMatcher$Single,Class,No Comment,"private , final , static ",com.fasterxml.jackson.databind.util.ViewMatcher,
com.fasterxml.jackson.databind.util.ViewMatcher$Multi,Class,No Comment,"private , final , static ",com.fasterxml.jackson.databind.util.ViewMatcher,java.io.Serializable
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap,Class,@ThreadSafe,"public , final ",java.util.AbstractMap,java.util.concurrent.ConcurrentMap;java.io.Serializable
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$AddTask,Class,Adds the node to the page replacement policy.,final ,,java.lang.Runnable
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$RemovalTask,Class,Removes a node from the page replacement policy.,final ,,java.lang.Runnable
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$UpdateTask,Class,Updates the weighted size and evicts an entry on overflow.,final ,,java.lang.Runnable
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$DrainStatus,Enum,The draining status of the buffers.,,enum has no extends,
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$WeightedValue,Class,@Immutable,"static , final ",,
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$Node,Class,"* A node contains the key, the weighted value, and the linkage pointers on\n     * the page-replacement algorithm's data structures.","static , final ",java.util.concurrent.atomic.AtomicReference,com.fasterxml.jackson.databind.util.internal.Linked
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$KeySet,Class,An adapter to safely externalize the keys.,final ,java.util.AbstractSet,
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$KeyIterator,Class,An adapter to safely externalize the key iterator.,final ,,java.util.Iterator
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$Values,Class,An adapter to safely externalize the values.,final ,java.util.AbstractCollection,
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$ValueIterator,Class,An adapter to safely externalize the value iterator.,final ,,java.util.Iterator
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$EntrySet,Class,An adapter to safely externalize the entries.,final ,java.util.AbstractSet,
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$EntryIterator,Class,An adapter to safely externalize the entry iterator.,final ,,java.util.Iterator
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$WriteThroughEntry,Class,An entry that allows updates to write through to the map.,final ,java.util.AbstractMap.SimpleEntry,
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$SerializationProxy,Class,* A proxy that is serialized instead of the map. The page-replacement\n     * algorithm's data structures are not serialized so the deserialized\n     * instance contains only the entries. This is acceptable as caches hold\n     * transient data that is recomputable and serialization would tend to be\n     * used as a fast warm-up process.,"static , final ",,java.io.Serializable
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$Builder,Class,"* A builder that creates {@link PrivateMaxEntriesMap} instances. It\n     * provides a flexible approach for constructing customized instances with\n     * a named parameter syntax. It can be used in the following manner:\n     * <pre>{@code\n     * ConcurrentMap<Vertex, Set<Edge>> graph = new Builder<Vertex, Set<Edge>>()\n     *     .maximumCapacity(5000)\n     *     .build();\n     * }</pre>","public , static , final ",,
com.fasterxml.jackson.databind.util.internal.LinkedDeque,Class,"* Linked list implementation of the {@link Deque} interface where the link\n * pointers are tightly integrated with the element. Linked deques have no\n * capacity restrictions; they grow as necessary to support usage. They are not\n * thread-safe; in the absence of external synchronization, they do not support\n * concurrent access by multiple threads. Null elements are prohibited.\n * <p>\n * Most <tt>LinkedDeque</tt> operations run in constant time by assuming that\n * the {@code Linked} parameter is associated with the deque instance. Any usage\n * that violates this assumption will result in non-deterministic behavior.\n * <p>\n * The iterators returned by this class are <em>not</em> <i>fail-fast</i>: If\n * the deque is modified at any time after the iterator is created, the iterator\n * will be in an unknown state. Thus, in the face of concurrent modification,\n * the iterator risks arbitrary, non-deterministic behavior at an undetermined\n * time in the future.\n *\n * @author ben.manes@gmail.com (Ben Manes)\n * @param <E> the type of elements held in this collection\n * @see <a href=""http://code.google.com/p/concurrentlinkedhashmap/"">\n *      http://code.google.com/p/concurrentlinkedhashmap/</a>",final ,java.util.AbstractCollection,java.util.Deque
com.fasterxml.jackson.databind.util.internal.LinkedDeque$AbstractLinkedIterator,Abstract Class,No Comment,abstract ,,java.util.Iterator
com.fasterxml.jackson.databind.util.internal.Linked,Interface,* An element that is linked on the {@link Deque}.,default,,
com.fasterxml.jackson.databind.util.ArrayBuilders,Class,"* Helper class that contains set of distinct builders for different\n * arrays of primitive values. It also provides trivially simple\n * reuse scheme, which assumes that caller knows not to use instances\n * concurrently (which works ok with primitive arrays since they can\n * not contain other non-primitive types).\n * Also note that instances are not thread safe; the intent is that\n * a builder is constructed on per-call (deserialization) basis.","public , final ",,
com.fasterxml.jackson.databind.util.ArrayBuilders$BooleanBuilder,Class,No Comment,"public , final , static ",com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder,
com.fasterxml.jackson.databind.util.ArrayBuilders$ByteBuilder,Class,No Comment,"public , final , static ",com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder,
com.fasterxml.jackson.databind.util.ArrayBuilders$ShortBuilder,Class,No Comment,"public , final , static ",com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder,
com.fasterxml.jackson.databind.util.ArrayBuilders$IntBuilder,Class,No Comment,"public , final , static ",com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder,
com.fasterxml.jackson.databind.util.ArrayBuilders$LongBuilder,Class,No Comment,"public , final , static ",com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder,
com.fasterxml.jackson.databind.util.ArrayBuilders$FloatBuilder,Class,No Comment,"public , final , static ",com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder,
com.fasterxml.jackson.databind.util.ArrayBuilders$DoubleBuilder,Class,No Comment,"public , final , static ",com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder,
com.fasterxml.jackson.databind.util.JSONWrappedObject,Class,* General-purpose wrapper class that can be used to decorate serialized\n * value with arbitrary literal prefix and suffix. This can be used for\n * example to construct arbitrary Javascript values (similar to how basic\n * function name and parenthesis are used with JSONP).\n *\n * @see com.fasterxml.jackson.databind.util.JSONPObject,public ,,com.fasterxml.jackson.databind.JsonSerializable
com.fasterxml.jackson.databind.util.ArrayIterator,Class,* Iterator implementation used to efficiently expose contents of an\n * Array as read-only iterator.,public ,,java.util.Iterator;java.lang.Iterable
com.fasterxml.jackson.databind.util.IgnorePropertiesUtil,Class,* @since 2.12,public ,,
com.fasterxml.jackson.databind.util.IgnorePropertiesUtil$Checker,Class,* Helper class to encapsulate logic from static {@code shouldIgnore} method\n     * of util class.,"public , final , static ",,java.io.Serializable
com.fasterxml.jackson.databind.util.ObjectBuffer,Class,* Helper class to use for constructing Object arrays by appending entries\n * to create arrays of various lengths (length that is not known a priori).,"public , final ",,
com.fasterxml.jackson.databind.util.JSONPObject,Class,"* Container class that can be used to wrap any Object instances (including\n * nulls), and will serialize embedded in\n * <a href=""http://en.wikipedia.org/wiki/JSONP"">JSONP</a> wrapping.\n *\n * @see com.fasterxml.jackson.databind.util.JSONWrappedObject",public ,,com.fasterxml.jackson.databind.JsonSerializable
com.fasterxml.jackson.databind.util.JacksonCollectors,Abstract Class,* Utility class that provides custom {@link Collector} implementations to support Stream operations.\n * <p>\n * This class is not meant to be instantiated and serves only as a utility class.\n * </p>\n *\n * @since 2.18,"public , abstract ",,
com.fasterxml.jackson.databind.util.StdConverter,Abstract Class,"* Standard implementation of {@link Converter} that supports explicit\n * type access, instead of relying type detection of generic type\n * parameters.\n *\n * @since 2.2","public , abstract ",,com.fasterxml.jackson.databind.util.Converter
com.fasterxml.jackson.databind.util.Converter,Interface,"* Helper interface for things that convert Objects of\n * one type to another.\n *<p>\n * NOTE: implementors are strongly encouraged to extend {@link StdConverter}\n * instead of directly implementing {@link Converter}, since that can\n * help with default implementation of typically boiler-plate code.\n *\n * @param <IN> Type of values converter takes\n * @param <OUT> Result type from conversion\n *\n * @see com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer\n * @see com.fasterxml.jackson.databind.deser.std.StdDelegatingDeserializer\n *\n * @since 2.1",public ,,
com.fasterxml.jackson.databind.util.Converter$None,Abstract Class,"* This marker class is only to be used with annotations, to\n     * indicate that <b>no converter is to be used</b>.\n     *<p>\n     * Specifically, this class is to be used as the marker for\n     * annotation {@link com.fasterxml.jackson.databind.annotation.JsonSerialize},\n     * property <code>converter</code> (and related)\n     *\n     * @since 2.2","public , abstract , static ",,com.fasterxml.jackson.databind.util.Converter
com.fasterxml.jackson.databind.util.RootNameLookup,Class,* Helper class for caching resolved root names.,public ,,java.io.Serializable
com.fasterxml.jackson.databind.util.StdDateFormat,Class,"* Jackson's internal {@link DateFormat} implementation used by standard Date\n * serializers and deserializers to implement default behavior: does <b>NOT</b>\n * fully implement all aspects expected by {@link DateFormat} and as a consequence\n * <b>SHOULD NOT</b> to be used by code outside core Jackson databind functionality.\n * In particular, {@code ParsePosition} argument of {@link #parse(String, ParsePosition)}\n * and {@link #format(Date, StringBuffer, FieldPosition)} methods is fully ignored;\n * Jackson itself never calls these methods.\n *<p>\n * For serialization defaults to using\n * an ISO-8601 compliant format (format String ""yyyy-MM-dd'T'HH:mm:ss.SSSZ"")\n * and for deserialization, both ISO-8601 and RFC-1123.\n *<br>\n * Note that `Z` in format String refers to ISO-8601 time offset notation which produces\n * values like ""-08:00"" -- that is, full minute/hour combo without colon, and not using `Z`\n * as alias for ""+00:00"".\n * Inclusion of colon as separator, as default setting, started in Jackson 2.11:\n * prior versions omitted it.\n * Note that it is possible to enable/disable use of colon in time offset by using method\n * {@link #withColonInTimeZone} for creating new differently configured format instance,\n * and configuring {@code ObjectMapper} with it.\n *<p>\n * TODO: in Jackson 2.14 or later, should change behavior to fail if {@link ParsePosition}\n * is specified by caller (at least with non-0 offset).",public ,java.text.DateFormat,
com.fasterxml.jackson.databind.util.Named,Interface,* Simple tag interface mostly to allow sorting by name.,public ,,
com.fasterxml.jackson.databind.util.ISO8601DateFormat,Class,* Provide a fast thread-safe formatter/parser DateFormat for ISO8601 dates ONLY.\n * It was mainly done to be used with Jackson JSON Processor.\n *<p>\n * Watch out for clone implementation that returns itself.\n *<p>\n * All other methods but parse and format and clone are undefined behavior.\n *\n * @deprecated Use {@link com.fasterxml.jackson.databind.util.StdDateFormat} instead,public ,java.text.DateFormat,
com.fasterxml.jackson.databind.util.ByteBufferBackedInputStream,Class,* Simple {@link InputStream} implementation that exposes currently\n * available content of a {@link ByteBuffer}.,public ,java.io.InputStream,
com.fasterxml.jackson.databind.util.TypeKey,Class,"* Key that offers two ""modes""; one with raw class, as used for\n * cases were raw class type is available (for example, when using\n * runtime type); and one with full generics-including.",public ,,
com.fasterxml.jackson.databind.util.ByteBufferBackedOutputStream,Class,* Simple {@link OutputStream} implementation that appends content\n * written in given {@link ByteBuffer} instance.,public ,java.io.OutputStream,
com.fasterxml.jackson.databind.util.ClassUtil,Class,No Comment,"public , final ",,
com.fasterxml.jackson.databind.util.ClassUtil$EnumTypeLocator,Class,* Inner class used to contain gory details of how we can determine\n     * details of instances of common JDK types like {@link EnumMap}s.,"private , static ",,
com.fasterxml.jackson.databind.util.ClassUtil$Ctor,Class,* Value class used for caching Constructor declarations; used because\n     * caching done by JDK appears to be somewhat inefficient for some use cases.\n     *\n     * @since 2.7,"public , final , static ",,
com.fasterxml.jackson.databind.util.NameTransformer,Abstract Class,"* Helper class used to encapsulate details of name mangling, transforming\n * of names using different strategies (prefixes, suffixes).\n * Default implementation is ""no-operation"" (aka identity transformation).","public , abstract ",,
com.fasterxml.jackson.databind.util.NameTransformer$NopTransformer,Class,No Comment,"protected , final , static ",com.fasterxml.jackson.databind.util.NameTransformer,java.io.Serializable
com.fasterxml.jackson.databind.util.NameTransformer$Chained,Class,No Comment,"public , static ",com.fasterxml.jackson.databind.util.NameTransformer,java.io.Serializable
com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder,Abstract Class,* Base class for specialized primitive array builders.,"public , abstract ",,
com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder$Node,Class,"* For actual buffering beyond the current buffer, we can actually\n     * use shared class which only deals with opaque ""untyped"" chunks.\n     * This works because {@link java.lang.System#arraycopy} does not\n     * take type; hence we can implement some aspects of primitive data\n     * handling in generic fashion.","final , static ",,
com.fasterxml.jackson.databind.util.NativeImageUtil,Class,* Utilities for graal native image support; mostly to improve error message handling\n * in case of missing information for native image.\n *\n * @since 2.14,public ,,
com.fasterxml.jackson.databind.util.LRUMap,Class,"* Helper for simple bounded maps used for reusing lookup values.\n *<p>\n * Note that serialization behavior is such that contents are NOT serialized,\n * on assumption that all use cases are for caching where persistence\n * does not make sense. The only thing serialized is the cache size of Map.\n *<p>\n * Since Jackson 2.12, there has been pluggable {@link LookupCache} interface which\n * allows users, frameworks, provide their own cache implementations.\n *<p>\n * Since Jackson 2.14, the implementation\n *<ul>\n *<li>Evicts the least recently used  entry when max size is reached\n * </li>\n *<li>Is thread-safe and does NOT require external synchronization\n * </li>\n *</ul>",public ,,com.fasterxml.jackson.databind.util.LookupCache;java.io.Serializable
com.fasterxml.jackson.databind.util.EnumResolver,Class,* Helper class used to resolve String values (either JSON Object field\n * names or regular String values) into Java Enum instances.,public ,,java.io.Serializable
com.fasterxml.jackson.databind.util.RawValue,Class,"* Helper class used to encapsulate ""raw values"", pre-encoded textual content\n * that can be output as opaque value with no quoting/escaping, using\n * {@link com.fasterxml.jackson.core.JsonGenerator#writeRawValue(String)}.\n * It may be stored in {@link TokenBuffer}, as well as in Tree Model\n * ({@link com.fasterxml.jackson.databind.JsonNode})\n *\n * @since 2.6",public ,,com.fasterxml.jackson.databind.JsonSerializable
com.fasterxml.jackson.databind.introspect.AnnotatedAndMetadata,Class,"* Silly little ""Pair"" class needed for 2-element tuples (without\n * adding dependency to one of 3rd party packages that has one).\n *\n * @since 2.13",public ,,
com.fasterxml.jackson.databind.introspect.AnnotatedClass,Class,No Comment,"public , final ",com.fasterxml.jackson.databind.introspect.Annotated,com.fasterxml.jackson.databind.introspect.TypeResolutionContext
com.fasterxml.jackson.databind.introspect.AnnotatedClass$Creators,Class,No Comment,"public , static , final ",,
com.fasterxml.jackson.databind.introspect.AnnotationCollector,Abstract Class,* Helper class used to collect annotations to be stored as\n * {@link com.fasterxml.jackson.databind.util.Annotations} (like {@link AnnotationMap}).\n *\n * @since 2.9,"public , abstract ",,
com.fasterxml.jackson.databind.introspect.AnnotationCollector$EmptyCollector,Class,No Comment,static ,com.fasterxml.jackson.databind.introspect.AnnotationCollector,
com.fasterxml.jackson.databind.introspect.AnnotationCollector$OneCollector,Class,No Comment,static ,com.fasterxml.jackson.databind.introspect.AnnotationCollector,
com.fasterxml.jackson.databind.introspect.AnnotationCollector$NCollector,Class,No Comment,static ,com.fasterxml.jackson.databind.introspect.AnnotationCollector,
com.fasterxml.jackson.databind.introspect.AnnotationCollector$NoAnnotations,Class,* Immutable implementation for case where no annotations are associated with\n     * an annotatable entity.\n     *\n     * @since 2.9,"public , static ",,com.fasterxml.jackson.databind.util.Annotations;java.io.Serializable
