FEN:ID,:LABEL,Comment,Source Code,Signature,CFG,Modifiers
org.apache.commons.csv.CSVParser$Builder.get(),Method,No Comment,"@SuppressWarnings(""resource"")\n@Override\npublic CSVParser get() throws IOException {\n    return new CSVParser(getReader(), format != null ? format : CSVFormat.DEFAULT, characterOffset, recordNumber, getCharset(), trackBytes);\n}",org.apache.commons.csv.CSVParser get(),"digraph cfg_get {\n	""1"" [label=""$stack1 = this.<org.apache.commons.csv.CSVParser$Builder: org.apache.commons.csv.CSVFormat format>""];\n	""2"" [label=""$stack2 = <org.apache.commons.csv.CSVFormat: org.apache.commons.csv.CSVFormat DEFAULT>""];\n	""3"" [label=""$stack2 = this.<org.apache.commons.csv.CSVParser$Builder: org.apache.commons.csv.CSVFormat format>""];\n	""4"" [label=""$stack3 = this.<org.apache.commons.csv.CSVParser$Builder: long characterOffset>""];\n	""5"" [label=""$stack4 = this.<org.apache.commons.csv.CSVParser$Builder: long recordNumber>""];\n	""6"" [label=""$stack5 = this.<org.apache.commons.csv.CSVParser$Builder: boolean trackBytes>""];\n	""7"" [label=""$stack6 = virtualinvoke this.<org.apache.commons.csv.CSVParser$Builder: java.nio.charset.Charset getCharset()>()""];\n	""8"" [label=""$stack7 = virtualinvoke this.<org.apache.commons.csv.CSVParser$Builder: java.io.Reader getReader()>()""];\n	""9"" [label=""$stack8 = new org.apache.commons.csv.CSVParser""];\n	""10"" [label=""goto""];\n	""11"" [label=""if $stack1 == null""];\n	""12"" [label=""return $stack8""];\n	""13"" [label=""specialinvoke $stack8.<org.apache.commons.csv.CSVParser: void <init>(java.io.Reader,org.apache.commons.csv.CSVFormat,long,long,java.nio.charset.Charset,boolean,org.apache.commons.csv.CSVParser$1)>($stack7, $stack2, $stack3, $stack4, $stack6, $stack5, null)""];\n	""14"" [label=""this := @this: org.apache.commons.csv.CSVParser$Builder""];\n	""1"" -> ""11""[label=""cfg_next""];\n	""10"" -> ""4""[label=""cfg_goto""];\n	""11"" -> ""2""[label=""cfg_true""];\n	""11"" -> ""3""[label=""cfg_false""];\n	""13"" -> ""12""[label=""cfg_next""];\n	""14"" -> ""9""[label=""cfg_next""];\n	""2"" -> ""4""[label=""cfg_next""];\n	""3"" -> ""10""[label=""cfg_next""];\n	""4"" -> ""5""[label=""cfg_next""];\n	""5"" -> ""7""[label=""cfg_next""];\n	""6"" -> ""13""[label=""cfg_next""];\n	""7"" -> ""6""[label=""cfg_next""];\n	""8"" -> ""1""[label=""cfg_next""];\n	""9"" -> ""8""[label=""cfg_next""];\n}\n",public 
org.apache.commons.csv.CSVParser$Builder.setCharacterOffset(long),Method,* Sets the lexer offset when the parser does not start parsing at the beginning of the source.\n         *\n         * @param characterOffset the lexer offset.\n         * @return this instance.,public Builder setCharacterOffset(final long characterOffset) {\n    this.characterOffset = characterOffset;\n    return asThis();\n},org.apache.commons.csv.CSVParser$Builder setCharacterOffset(long),"digraph cfg_setCharacterOffset {\n	""1"" [label=""$stack3 = virtualinvoke this.<org.apache.commons.csv.CSVParser$Builder: org.apache.commons.io.build.AbstractSupplier asThis()>()""];\n	""2"" [label=""$stack4 = (org.apache.commons.csv.CSVParser$Builder) $stack3""];\n	""3"" [label=""characterOffset := @parameter0: long""];\n	""4"" [label=""return $stack4""];\n	""5"" [label=""this := @this: org.apache.commons.csv.CSVParser$Builder""];\n	""6"" [label=""this.<org.apache.commons.csv.CSVParser$Builder: long characterOffset> = characterOffset""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""2"" -> ""4""[label=""cfg_next""];\n	""3"" -> ""6""[label=""cfg_next""];\n	""5"" -> ""3""[label=""cfg_next""];\n	""6"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.csv.CSVParser$Builder.setFormat(CSVFormat),Method,"* Sets the CSV format. A copy of the given format is kept.\n         *\n         * @param format the CSV format, null is equivalent to {@link CSVFormat#DEFAULT}.\n         * @return this instance.",public Builder setFormat(final CSVFormat format) {\n    this.format = CSVFormat.copy(format);\n    return asThis();\n},org.apache.commons.csv.CSVParser$Builder setFormat(org.apache.commons.csv.CSVFormat),"digraph cfg_setFormat {\n	""1"" [label=""$stack2 = staticinvoke <org.apache.commons.csv.CSVFormat: org.apache.commons.csv.CSVFormat copy(org.apache.commons.csv.CSVFormat)>(format)""];\n	""2"" [label=""$stack3 = virtualinvoke this.<org.apache.commons.csv.CSVParser$Builder: org.apache.commons.io.build.AbstractSupplier asThis()>()""];\n	""3"" [label=""$stack4 = (org.apache.commons.csv.CSVParser$Builder) $stack3""];\n	""4"" [label=""format := @parameter0: org.apache.commons.csv.CSVFormat""];\n	""5"" [label=""return $stack4""];\n	""6"" [label=""this := @this: org.apache.commons.csv.CSVParser$Builder""];\n	""7"" [label=""this.<org.apache.commons.csv.CSVParser$Builder: org.apache.commons.csv.CSVFormat format> = $stack2""];\n	""1"" -> ""7""[label=""cfg_next""];\n	""2"" -> ""3""[label=""cfg_next""];\n	""3"" -> ""5""[label=""cfg_next""];\n	""4"" -> ""1""[label=""cfg_next""];\n	""6"" -> ""4""[label=""cfg_next""];\n	""7"" -> ""2""[label=""cfg_next""];\n}\n",public 
org.apache.commons.csv.CSVParser$Builder.setRecordNumber(long),Method,"* Sets the next record number to assign, defaults to {@code 1}.\n         *\n         * @param recordNumber the next record number to assign.\n         * @return this instance.",public Builder setRecordNumber(final long recordNumber) {\n    this.recordNumber = recordNumber;\n    return asThis();\n},org.apache.commons.csv.CSVParser$Builder setRecordNumber(long),"digraph cfg_setRecordNumber {\n	""1"" [label=""$stack3 = virtualinvoke this.<org.apache.commons.csv.CSVParser$Builder: org.apache.commons.io.build.AbstractSupplier asThis()>()""];\n	""2"" [label=""$stack4 = (org.apache.commons.csv.CSVParser$Builder) $stack3""];\n	""3"" [label=""recordNumber := @parameter0: long""];\n	""4"" [label=""return $stack4""];\n	""5"" [label=""this := @this: org.apache.commons.csv.CSVParser$Builder""];\n	""6"" [label=""this.<org.apache.commons.csv.CSVParser$Builder: long recordNumber> = recordNumber""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""2"" -> ""4""[label=""cfg_next""];\n	""3"" -> ""6""[label=""cfg_next""];\n	""5"" -> ""3""[label=""cfg_next""];\n	""6"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.csv.CSVParser$Builder.setTrackBytes(boolean),Method,* Sets whether to enable byte tracking for the parser.\n         *\n         * @param trackBytes {@code true} to enable byte tracking; {@code false} to disable it.\n         * @return this instance.\n         * @since 1.13.0,public Builder setTrackBytes(final boolean trackBytes) {\n    this.trackBytes = trackBytes;\n    return asThis();\n},org.apache.commons.csv.CSVParser$Builder setTrackBytes(boolean),"digraph cfg_setTrackBytes {\n	""1"" [label=""$stack2 = virtualinvoke this.<org.apache.commons.csv.CSVParser$Builder: org.apache.commons.io.build.AbstractSupplier asThis()>()""];\n	""2"" [label=""$stack3 = (org.apache.commons.csv.CSVParser$Builder) $stack2""];\n	""3"" [label=""return $stack3""];\n	""4"" [label=""this := @this: org.apache.commons.csv.CSVParser$Builder""];\n	""5"" [label=""this.<org.apache.commons.csv.CSVParser$Builder: boolean trackBytes> = trackBytes""];\n	""6"" [label=""trackBytes := @parameter0: boolean""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""2"" -> ""3""[label=""cfg_next""];\n	""4"" -> ""6""[label=""cfg_next""];\n	""5"" -> ""1""[label=""cfg_next""];\n	""6"" -> ""5""[label=""cfg_next""];\n}\n",public 
org.apache.commons.csv.CSVParser$Builder.<init>(),Constructor,* Constructs a new instance.,protected Builder() {\n    // empty\n},void <init>(),"digraph cfg_init {\n	""1"" [label=""return""];\n	""2"" [label=""specialinvoke this.<org.apache.commons.io.build.AbstractStreamBuilder: void <init>()>()""];\n	""3"" [label=""this := @this: org.apache.commons.csv.CSVParser$Builder""];\n	""4"" [label=""this.<org.apache.commons.csv.CSVParser$Builder: long recordNumber> = 1L""];\n	""2"" -> ""4""[label=""cfg_next""];\n	""3"" -> ""2""[label=""cfg_next""];\n	""4"" -> ""1""[label=""cfg_next""];\n}\n",protected 
org.apache.commons.csv.CSVParser$CSVRecordIterator.getNextRecord(),Method,"* Gets the next record or null at the end of stream or max rows read.\n         *\n         * @throws IOException  on parse error or input read-failure\n         * @throws CSVException on invalid input.\n         * @return the next record, or {@code null} if the end of the stream has been reached.",private CSVRecord getNextRecord() {\n    CSVRecord record = null;\n    if (format.useRow(recordNumber + 1)) {\n        record = Uncheck.get(CSVParser.this::nextRecord);\n    }\n    return record;\n},org.apache.commons.csv.CSVRecord getNextRecord(),"digraph cfg_getNextRecord {\n	""1"" [label=""$stack10 = staticinvoke <org.apache.commons.io.function.Uncheck: java.lang.Object get(org.apache.commons.io.function.IOSupplier)>($stack9)""];\n	""2"" [label=""$stack2 = this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVParser this$0>""];\n	""3"" [label=""$stack3 = this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVParser this$0>""];\n	""4"" [label=""$stack4 = staticinvoke <org.apache.commons.csv.CSVParser: long access$100(org.apache.commons.csv.CSVParser)>($stack3)""];\n	""5"" [label=""$stack5 = $stack4 + 1L""];\n	""6"" [label=""$stack6 = staticinvoke <org.apache.commons.csv.CSVParser: org.apache.commons.csv.CSVFormat access$200(org.apache.commons.csv.CSVParser)>($stack2)""];\n	""7"" [label=""$stack7 = virtualinvoke $stack6.<org.apache.commons.csv.CSVFormat: boolean useRow(long)>($stack5)""];\n	""8"" [label=""$stack8 = this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVParser this$0>""];\n	""9"" [label=""$stack9 = dynamicinvoke \""get\"" <org.apache.commons.io.function.IOSupplier (org.apache.commons.csv.CSVParser)>($stack8) <java.lang.invoke.LambdaMetafactory: java.lang.invoke.CallSite metafactory(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.invoke.MethodType,java.lang.invoke.MethodHandle,java.lang.invoke.MethodType)>(methodtype: java.lang.Object __METHODTYPE__(), methodhandle: \""REF_INVOKE_VIRTUAL\"" <org.apache.commons.csv.CSVParser: org.apache.commons.csv.CSVRecord nextRecord()>, methodtype: org.apache.commons.csv.CSVRecord __METHODTYPE__())""];\n	""10"" [label=""if $stack7 == 0""];\n	""11"" [label=""record = (org.apache.commons.csv.CSVRecord) $stack10""];\n	""12"" [label=""record = null""];\n	""13"" [label=""return record""];\n	""14"" [label=""this := @this: org.apache.commons.csv.CSVParser$CSVRecordIterator""];\n	""1"" -> ""11""[label=""cfg_next""];\n	""10"" -> ""13""[label=""cfg_true""];\n	""10"" -> ""8""[label=""cfg_false""];\n	""11"" -> ""13""[label=""cfg_next""];\n	""12"" -> ""2""[label=""cfg_next""];\n	""14"" -> ""12""[label=""cfg_next""];\n	""2"" -> ""6""[label=""cfg_next""];\n	""3"" -> ""4""[label=""cfg_next""];\n	""4"" -> ""5""[label=""cfg_next""];\n	""5"" -> ""7""[label=""cfg_next""];\n	""6"" -> ""3""[label=""cfg_next""];\n	""7"" -> ""10""[label=""cfg_next""];\n	""8"" -> ""9""[label=""cfg_next""];\n	""9"" -> ""1""[label=""cfg_next""];\n}\n",private 
org.apache.commons.csv.CSVParser$CSVRecordIterator.hasNext(),Method,No Comment,@Override\npublic boolean hasNext() {\n    if (isClosed()) {\n        return false;\n    }\n    if (current == null) {\n        current = getNextRecord();\n    }\n    return current != null;\n},boolean hasNext(),"digraph cfg_hasNext {\n	""1"" [label=""$stack1 = this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVParser this$0>""];\n	""2"" [label=""$stack2 = virtualinvoke $stack1.<org.apache.commons.csv.CSVParser: boolean isClosed()>()""];\n	""3"" [label=""$stack3 = this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVRecord current>""];\n	""4"" [label=""$stack4 = this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVRecord current>""];\n	""5"" [label=""$stack5 = 0""];\n	""6"" [label=""$stack5 = 1""];\n	""7"" [label=""$stack6 = specialinvoke this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVRecord getNextRecord()>()""];\n	""8"" [label=""goto""];\n	""9"" [label=""if $stack2 == 0""];\n	""10"" [label=""if $stack3 != null""];\n	""11"" [label=""if $stack4 == null""];\n	""12"" [label=""return $stack5""];\n	""13"" [label=""return 0""];\n	""14"" [label=""this := @this: org.apache.commons.csv.CSVParser$CSVRecordIterator""];\n	""15"" [label=""this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVRecord current> = $stack6""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""10"" -> ""4""[label=""cfg_true""];\n	""10"" -> ""7""[label=""cfg_false""];\n	""11"" -> ""5""[label=""cfg_true""];\n	""11"" -> ""6""[label=""cfg_false""];\n	""14"" -> ""1""[label=""cfg_next""];\n	""15"" -> ""4""[label=""cfg_next""];\n	""2"" -> ""9""[label=""cfg_next""];\n	""3"" -> ""10""[label=""cfg_next""];\n	""4"" -> ""11""[label=""cfg_next""];\n	""5"" -> ""12""[label=""cfg_next""];\n	""6"" -> ""8""[label=""cfg_next""];\n	""7"" -> ""15""[label=""cfg_next""];\n	""8"" -> ""12""[label=""cfg_goto""];\n	""9"" -> ""13""[label=""cfg_false""];\n	""9"" -> ""3""[label=""cfg_true""];\n}\n",public 
org.apache.commons.csv.CSVParser$CSVRecordIterator.next(),Method,No Comment,"@Override\npublic CSVRecord next() {\n    if (isClosed()) {\n        throw new NoSuchElementException(""CSVParser has been closed"");\n    }\n    CSVRecord next = current;\n    current = null;\n    if (next == null) {\n        // hasNext() wasn't called before\n        next = getNextRecord();\n        if (next == null) {\n            throw new NoSuchElementException(""No more CSV records available"");\n        }\n    }\n    return next;\n}",org.apache.commons.csv.CSVRecord next(),"digraph cfg_next {\n	""1"" [label=""$stack2 = this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVParser this$0>""];\n	""2"" [label=""$stack3 = virtualinvoke $stack2.<org.apache.commons.csv.CSVParser: boolean isClosed()>()""];\n	""3"" [label=""$stack4 = new java.util.NoSuchElementException""];\n	""4"" [label=""$stack5 = new java.util.NoSuchElementException""];\n	""5"" [label=""if $stack3 == 0""];\n	""6"" [label=""if next != null""];\n	""7"" [label=""if next != null""];\n	""8"" [label=""next = specialinvoke this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVRecord getNextRecord()>()""];\n	""9"" [label=""next = this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVRecord current>""];\n	""10"" [label=""return next""];\n	""11"" [label=""specialinvoke $stack4.<java.util.NoSuchElementException: void <init>(java.lang.String)>(\""No more CSV records available\"")""];\n	""12"" [label=""specialinvoke $stack5.<java.util.NoSuchElementException: void <init>(java.lang.String)>(\""CSVParser has been closed\"")""];\n	""13"" [label=""this := @this: org.apache.commons.csv.CSVParser$CSVRecordIterator""];\n	""14"" [label=""this.<org.apache.commons.csv.CSVParser$CSVRecordIterator: org.apache.commons.csv.CSVRecord current> = null""];\n	""15"" [label=""throw $stack4""];\n	""16"" [label=""throw $stack5""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""11"" -> ""15""[label=""cfg_next""];\n	""12"" -> ""16""[label=""cfg_next""];\n	""13"" -> ""1""[label=""cfg_next""];\n	""14"" -> ""6""[label=""cfg_next""];\n	""2"" -> ""5""[label=""cfg_next""];\n	""3"" -> ""11""[label=""cfg_next""];\n	""4"" -> ""12""[label=""cfg_next""];\n	""5"" -> ""4""[label=""cfg_false""];\n	""5"" -> ""9""[label=""cfg_true""];\n	""6"" -> ""10""[label=""cfg_true""];\n	""6"" -> ""8""[label=""cfg_false""];\n	""7"" -> ""10""[label=""cfg_true""];\n	""7"" -> ""3""[label=""cfg_false""];\n	""8"" -> ""7""[label=""cfg_next""];\n	""9"" -> ""14""[label=""cfg_next""];\n}\n",public 
org.apache.commons.csv.CSVParser$CSVRecordIterator.remove(),Method,No Comment,@Override\npublic void remove() {\n    throw new UnsupportedOperationException();\n},void remove(),"digraph cfg_remove {\n	""1"" [label=""$stack1 = new java.lang.UnsupportedOperationException""];\n	""2"" [label=""specialinvoke $stack1.<java.lang.UnsupportedOperationException: void <init>()>()""];\n	""3"" [label=""this := @this: org.apache.commons.csv.CSVParser$CSVRecordIterator""];\n	""4"" [label=""throw $stack1""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""2"" -> ""4""[label=""cfg_next""];\n	""3"" -> ""1""[label=""cfg_next""];\n}\n",public 
"org.apache.commons.csv.CSVParser$Headers.<init>(Map,List)",Constructor,No Comment,"Headers(final Map<String, Integer> headerMap, final List<String> headerNames) {\n    this.headerMap = headerMap;\n    this.headerNames = headerNames;\n}","void <init>(java.util.Map,java.util.List)","digraph cfg_init {\n	""1"" [label=""headerMap := @parameter0: java.util.Map""];\n	""2"" [label=""headerNames := @parameter1: java.util.List""];\n	""3"" [label=""return""];\n	""4"" [label=""specialinvoke this.<java.lang.Object: void <init>()>()""];\n	""5"" [label=""this := @this: org.apache.commons.csv.CSVParser$Headers""];\n	""6"" [label=""this.<org.apache.commons.csv.CSVParser$Headers: java.util.List headerNames> = headerNames""];\n	""7"" [label=""this.<org.apache.commons.csv.CSVParser$Headers: java.util.Map headerMap> = headerMap""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""2"" -> ""4""[label=""cfg_next""];\n	""4"" -> ""7""[label=""cfg_next""];\n	""5"" -> ""1""[label=""cfg_next""];\n	""6"" -> ""3""[label=""cfg_next""];\n	""7"" -> ""6""[label=""cfg_next""];\n}\n",default
org.apache.commons.csv.CSVPrinter.close(),Method,No Comment,@Override\npublic void close() throws IOException {\n    close(false);\n},void close(),"digraph cfg_close {\n	""1"" [label=""return""];\n	""2"" [label=""this := @this: org.apache.commons.csv.CSVPrinter""];\n	""3"" [label=""virtualinvoke this.<org.apache.commons.csv.CSVPrinter: void close(boolean)>(0)""];\n	""2"" -> ""3""[label=""cfg_next""];\n	""3"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.csv.CSVPrinter.close(boolean),Method,* Closes the underlying stream with an optional flush first.\n     * @param flush whether to flush before the actual close.\n     * @throws IOException\n     *             If an I/O error occurs\n     * @since 1.6,public void close(final boolean flush) throws IOException {\n    if (flush || format.getAutoFlush()) {\n        flush();\n    }\n    if (appendable instanceof Closeable) {\n        ((Closeable) appendable).close();\n    }\n},void close(boolean),"digraph cfg_close {\n	""1"" [label=""$stack2 = this.<org.apache.commons.csv.CSVPrinter: java.lang.Appendable appendable>""];\n	""2"" [label=""$stack3 = $stack2 instanceof java.io.Closeable""];\n	""3"" [label=""$stack4 = this.<org.apache.commons.csv.CSVPrinter: java.lang.Appendable appendable>""];\n	""4"" [label=""$stack5 = (java.io.Closeable) $stack4""];\n	""5"" [label=""$stack6 = this.<org.apache.commons.csv.CSVPrinter: org.apache.commons.csv.CSVFormat format>""];\n	""6"" [label=""$stack7 = virtualinvoke $stack6.<org.apache.commons.csv.CSVFormat: boolean getAutoFlush()>()""];\n	""7"" [label=""flush := @parameter0: boolean""];\n	""8"" [label=""if $stack3 == 0""];\n	""9"" [label=""if $stack7 == 0""];\n	""10"" [label=""if flush != 0""];\n	""11"" [label=""interfaceinvoke $stack5.<java.io.Closeable: void close()>()""];\n	""12"" [label=""return""];\n	""13"" [label=""this := @this: org.apache.commons.csv.CSVPrinter""];\n	""14"" [label=""virtualinvoke this.<org.apache.commons.csv.CSVPrinter: void flush()>()""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""10"" -> ""14""[label=""cfg_true""];\n	""10"" -> ""5""[label=""cfg_false""];\n	""11"" -> ""12""[label=""cfg_next""];\n	""13"" -> ""7""[label=""cfg_next""];\n	""14"" -> ""1""[label=""cfg_next""];\n	""2"" -> ""8""[label=""cfg_next""];\n	""3"" -> ""4""[label=""cfg_next""];\n	""4"" -> ""11""[label=""cfg_next""];\n	""5"" -> ""6""[label=""cfg_next""];\n	""6"" -> ""9""[label=""cfg_next""];\n	""7"" -> ""10""[label=""cfg_next""];\n	""8"" -> ""12""[label=""cfg_true""];\n	""8"" -> ""3""[label=""cfg_false""];\n	""9"" -> ""1""[label=""cfg_true""];\n	""9"" -> ""14""[label=""cfg_false""];\n}\n",public 
org.apache.commons.csv.CSVPrinter.endOfRecord(),Method,* Outputs the record separator and increments the record count.\n     *\n     * @throws IOException\n     *             If an I/O error occurs,private synchronized void endOfRecord() throws IOException {\n    println();\n    recordCount++;\n},void endOfRecord(),"digraph cfg_endOfRecord {\n	""1"" [label=""$stack1 = this.<org.apache.commons.csv.CSVPrinter: long recordCount>""];\n	""2"" [label=""$stack2 = $stack1 + 1L""];\n	""3"" [label=""return""];\n	""4"" [label=""this := @this: org.apache.commons.csv.CSVPrinter""];\n	""5"" [label=""this.<org.apache.commons.csv.CSVPrinter: long recordCount> = $stack2""];\n	""6"" [label=""virtualinvoke this.<org.apache.commons.csv.CSVPrinter: void println()>()""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""2"" -> ""5""[label=""cfg_next""];\n	""4"" -> ""6""[label=""cfg_next""];\n	""5"" -> ""3""[label=""cfg_next""];\n	""6"" -> ""1""[label=""cfg_next""];\n}\n","private , synchronized "
org.apache.commons.csv.CSVPrinter.flush(),Method,* Flushes the underlying stream.\n     *\n     * @throws IOException\n     *             If an I/O error occurs,@Override\npublic void flush() throws IOException {\n    if (appendable instanceof Flushable) {\n        ((Flushable) appendable).flush();\n    }\n},void flush(),"digraph cfg_flush {\n	""1"" [label=""$stack1 = this.<org.apache.commons.csv.CSVPrinter: java.lang.Appendable appendable>""];\n	""2"" [label=""$stack2 = $stack1 instanceof java.io.Flushable""];\n	""3"" [label=""$stack3 = this.<org.apache.commons.csv.CSVPrinter: java.lang.Appendable appendable>""];\n	""4"" [label=""$stack4 = (java.io.Flushable) $stack3""];\n	""5"" [label=""if $stack2 == 0""];\n	""6"" [label=""interfaceinvoke $stack4.<java.io.Flushable: void flush()>()""];\n	""7"" [label=""return""];\n	""8"" [label=""this := @this: org.apache.commons.csv.CSVPrinter""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""2"" -> ""5""[label=""cfg_next""];\n	""3"" -> ""4""[label=""cfg_next""];\n	""4"" -> ""6""[label=""cfg_next""];\n	""5"" -> ""3""[label=""cfg_false""];\n	""5"" -> ""7""[label=""cfg_true""];\n	""6"" -> ""7""[label=""cfg_next""];\n	""8"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.csv.CSVPrinter.getOut(),Method,* Gets the target Appendable.\n     *\n     * @return the target Appendable.,public Appendable getOut() {\n    return this.appendable;\n},java.lang.Appendable getOut(),"digraph cfg_getOut {\n	""1"" [label=""$stack1 = this.<org.apache.commons.csv.CSVPrinter: java.lang.Appendable appendable>""];\n	""2"" [label=""return $stack1""];\n	""3"" [label=""this := @this: org.apache.commons.csv.CSVPrinter""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""3"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.csv.CSVPrinter.getRecordCount(),Method,"* Gets the record count printed, this does not include comments or headers.\n     *\n     * @return the record count, this does not include comments or headers.\n     * @since 1.13.0",public long getRecordCount() {\n    return recordCount;\n},long getRecordCount(),"digraph cfg_getRecordCount {\n	""1"" [label=""$stack1 = this.<org.apache.commons.csv.CSVPrinter: long recordCount>""];\n	""2"" [label=""return $stack1""];\n	""3"" [label=""this := @this: org.apache.commons.csv.CSVPrinter""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""3"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.csv.CSVPrinter.print(Object),Method,* Prints the string as the next value on the line. The value will be escaped or encapsulated as needed.\n     *\n     * @param value\n     *            value to be output.\n     * @throws IOException\n     *             If an I/O error occurs,"public synchronized void print(final Object value) throws IOException {\n    format.print(value, appendable, newRecord);\n    newRecord = false;\n}",void print(java.lang.Object),"digraph cfg_print {\n	""1"" [label=""$stack2 = this.<org.apache.commons.csv.CSVPrinter: boolean newRecord>""];\n	""2"" [label=""$stack3 = this.<org.apache.commons.csv.CSVPrinter: java.lang.Appendable appendable>""];\n	""3"" [label=""$stack4 = this.<org.apache.commons.csv.CSVPrinter: org.apache.commons.csv.CSVFormat format>""];\n	""4"" [label=""return""];\n	""5"" [label=""this := @this: org.apache.commons.csv.CSVPrinter""];\n	""6"" [label=""this.<org.apache.commons.csv.CSVPrinter: boolean newRecord> = 0""];\n	""7"" [label=""value := @parameter0: java.lang.Object""];\n	""8"" [label=""virtualinvoke $stack4.<org.apache.commons.csv.CSVFormat: void print(java.lang.Object,java.lang.Appendable,boolean)>(value, $stack3, $stack2)""];\n	""1"" -> ""8""[label=""cfg_next""];\n	""2"" -> ""1""[label=""cfg_next""];\n	""3"" -> ""2""[label=""cfg_next""];\n	""5"" -> ""7""[label=""cfg_next""];\n	""6"" -> ""4""[label=""cfg_next""];\n	""7"" -> ""3""[label=""cfg_next""];\n	""8"" -> ""6""[label=""cfg_next""];\n}\n","public , synchronized "
