FEN:ID,:LABEL,Parameter Name,Data Type
org.joda.time.MutablePeriod.setSeconds(int).seconds,Parameter_1,seconds,int
org.joda.time.MutablePeriod.addSeconds(int).seconds,Parameter_1,seconds,int
org.joda.time.MutablePeriod.setMillis(int).millis,Parameter_1,millis,int
org.joda.time.MutablePeriod.addMillis(int).millis,Parameter_1,millis,int
org.joda.time.MutablePeriod.<init>(PeriodType).type,Parameter_1,type,org.joda.time.PeriodType
"org.joda.time.MutablePeriod.<init>(int,int,int,int).hours",Parameter_1,hours,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int).minutes",Parameter_2,minutes,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int).seconds",Parameter_3,seconds,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int).millis",Parameter_4,millis,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int).years",Parameter_1,years,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int).months",Parameter_2,months,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int).weeks",Parameter_3,weeks,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int).days",Parameter_4,days,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int).hours",Parameter_5,hours,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int).minutes",Parameter_6,minutes,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int).seconds",Parameter_7,seconds,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int).millis",Parameter_8,millis,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int,PeriodType).years",Parameter_1,years,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int,PeriodType).months",Parameter_2,months,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int,PeriodType).weeks",Parameter_3,weeks,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int,PeriodType).days",Parameter_4,days,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int,PeriodType).hours",Parameter_5,hours,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int,PeriodType).minutes",Parameter_6,minutes,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int,PeriodType).seconds",Parameter_7,seconds,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int,PeriodType).millis",Parameter_8,millis,int
"org.joda.time.MutablePeriod.<init>(int,int,int,int,int,int,int,int,PeriodType).type",Parameter_9,type,org.joda.time.PeriodType
org.joda.time.MutablePeriod.<init>(long).duration,Parameter_1,duration,long
"org.joda.time.MutablePeriod.<init>(long,PeriodType).duration",Parameter_1,duration,long
"org.joda.time.MutablePeriod.<init>(long,PeriodType).type",Parameter_2,type,org.joda.time.PeriodType
"org.joda.time.MutablePeriod.<init>(long,Chronology).duration",Parameter_1,duration,long
"org.joda.time.MutablePeriod.<init>(long,Chronology).chronology",Parameter_2,chronology,org.joda.time.Chronology
"org.joda.time.MutablePeriod.<init>(long,PeriodType,Chronology).duration",Parameter_1,duration,long
"org.joda.time.MutablePeriod.<init>(long,PeriodType,Chronology).type",Parameter_2,type,org.joda.time.PeriodType
"org.joda.time.MutablePeriod.<init>(long,PeriodType,Chronology).chronology",Parameter_3,chronology,org.joda.time.Chronology
"org.joda.time.MutablePeriod.<init>(long,long).startInstant",Parameter_1,startInstant,long
"org.joda.time.MutablePeriod.<init>(long,long).endInstant",Parameter_2,endInstant,long
"org.joda.time.MutablePeriod.<init>(long,long,PeriodType).startInstant",Parameter_1,startInstant,long
"org.joda.time.MutablePeriod.<init>(long,long,PeriodType).endInstant",Parameter_2,endInstant,long
"org.joda.time.MutablePeriod.<init>(long,long,PeriodType).type",Parameter_3,type,org.joda.time.PeriodType
"org.joda.time.MutablePeriod.<init>(long,long,Chronology).startInstant",Parameter_1,startInstant,long
"org.joda.time.MutablePeriod.<init>(long,long,Chronology).endInstant",Parameter_2,endInstant,long
"org.joda.time.MutablePeriod.<init>(long,long,Chronology).chrono",Parameter_3,chrono,org.joda.time.Chronology
"org.joda.time.MutablePeriod.<init>(long,long,PeriodType,Chronology).startInstant",Parameter_1,startInstant,long
"org.joda.time.MutablePeriod.<init>(long,long,PeriodType,Chronology).endInstant",Parameter_2,endInstant,long
"org.joda.time.MutablePeriod.<init>(long,long,PeriodType,Chronology).type",Parameter_3,type,org.joda.time.PeriodType
"org.joda.time.MutablePeriod.<init>(long,long,PeriodType,Chronology).chrono",Parameter_4,chrono,org.joda.time.Chronology
"org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableInstant).startInstant",Parameter_1,startInstant,org.joda.time.ReadableInstant
"org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableInstant).endInstant",Parameter_2,endInstant,org.joda.time.ReadableInstant
"org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableInstant,PeriodType).startInstant",Parameter_1,startInstant,org.joda.time.ReadableInstant
"org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableInstant,PeriodType).endInstant",Parameter_2,endInstant,org.joda.time.ReadableInstant
"org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableInstant,PeriodType).type",Parameter_3,type,org.joda.time.PeriodType
"org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableDuration).startInstant",Parameter_1,startInstant,org.joda.time.ReadableInstant
"org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableDuration).duration",Parameter_2,duration,org.joda.time.ReadableDuration
"org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableDuration,PeriodType).startInstant",Parameter_1,startInstant,org.joda.time.ReadableInstant
"org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableDuration,PeriodType).duration",Parameter_2,duration,org.joda.time.ReadableDuration
"org.joda.time.MutablePeriod.<init>(ReadableInstant,ReadableDuration,PeriodType).type",Parameter_3,type,org.joda.time.PeriodType
"org.joda.time.MutablePeriod.<init>(ReadableDuration,ReadableInstant).duration",Parameter_1,duration,org.joda.time.ReadableDuration
"org.joda.time.MutablePeriod.<init>(ReadableDuration,ReadableInstant).endInstant",Parameter_2,endInstant,org.joda.time.ReadableInstant
"org.joda.time.MutablePeriod.<init>(ReadableDuration,ReadableInstant,PeriodType).duration",Parameter_1,duration,org.joda.time.ReadableDuration
"org.joda.time.MutablePeriod.<init>(ReadableDuration,ReadableInstant,PeriodType).endInstant",Parameter_2,endInstant,org.joda.time.ReadableInstant
"org.joda.time.MutablePeriod.<init>(ReadableDuration,ReadableInstant,PeriodType).type",Parameter_3,type,org.joda.time.PeriodType
org.joda.time.MutablePeriod.<init>(Object).period,Parameter_1,period,java.lang.Object
"org.joda.time.MutablePeriod.<init>(Object,PeriodType).period",Parameter_1,period,java.lang.Object
"org.joda.time.MutablePeriod.<init>(Object,PeriodType).type",Parameter_2,type,org.joda.time.PeriodType
"org.joda.time.MutablePeriod.<init>(Object,Chronology).period",Parameter_1,period,java.lang.Object
"org.joda.time.MutablePeriod.<init>(Object,Chronology).chrono",Parameter_2,chrono,org.joda.time.Chronology
"org.joda.time.MutablePeriod.<init>(Object,PeriodType,Chronology).period",Parameter_1,period,java.lang.Object
"org.joda.time.MutablePeriod.<init>(Object,PeriodType,Chronology).type",Parameter_2,type,org.joda.time.PeriodType
"org.joda.time.MutablePeriod.<init>(Object,PeriodType,Chronology).chrono",Parameter_3,chrono,org.joda.time.Chronology
org.joda.time.ReadableDuration.isEqual(ReadableDuration).duration,Parameter_1,duration,org.joda.time.ReadableDuration
org.joda.time.ReadableDuration.isLongerThan(ReadableDuration).duration,Parameter_1,duration,org.joda.time.ReadableDuration
org.joda.time.ReadableDuration.isShorterThan(ReadableDuration).duration,Parameter_1,duration,org.joda.time.ReadableDuration
org.joda.time.ReadableDuration.equals(Object).readableDuration,Parameter_1,readableDuration,java.lang.Object
org.joda.time.Minutes.minutes(int).minutes,Parameter_1,minutes,int
"org.joda.time.Minutes.minutesBetween(ReadableInstant,ReadableInstant).start",Parameter_1,start,org.joda.time.ReadableInstant
"org.joda.time.Minutes.minutesBetween(ReadableInstant,ReadableInstant).end",Parameter_2,end,org.joda.time.ReadableInstant
"org.joda.time.Minutes.minutesBetween(ReadablePartial,ReadablePartial).start",Parameter_1,start,org.joda.time.ReadablePartial
"org.joda.time.Minutes.minutesBetween(ReadablePartial,ReadablePartial).end",Parameter_2,end,org.joda.time.ReadablePartial
org.joda.time.Minutes.minutesIn(ReadableInterval).interval,Parameter_1,interval,org.joda.time.ReadableInterval
org.joda.time.Minutes.standardMinutesIn(ReadablePeriod).period,Parameter_1,period,org.joda.time.ReadablePeriod
org.joda.time.Minutes.parseMinutes(String).periodStr,Parameter_1,periodStr,java.lang.String
org.joda.time.Minutes.plus(int).minutes,Parameter_1,minutes,int
org.joda.time.Minutes.plus(Minutes).minutes,Parameter_1,minutes,org.joda.time.Minutes
org.joda.time.Minutes.minus(int).minutes,Parameter_1,minutes,int
org.joda.time.Minutes.minus(Minutes).minutes,Parameter_1,minutes,org.joda.time.Minutes
org.joda.time.Minutes.multipliedBy(int).scalar,Parameter_1,scalar,int
org.joda.time.Minutes.dividedBy(int).divisor,Parameter_1,divisor,int
org.joda.time.Minutes.isGreaterThan(Minutes).other,Parameter_1,other,org.joda.time.Minutes
org.joda.time.Minutes.isLessThan(Minutes).other,Parameter_1,other,org.joda.time.Minutes
org.joda.time.Minutes.<init>(int).minutes,Parameter_1,minutes,int
org.joda.time.ReadableInstant.get(DateTimeFieldType).type,Parameter_1,type,org.joda.time.DateTimeFieldType
org.joda.time.ReadableInstant.isSupported(DateTimeFieldType).field,Parameter_1,field,org.joda.time.DateTimeFieldType
org.joda.time.ReadableInstant.isEqual(ReadableInstant).instant,Parameter_1,instant,org.joda.time.ReadableInstant
org.joda.time.ReadableInstant.isAfter(ReadableInstant).instant,Parameter_1,instant,org.joda.time.ReadableInstant
org.joda.time.ReadableInstant.isBefore(ReadableInstant).instant,Parameter_1,instant,org.joda.time.ReadableInstant
org.joda.time.ReadableInstant.equals(Object).readableInstant,Parameter_1,readableInstant,java.lang.Object
org.joda.time.MutableInterval.parse(String).str,Parameter_1,str,java.lang.String
"org.joda.time.MutableInterval.setInterval(long,long).startInstant",Parameter_1,startInstant,long
"org.joda.time.MutableInterval.setInterval(long,long).endInstant",Parameter_2,endInstant,long
org.joda.time.MutableInterval.setInterval(ReadableInterval).interval,Parameter_1,interval,org.joda.time.ReadableInterval
"org.joda.time.MutableInterval.setInterval(ReadableInstant,ReadableInstant).start",Parameter_1,start,org.joda.time.ReadableInstant
"org.joda.time.MutableInterval.setInterval(ReadableInstant,ReadableInstant).end",Parameter_2,end,org.joda.time.ReadableInstant
org.joda.time.MutableInterval.setChronology(Chronology).chrono,Parameter_1,chrono,org.joda.time.Chronology
org.joda.time.MutableInterval.setStartMillis(long).startInstant,Parameter_1,startInstant,long
org.joda.time.MutableInterval.setStart(ReadableInstant).start,Parameter_1,start,org.joda.time.ReadableInstant
org.joda.time.MutableInterval.setEndMillis(long).endInstant,Parameter_1,endInstant,long
org.joda.time.MutableInterval.setEnd(ReadableInstant).end,Parameter_1,end,org.joda.time.ReadableInstant
org.joda.time.MutableInterval.setDurationAfterStart(long).duration,Parameter_1,duration,long
org.joda.time.MutableInterval.setDurationBeforeEnd(long).duration,Parameter_1,duration,long
org.joda.time.MutableInterval.setDurationAfterStart(ReadableDuration).duration,Parameter_1,duration,org.joda.time.ReadableDuration
org.joda.time.MutableInterval.setDurationBeforeEnd(ReadableDuration).duration,Parameter_1,duration,org.joda.time.ReadableDuration
org.joda.time.MutableInterval.setPeriodAfterStart(ReadablePeriod).period,Parameter_1,period,org.joda.time.ReadablePeriod
org.joda.time.MutableInterval.setPeriodBeforeEnd(ReadablePeriod).period,Parameter_1,period,org.joda.time.ReadablePeriod
"org.joda.time.MutableInterval.<init>(long,long).startInstant",Parameter_1,startInstant,long
"org.joda.time.MutableInterval.<init>(long,long).endInstant",Parameter_2,endInstant,long
"org.joda.time.MutableInterval.<init>(long,long,Chronology).startInstant",Parameter_1,startInstant,long
"org.joda.time.MutableInterval.<init>(long,long,Chronology).endInstant",Parameter_2,endInstant,long
"org.joda.time.MutableInterval.<init>(long,long,Chronology).chronology",Parameter_3,chronology,org.joda.time.Chronology
"org.joda.time.MutableInterval.<init>(ReadableInstant,ReadableInstant).start",Parameter_1,start,org.joda.time.ReadableInstant
"org.joda.time.MutableInterval.<init>(ReadableInstant,ReadableInstant).end",Parameter_2,end,org.joda.time.ReadableInstant
"org.joda.time.MutableInterval.<init>(ReadableInstant,ReadableDuration).start",Parameter_1,start,org.joda.time.ReadableInstant
"org.joda.time.MutableInterval.<init>(ReadableInstant,ReadableDuration).duration",Parameter_2,duration,org.joda.time.ReadableDuration
"org.joda.time.MutableInterval.<init>(ReadableDuration,ReadableInstant).duration",Parameter_1,duration,org.joda.time.ReadableDuration
"org.joda.time.MutableInterval.<init>(ReadableDuration,ReadableInstant).end",Parameter_2,end,org.joda.time.ReadableInstant
"org.joda.time.MutableInterval.<init>(ReadableInstant,ReadablePeriod).start",Parameter_1,start,org.joda.time.ReadableInstant
"org.joda.time.MutableInterval.<init>(ReadableInstant,ReadablePeriod).period",Parameter_2,period,org.joda.time.ReadablePeriod
"org.joda.time.MutableInterval.<init>(ReadablePeriod,ReadableInstant).period",Parameter_1,period,org.joda.time.ReadablePeriod
"org.joda.time.MutableInterval.<init>(ReadablePeriod,ReadableInstant).end",Parameter_2,end,org.joda.time.ReadableInstant
org.joda.time.MutableInterval.<init>(Object).interval,Parameter_1,interval,java.lang.Object
"org.joda.time.MutableInterval.<init>(Object,Chronology).interval",Parameter_1,interval,java.lang.Object
"org.joda.time.MutableInterval.<init>(Object,Chronology).chronology",Parameter_2,chronology,org.joda.time.Chronology
org.joda.time.ReadableInterval.contains(ReadableInstant).instant,Parameter_1,instant,org.joda.time.ReadableInstant
org.joda.time.ReadableInterval.contains(ReadableInterval).interval,Parameter_1,interval,org.joda.time.ReadableInterval
org.joda.time.ReadableInterval.overlaps(ReadableInterval).interval,Parameter_1,interval,org.joda.time.ReadableInterval
org.joda.time.ReadableInterval.isAfter(ReadableInstant).instant,Parameter_1,instant,org.joda.time.ReadableInstant
org.joda.time.ReadableInterval.isAfter(ReadableInterval).interval,Parameter_1,interval,org.joda.time.ReadableInterval
org.joda.time.ReadableInterval.isBefore(ReadableInstant).instant,Parameter_1,instant,org.joda.time.ReadableInstant
org.joda.time.ReadableInterval.isBefore(ReadableInterval).interval,Parameter_1,interval,org.joda.time.ReadableInterval
org.joda.time.ReadableInterval.toPeriod(PeriodType).type,Parameter_1,type,org.joda.time.PeriodType
org.joda.time.ReadableInterval.equals(Object).readableInterval,Parameter_1,readableInterval,java.lang.Object
org.joda.time.DurationField.getValue(long).duration,Parameter_1,duration,long
org.joda.time.DurationField.getValueAsLong(long).duration,Parameter_1,duration,long
"org.joda.time.DurationField.getValue(long,long).duration",Parameter_1,duration,long
"org.joda.time.DurationField.getValue(long,long).instant",Parameter_2,instant,long
"org.joda.time.DurationField.getValueAsLong(long,long).duration",Parameter_1,duration,long
"org.joda.time.DurationField.getValueAsLong(long,long).instant",Parameter_2,instant,long
org.joda.time.DurationField.getMillis(int).value,Parameter_1,value,int
org.joda.time.DurationField.getMillis(long).value,Parameter_1,value,long
"org.joda.time.DurationField.getMillis(int,long).value",Parameter_1,value,int
"org.joda.time.DurationField.getMillis(int,long).instant",Parameter_2,instant,long
"org.joda.time.DurationField.getMillis(long,long).value",Parameter_1,value,long
"org.joda.time.DurationField.getMillis(long,long).instant",Parameter_2,instant,long
"org.joda.time.DurationField.add(long,int).instant",Parameter_1,instant,long
"org.joda.time.DurationField.add(long,int).value",Parameter_2,value,int
"org.joda.time.DurationField.add(long,long).instant",Parameter_1,instant,long
"org.joda.time.DurationField.add(long,long).value",Parameter_2,value,long
"org.joda.time.DurationField.subtract(long,int).instant",Parameter_1,instant,long
"org.joda.time.DurationField.subtract(long,int).value",Parameter_2,value,int
"org.joda.time.DurationField.subtract(long,long).instant",Parameter_1,instant,long
"org.joda.time.DurationField.subtract(long,long).value",Parameter_2,value,long
"org.joda.time.DurationField.getDifference(long,long).minuendInstant",Parameter_1,minuendInstant,long
"org.joda.time.DurationField.getDifference(long,long).subtrahendInstant",Parameter_2,subtrahendInstant,long
"org.joda.time.DurationField.getDifferenceAsLong(long,long).minuendInstant",Parameter_1,minuendInstant,long
"org.joda.time.DurationField.getDifferenceAsLong(long,long).subtrahendInstant",Parameter_2,subtrahendInstant,long
org.joda.time.ReadablePartial.getFieldType(int).index,Parameter_1,index,int
org.joda.time.ReadablePartial.getField(int).index,Parameter_1,index,int
org.joda.time.ReadablePartial.getValue(int).index,Parameter_1,index,int
org.joda.time.ReadablePartial.get(DateTimeFieldType).field,Parameter_1,field,org.joda.time.DateTimeFieldType
org.joda.time.ReadablePartial.isSupported(DateTimeFieldType).field,Parameter_1,field,org.joda.time.DateTimeFieldType
org.joda.time.ReadablePartial.toDateTime(ReadableInstant).baseInstant,Parameter_1,baseInstant,org.joda.time.ReadableInstant
org.joda.time.ReadablePartial.equals(Object).partial,Parameter_1,partial,java.lang.Object
org.joda.time.ReadablePeriod.getFieldType(int).index,Parameter_1,index,int
org.joda.time.ReadablePeriod.getValue(int).index,Parameter_1,index,int
org.joda.time.ReadablePeriod.get(DurationFieldType).field,Parameter_1,field,org.joda.time.DurationFieldType
org.joda.time.ReadablePeriod.isSupported(DurationFieldType).field,Parameter_1,field,org.joda.time.DurationFieldType
org.joda.time.ReadablePeriod.equals(Object).readablePeriod,Parameter_1,readablePeriod,java.lang.Object
"org.joda.time.Partial.getField(int,Chronology).index",Parameter_1,index,int
"org.joda.time.Partial.getField(int,Chronology).chrono",Parameter_2,chrono,org.joda.time.Chronology
org.joda.time.Partial.getFieldType(int).index,Parameter_1,index,int
org.joda.time.Partial.getValue(int).index,Parameter_1,index,int
org.joda.time.Partial.withChronologyRetainFields(Chronology).newChronology,Parameter_1,newChronology,org.joda.time.Chronology
"org.joda.time.Partial.with(DateTimeFieldType,int).fieldType",Parameter_1,fieldType,org.joda.time.DateTimeFieldType
"org.joda.time.Partial.with(DateTimeFieldType,int).value",Parameter_2,value,int
org.joda.time.Partial.without(DateTimeFieldType).fieldType,Parameter_1,fieldType,org.joda.time.DateTimeFieldType
"org.joda.time.Partial.withField(DateTimeFieldType,int).fieldType",Parameter_1,fieldType,org.joda.time.DateTimeFieldType
"org.joda.time.Partial.withField(DateTimeFieldType,int).value",Parameter_2,value,int
"org.joda.time.Partial.withFieldAdded(DurationFieldType,int).fieldType",Parameter_1,fieldType,org.joda.time.DurationFieldType
"org.joda.time.Partial.withFieldAdded(DurationFieldType,int).amount",Parameter_2,amount,int
"org.joda.time.Partial.withFieldAddWrapped(DurationFieldType,int).fieldType",Parameter_1,fieldType,org.joda.time.DurationFieldType
"org.joda.time.Partial.withFieldAddWrapped(DurationFieldType,int).amount",Parameter_2,amount,int
"org.joda.time.Partial.withPeriodAdded(ReadablePeriod,int).period",Parameter_1,period,org.joda.time.ReadablePeriod
"org.joda.time.Partial.withPeriodAdded(ReadablePeriod,int).scalar",Parameter_2,scalar,int
org.joda.time.Partial.plus(ReadablePeriod).period,Parameter_1,period,org.joda.time.ReadablePeriod
org.joda.time.Partial.minus(ReadablePeriod).period,Parameter_1,period,org.joda.time.ReadablePeriod
org.joda.time.Partial.property(DateTimeFieldType).type,Parameter_1,type,org.joda.time.DateTimeFieldType
org.joda.time.Partial.isMatch(ReadableInstant).instant,Parameter_1,instant,org.joda.time.ReadableInstant
org.joda.time.Partial.isMatch(ReadablePartial).partial,Parameter_1,partial,org.joda.time.ReadablePartial
org.joda.time.Partial.toString(String).pattern,Parameter_1,pattern,java.lang.String
"org.joda.time.Partial.toString(String,Locale).pattern",Parameter_1,pattern,java.lang.String
"org.joda.time.Partial.toString(String,Locale).locale",Parameter_2,locale,java.util.Locale
org.joda.time.Partial.<init>(Chronology).chrono,Parameter_1,chrono,org.joda.time.Chronology
"org.joda.time.Partial.<init>(DateTimeFieldType,int).type",Parameter_1,type,org.joda.time.DateTimeFieldType
"org.joda.time.Partial.<init>(DateTimeFieldType,int).value",Parameter_2,value,int
"org.joda.time.Partial.<init>(DateTimeFieldType,int,Chronology).type",Parameter_1,type,org.joda.time.DateTimeFieldType
"org.joda.time.Partial.<init>(DateTimeFieldType,int,Chronology).value",Parameter_2,value,int
"org.joda.time.Partial.<init>(DateTimeFieldType,int,Chronology).chronology",Parameter_3,chronology,org.joda.time.Chronology
"org.joda.time.Partial.<init>(DateTimeFieldType[],int[]).types",Parameter_1,types,org.joda.time.DateTimeFieldType[]
"org.joda.time.Partial.<init>(DateTimeFieldType[],int[]).values",Parameter_2,values,int[]
"org.joda.time.Partial.<init>(DateTimeFieldType[],int[],Chronology).types",Parameter_1,types,org.joda.time.DateTimeFieldType[]
"org.joda.time.Partial.<init>(DateTimeFieldType[],int[],Chronology).values",Parameter_2,values,int[]
"org.joda.time.Partial.<init>(DateTimeFieldType[],int[],Chronology).chronology",Parameter_3,chronology,org.joda.time.Chronology
org.joda.time.Partial.<init>(ReadablePartial).partial,Parameter_1,partial,org.joda.time.ReadablePartial
"org.joda.time.Partial.<init>(Partial,int[]).partial",Parameter_1,partial,org.joda.time.Partial
"org.joda.time.Partial.<init>(Partial,int[]).values",Parameter_2,values,int[]
"org.joda.time.Partial.<init>(Chronology,DateTimeFieldType[],int[]).chronology",Parameter_1,chronology,org.joda.time.Chronology
"org.joda.time.Partial.<init>(Chronology,DateTimeFieldType[],int[]).types",Parameter_2,types,org.joda.time.DateTimeFieldType[]
"org.joda.time.Partial.<init>(Chronology,DateTimeFieldType[],int[]).values",Parameter_3,values,int[]
org.joda.time.Partial$Property.addToCopy(int).valueToAdd,Parameter_1,valueToAdd,int
org.joda.time.Partial$Property.addWrapFieldToCopy(int).valueToAdd,Parameter_1,valueToAdd,int
