FEN:ID,:LABEL,Comment,Modifiers,Extends,Implements
org.joda.time.Partial$Property,Class,* The property class for <code>Partial</code>.\n     * <p>\n     * This class binds a <code>Partial</code> to a <code>DateTimeField</code>.\n     * \n     * @author Stephen Colebourne\n     * @since 1.1,"public , static ",org.joda.time.field.AbstractPartialFieldProperty,java.io.Serializable
org.joda.time.Duration,Class,"* An immutable duration specifying a length of time in milliseconds.\n * <p>\n * A duration is defined by a fixed number of milliseconds.\n * There is no concept of fields, such as days or seconds, as these fields can vary in length.\n * <p>\n * A duration may be converted to a {@link Period} to obtain field values.\n * This conversion will typically cause a loss of precision.\n * <p>\n * Duration is thread-safe and immutable.\n *\n * @author Brian S O'Neill\n * @author Stephen Colebourne\n * @since 1.0","public , final ",org.joda.time.base.BaseDuration,org.joda.time.ReadableDuration;java.io.Serializable
org.joda.time.DateMidnight,Class,"* DateMidnight defines a date where the time component is fixed at midnight.\n * The class uses a time zone, thus midnight is local unless a UTC time zone is used.\n * <p>\n * It is important to emphasise that this class represents the time of midnight on\n * any given day.\n * Note that midnight is defined as 00:00, which is at the very start of a day.\n * <p>\n * This class does not represent a day, but the millisecond instant at midnight.\n * If you need a class that represents the whole day, then an {@link Interval} or\n * a {@link LocalDate} may be more suitable.\n * <p>\n * This class uses a Chronology internally. The Chronology determines how the\n * millisecond instant value is converted into the date time fields.\n * The default Chronology is <code>ISOChronology</code> which is the agreed\n * international standard and compatible with the modern Gregorian calendar.\n *\n * <p>Each individual field can be queried in two ways:\n * <ul>\n * <li><code>getDayOfMonth()</code>\n * <li><code>dayOfMonth().get()</code>\n * </ul>\n * The second technique also provides access to other useful methods on the\n * field:\n * <ul>\n * <li>numeric value\n * <li>text value\n * <li>short text value\n * <li>maximum/minimum values\n * <li>add/subtract\n * <li>set\n * <li>rounding\n * </ul>\n *\n * <p>\n * DateMidnight is thread-safe and immutable, provided that the Chronology is as well.\n * All standard Chronology classes supplied are thread-safe and immutable.\n *\n * @author Stephen Colebourne\n * @since 1.0\n * @deprecated The time of midnight does not exist in some time zones\n * where the daylight saving time forward shift skips the midnight hour.\n * Use {@link LocalDate} to represent a date without a time zone.\n * Or use {@link DateTime} to represent a full date and time, perhaps\n * using {@link DateTime#withTimeAtStartOfDay()} to get an instant at the\n * start of a day.","public , final ",org.joda.time.base.BaseDateTime,org.joda.time.ReadableDateTime;java.io.Serializable
org.joda.time.DateMidnight$Property,Class,"* DateMidnight.Property binds a DateMidnight to a DateTimeField allowing powerful\n     * datetime functionality to be easily accessed.\n     * <p>\n     * The simplest use of this class is as an alternative get method, here used to\n     * get the year '1972' (as an int) and the month 'December' (as a String).\n     * <pre>\n     * DateMidnight dt = new DateMidnight(1972, 12, 3);\n     * int year = dt.year().get();\n     * String monthStr = dt.monthOfYear().getAsText();\n     * </pre>\n     * <p>\n     * Methods are also provided that allow date modification. These return new instances\n     * of DateMidnight - they do not modify the original. The example below yields two\n     * independent immutable date objects 20 years apart.\n     * <pre>\n     * DateMidnight dt = new DateMidnight(1972, 12, 3);\n     * DateMidnight dt20 = dt.year().addToCopy(20);\n     * </pre>\n     * Serious modification of dates (ie. more than just changing one or two fields)\n     * should use the {@link org.joda.time.MutableDateTime MutableDateTime} class.\n     * <p>\n     * DateMidnight.Property itself is thread-safe and immutable.\n     *\n     * @author Stephen Colebourne\n     * @author Brian S O'Neill\n     * @since 1.0","public , static , final ",org.joda.time.field.AbstractReadableInstantFieldProperty,
org.joda.time.DateTimeField,Abstract Class,"* Defines the calculation engine for date and time fields.\n * The interface defines a set of methods that manipulate a millisecond datetime\n * with regards to a single field, such as monthOfYear or secondOfMinute.\n * <p>\n * This design is extensible so, if you wish, you can extract a different field from\n * the milliseconds. A number of standard implementations are provided to assist.\n *\n * @author Guy Allard\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @since 1.0","public , abstract ",,
org.joda.time.PeriodType,Class,"* Controls a period implementation by specifying which duration fields are to be used.\n * <p>\n * The following implementations are provided:\n * <ul>\n * <li>Standard - years, months, weeks, days, hours, minutes, seconds, millis\n * <li>YearMonthDayTime - years, months, days, hours, minutes, seconds, millis\n * <li>YearMonthDay - years, months, days\n * <li>YearWeekDayTime - years, weeks, days, hours, minutes, seconds, millis\n * <li>YearWeekDay - years, weeks, days\n * <li>YearDayTime - years, days, hours, minutes, seconds, millis\n * <li>YearDay - years, days, hours\n * <li>DayTime - days, hours, minutes, seconds, millis\n * <li>Time - hours, minutes, seconds, millis\n * <li>plus one for each single type\n * </ul>\n *\n * <p>\n * PeriodType is thread-safe and immutable, and all subclasses must be as well.\n *\n * @author Brian S O'Neill\n * @author Stephen Colebourne\n * @since 1.0",public ,,java.io.Serializable
org.joda.time.Instant,Class,"* Instant is the standard implementation of a fully immutable instant in time.\n * <p>\n * <code>Instant</code> is an implementation of {@link ReadableInstant}.\n * As with all instants, it represents an exact point on the time-line,\n * but limited to the precision of milliseconds. An <code>Instant</code>\n * should be used to represent a point in time irrespective of any other\n * factor, such as chronology or time zone.\n * <p>\n * Internally, the class holds one piece of data, the instant as milliseconds\n * from the Java epoch of 1970-01-01T00:00:00Z.\n * <p>\n * For example, an Instant can be used to compare two <code>DateTime</code>\n * objects irrespective of chronology or time zone.\n * <pre>\n * boolean sameInstant = dt1.toInstant().equals(dt2.toInstant());\n * </pre>\n * Note that the following code will also perform the same check:\n * <pre>\n * boolean sameInstant = dt1.isEqual(dt2);\n * </pre>\n * <p>\n * Instant is thread-safe and immutable.\n *\n * @author Stephen Colebourne\n * @since 1.0","public , final ",org.joda.time.base.AbstractInstant,org.joda.time.ReadableInstant;java.io.Serializable
org.joda.time.chrono.GregorianChronology,Class,"* Implements a pure proleptic Gregorian calendar system, which defines every\n * fourth year as leap, unless the year is divisible by 100 and not by 400.\n * This improves upon the Julian calendar leap year rule.\n * <p>\n * Although the Gregorian calendar did not exist before 1582 CE, this\n * chronology assumes it did, thus it is proleptic. This implementation also\n * fixes the start of the year at January 1, and defines the year zero.\n * <p>\n * GregorianChronology is thread-safe and immutable.\n *\n * @see <a href=""https://en.wikipedia.org/wiki/Gregorian_calendar"">Wikipedia</a>\n * @see JulianChronology\n * @see GJChronology\n * \n * @author Guy Allard\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @since 1.0","public , final ",org.joda.time.chrono.BasicGJChronology,
org.joda.time.chrono.GJLocaleSymbols,Class,* Utility class used by a few of the GJDateTimeFields.\n *\n * @author Brian S O'Neill\n * @since 1.0,default,,
org.joda.time.chrono.BasicYearDateTimeField,Class,"* A year field suitable for many calendars.\n *\n * @author Guy Allard\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @since 1.1, refactored from GJYearDateTimeField",default,org.joda.time.field.ImpreciseDateTimeField,
org.joda.time.chrono.BasicWeekyearDateTimeField,Class,"* Provides time calculations for the week of the weekyear component of time.\n *\n * @author Guy Allard\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @since 1.1, refactored from GJWeekyearDateTimeField",final ,org.joda.time.field.ImpreciseDateTimeField,
org.joda.time.chrono.GJEraDateTimeField,Class,* Provides time calculations for the era component of time.\n *\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @since 1.0,final ,org.joda.time.field.BaseDateTimeField,
org.joda.time.chrono.BasicChronology,Abstract Class,"* Abstract implementation for calendar systems that use a typical\n * day/month/year/leapYear model.\n * Most of the utility methods required by subclasses are package-private,\n * reflecting the intention that they be defined in the same package.\n * <p>\n * BasicChronology is thread-safe and immutable, and all subclasses must\n * be as well.\n *\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @author Guy Allard\n * @since 1.2, renamed from BaseGJChronology",abstract ,org.joda.time.chrono.AssembledChronology,
org.joda.time.chrono.BasicChronology$HalfdayField,Class,No Comment,"private , static ",org.joda.time.field.PreciseDateTimeField,
org.joda.time.chrono.BasicChronology$YearInfo,Class,No Comment,"private , static ",,
org.joda.time.chrono.BasicDayOfYearDateTimeField,Class,"* Provides time calculations for the day of the year component of time.\n *\n * @author Guy Allard\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @since 1.1, refactored from GJDayOfYearDateTimeField",final ,org.joda.time.field.PreciseDurationDateTimeField,
org.joda.time.chrono.IslamicChronology,Class,"* Implements the Islamic, or Hijri, calendar system using arithmetic rules.\n * <p>\n * This calendar is a lunar calendar with a shorter year than ISO.\n * Year 1 in the Islamic calendar began on July 16, 622 CE (Julian), thus\n * Islamic years do not begin at the same time as Julian years. This chronology\n * is not proleptic, as it does not allow dates before the first Islamic year.\n * <p>\n * There are two basic forms of the Islamic calendar, the tabular and the\n * observed. The observed form cannot easily be used by computers as it\n * relies on human observation of the new moon.\n * The tabular calendar, implemented here, is an arithmetical approximation\n * of the observed form that follows relatively simple rules.\n * <p>\n * The tabular form of the calendar defines 12 months of alternately\n * 30 and 29 days. The last month is extended to 30 days in a leap year.\n * Leap years occur according to a 30 year cycle. There are four recognised\n * patterns of leap years in the 30 year cycle:\n * <pre>\n * Years 2, 5, 7, 10, 13, 15, 18, 21, 24, 26 & 29 - 15-based, used by Microsoft\n * Years 2, 5, 7, 10, 13, 16, 18, 21, 24, 26 & 29 - 16-based, most commonly used\n * Years 2, 5, 8, 10, 13, 16, 19, 21, 24, 27 & 29 - Indian\n * Years 2, 5, 8, 11, 13, 16, 19, 21, 24, 27 & 30 - Habash al-Hasib\n * </pre>\n * You can select which pattern to use via the factory methods, or use the\n * default (16-based).\n * <p>\n * This implementation defines a day as midnight to midnight exactly as per\n * the ISO chronology. This correct start of day is at sunset on the previous\n * day, however this cannot readily be modelled and has been ignored.\n * <p>\n * IslamicChronology is thread-safe and immutable.\n *\n * @see <a href=""https://en.wikipedia.org/wiki/Islamic_calendar"">Wikipedia</a>\n *\n * @author Stephen Colebourne\n * @since 1.2","public , final ",org.joda.time.chrono.BasicChronology,
org.joda.time.chrono.IslamicChronology$LeapYearPatternType,Class,* Opaque object describing a leap year pattern for the Islamic Chronology.\n     *\n     * @since 1.2,"public , static ",,java.io.Serializable
org.joda.time.chrono.ISOYearOfEraDateTimeField,Class,"* This field is not publicly exposed by ISOChronology, but rather it is used to\n * build the yearOfCentury and centuryOfEra fields. It merely drops the sign of\n * the year.\n *\n * @author Brian S O'Neill\n * @see GJYearOfEraDateTimeField\n * @since 1.0",default,org.joda.time.field.DecoratedDateTimeField,
org.joda.time.chrono.LimitChronology,Class,* Wraps another Chronology to impose limits on the range of instants that\n * the fields within a Chronology may support. The limits are applied to both\n * DateTimeFields and DurationFields.\n * <p>\n * Methods in DateTimeField and DurationField throw an IllegalArgumentException\n * whenever given an input instant that is outside the limits or when an\n * attempt is made to move an instant outside the limits.\n * <p>\n * LimitChronology is thread-safe and immutable.\n *\n * @author Brian S O'Neill\n * @author Stephen Colebourne\n * @since 1.0,"public , final ",org.joda.time.chrono.AssembledChronology,
org.joda.time.chrono.LimitChronology$LimitException,Class,* Extends IllegalArgumentException such that the exception message is not\n     * generated unless it is actually requested.,private ,java.lang.IllegalArgumentException,
org.joda.time.chrono.LimitChronology$LimitDurationField,Class,No Comment,private ,org.joda.time.field.DecoratedDurationField,
org.joda.time.chrono.LimitChronology$LimitDateTimeField,Class,No Comment,private ,org.joda.time.field.DecoratedDateTimeField,
org.joda.time.chrono.GJCacheKey,Class,* For internal usage in GJChronology only.,default,,
org.joda.time.chrono.EthiopicChronology,Class,"* Implements the Ethiopic calendar system, which defines every fourth year as\n * leap, much like the Julian calendar. The year is broken down into 12 months,\n * each 30 days in length. An extra period at the end of the year is either 5\n * or 6 days in length. In this implementation, it is considered a 13th month.\n * <p>\n * Year 1 in the Ethiopic calendar began on August 29, 8 CE (Julian), thus\n * Ethiopic years do not begin at the same time as Julian years. This chronology\n * is not proleptic, as it does not allow dates before the first Ethiopic year.\n * <p>\n * This implementation defines a day as midnight to midnight exactly as per\n * the ISO chronology. Some references indicate that a coptic day starts at\n * sunset on the previous ISO day, but this has not been confirmed and is not\n * implemented.\n * <p>\n * EthiopicChronology is thread-safe and immutable.\n *\n * @see <a href=""https://en.wikipedia.org/wiki/Ethiopian_calendar"">Wikipedia</a>\n *\n * @author Brian S O'Neill\n * @author Stephen Colebourne\n * @since 1.2","public , final ",org.joda.time.chrono.BasicFixedMonthChronology,
org.joda.time.chrono.LenientChronology,Class,"* Wraps another Chronology, ensuring all the fields are lenient.\n * <p>\n * LenientChronology is thread-safe and immutable.\n *\n * @author Brian S O'Neill\n * @since 1.0\n * @see LenientDateTimeField\n * @see StrictChronology","public , final ",org.joda.time.chrono.AssembledChronology,
org.joda.time.chrono.BasicMonthOfYearDateTimeField,Class,"* Provides time calculations for the month of the year component of time.\n *\n * @author Guy Allard\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @since 1.2, refactored from GJMonthOfYearDateTimeField",default,org.joda.time.field.ImpreciseDateTimeField,
org.joda.time.chrono.GJYearOfEraDateTimeField,Class,* Provides time calculations for the year of era component of time.\n * \n * @author Brian S O'Neill\n * @since 1.0,final ,org.joda.time.field.DecoratedDateTimeField,
org.joda.time.chrono.ZonedChronology,Class,* Wraps another Chronology to add support for time zones.\n * <p>\n * ZonedChronology is thread-safe and immutable.\n *\n * @author Brian S O'Neill\n * @author Stephen Colebourne\n * @since 1.0,"public , final ",org.joda.time.chrono.AssembledChronology,
org.joda.time.chrono.ZonedChronology$ZonedDurationField,Class,"* Because time durations are typically smaller than time zone offsets, the\n     * arithmetic methods subtract the original offset. This produces a more\n     * expected behavior when crossing time zone offset transitions. For dates,\n     * the new offset is subtracted off. This behavior, if applied to time\n     * fields, can nullify or reverse an add when crossing a transition.",static ,org.joda.time.field.BaseDurationField,
org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,Class,"* A DateTimeField that decorates another to add timezone behaviour.\n     * <p>\n     * This class converts passed in instants to local wall time, and vice\n     * versa on output.","static , final ",org.joda.time.field.BaseDateTimeField,
org.joda.time.chrono.JulianChronology,Class,"* Implements a pure proleptic Julian calendar system, which defines every\n * fourth year as leap. This implementation follows the leap year rule\n * strictly, even for dates before 8 CE, where leap years were actually\n * irregular. In the Julian calendar, year zero does not exist: 1 BCE is\n * followed by 1 CE.\n * <p>\n * Although the Julian calendar did not exist before 45 BCE, this chronology\n * assumes it did, thus it is proleptic. This implementation also fixes the\n * start of the year at January 1.\n * <p>\n * JulianChronology is thread-safe and immutable.\n *\n * @see <a href=""https://en.wikipedia.org/wiki/Julian_calendar"">Wikipedia</a>\n * @see GregorianChronology\n * @see GJChronology\n *\n * @author Guy Allard\n * @author Brian S O'Neill\n * @author Stephen Colebourne\n * @since 1.0","public , final ",org.joda.time.chrono.BasicGJChronology,
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField,Class,"* Provides time calculations for the week of a week based year component of time.\n *\n * @author Guy Allard\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @since 1.1, refactored from GJWeekOfWeekyearDateTimeField",final ,org.joda.time.field.PreciseDurationDateTimeField,
org.joda.time.chrono.BaseChronology,Abstract Class,"* BaseChronology provides a skeleton implementation for chronology\n * classes. Many utility methods are defined, but all fields are unsupported.\n * <p>\n * BaseChronology is thread-safe and immutable, and all subclasses must be\n * as well.\n *\n * @author Brian S O'Neill\n * @since 1.0","public , abstract ",org.joda.time.Chronology,java.io.Serializable
org.joda.time.chrono.AssembledChronology,Abstract Class,* Abstract Chronology that enables chronologies to be assembled from\n * a container of fields.\n * <p>\n * AssembledChronology is thread-safe and immutable.\n *\n * @author Brian S O'Neill\n * @since 1.0,"public , abstract ",org.joda.time.chrono.BaseChronology,
org.joda.time.chrono.AssembledChronology$Fields,Class,* A container of fields used for assembling a chronology.,"public , static , final ",,
org.joda.time.chrono.GJMonthOfYearDateTimeField,Class,* Provides time calculations for the month of the year component of time.\n *\n * @author Guy Allard\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @since 1.0,final ,org.joda.time.chrono.BasicMonthOfYearDateTimeField,
org.joda.time.chrono.CopticChronology,Class,"* Implements the Coptic calendar system, which defines every fourth year as\n * leap, much like the Julian calendar. The year is broken down into 12 months,\n * each 30 days in length. An extra period at the end of the year is either 5\n * or 6 days in length. In this implementation, it is considered a 13th month.\n * <p>\n * Year 1 in the Coptic calendar began on August 29, 284 CE (Julian), thus\n * Coptic years do not begin at the same time as Julian years. This chronology\n * is not proleptic, as it does not allow dates before the first Coptic year.\n * <p>\n * This implementation defines a day as midnight to midnight exactly as per\n * the ISO chronology. Some references indicate that a coptic day starts at\n * sunset on the previous ISO day, but this has not been confirmed and is not\n * implemented.\n * <p>\n * CopticChronology is thread-safe and immutable.\n *\n * @see <a href=""https://en.wikipedia.org/wiki/Coptic_calendar"">Wikipedia</a>\n * @see JulianChronology\n *\n * @author Brian S O'Neill\n * @since 1.0","public , final ",org.joda.time.chrono.BasicFixedMonthChronology,
org.joda.time.chrono.BasicFixedMonthChronology,Abstract Class,"* Abstract implementation of a calendar system based around fixed length months.\n * <p>\n * As the month length is fixed various calculations can be optimised.\n * This implementation assumes any additional days after twelve\n * months fall into a thirteenth month.\n * <p>\n * BasicFixedMonthChronology is thread-safe and immutable, and all\n * subclasses must be as well.\n *\n * @author Brian S O'Neill\n * @author Stephen Colebourne\n * @since 1.2, refactored from CopticChronology",abstract ,org.joda.time.chrono.BasicChronology,
org.joda.time.chrono.ISOChronology,Class,"* Implements a chronology that follows the rules of the ISO8601 standard,\n * which is compatible with Gregorian for all modern dates.\n * When ISO does not define a field, but it can be determined (such as AM/PM)\n * it is included.\n * <p>\n * With the exception of century related fields, ISOChronology is exactly the\n * same as {@link GregorianChronology}. In this chronology, centuries and year\n * of century are zero based. For all years, the century is determined by\n * dropping the last two digits of the year, ignoring sign. The year of century\n * is the value of the last two year digits.\n * <p>\n * ISOChronology is thread-safe and immutable.\n *\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @since 1.0","public , final ",org.joda.time.chrono.AssembledChronology,
org.joda.time.chrono.ISOChronology$Stub,Class,No Comment,"private , static , final ",,java.io.Serializable
org.joda.time.chrono.BasicGJChronology,Abstract Class,"* Abstract Chronology for implementing chronologies based on Gregorian/Julian formulae.\n * Most of the utility methods required by subclasses are package-private,\n * reflecting the intention that they be defined in the same package.\n * <p>\n * BasicGJChronology is thread-safe and immutable, and all subclasses must\n * be as well.\n *\n * @author Stephen Colebourne\n * @author Brian S O'Neill\n * @author Guy Allard\n * @since 1.2, refactored from CommonGJChronology",abstract ,org.joda.time.chrono.BasicChronology,
