FEN:ID,:LABEL,Comment,Modifiers,Extends,Implements
org.apache.commons.lang3.Functions,Class,"* This class provides utility functions, and classes for working with the {@code java.util.function} package, or more\n * generally, with Java 8 lambdas. More specifically, it attempts to address the fact that lambdas are supposed not to\n * throw Exceptions, at least not checked Exceptions, AKA instances of {@link Exception}. This enforces the use of\n * constructs like:\n *\n * <pre>\n * {@code\n *     Consumer<java.lang.reflect.Method> consumer = m -> {\n *         try {\n *             m.invoke(o, args);\n *         } catch (Throwable t) {\n *             throw Functions.rethrow(t);\n *         }\n *     };\n * }</pre>\n *\n * <p>\n * By replacing a {@link java.util.function.Consumer Consumer&lt;O&gt;} with a {@link FailableConsumer\n * FailableConsumer&lt;O,? extends Throwable&gt;}, this can be written like follows:\n * </p>\n *\n * <pre>\n * {@code\n *   Functions.accept((m) -> m.invoke(o,args));\n * }</pre>\n *\n * <p>\n * Obviously, the second version is much more concise and the spirit of Lambda expressions is met better than the second\n * version.\n * </p>\n * @since 3.9\n * @deprecated Use {@link org.apache.commons.lang3.function.Failable}.",public ,,
org.apache.commons.lang3.Functions$FailableBiConsumer,Interface,* A functional interface like {@link BiConsumer} that declares a {@link Throwable}.\n     *\n     * <p>TODO for 4.0: Move to org.apache.commons.lang3.function.</p>\n     *\n     * @param <O1> Consumed type 1.\n     * @param <O2> Consumed type 2.\n     * @param <T> Thrown exception.\n     * @deprecated Use {@link org.apache.commons.lang3.function.FailableBiConsumer}.,public ,,
org.apache.commons.lang3.Functions$FailableBiFunction,Interface,* A functional interface like {@link BiFunction} that declares a {@link Throwable}.\n     *\n     * <p>TODO for 4.0: Move to org.apache.commons.lang3.function.</p>\n     *\n     * @param <O1> Input type 1.\n     * @param <O2> Input type 2.\n     * @param <R> Return type.\n     * @param <T> Thrown exception.\n     * @deprecated Use {@link org.apache.commons.lang3.function.FailableBiFunction}.,public ,,
org.apache.commons.lang3.Functions$FailableBiPredicate,Interface,* A functional interface like {@link BiPredicate} that declares a {@link Throwable}.\n     *\n     * <p>TODO for 4.0: Move to org.apache.commons.lang3.function.</p>\n     *\n     * @param <O1> Predicate type 1.\n     * @param <O2> Predicate type 2.\n     * @param <T> Thrown exception.\n     * @deprecated Use {@link org.apache.commons.lang3.function.FailableBiPredicate}.,public ,,
org.apache.commons.lang3.Functions$FailableCallable,Interface,* A functional interface like {@link java.util.concurrent.Callable} that declares a {@link Throwable}.\n     *\n     * <p>TODO for 4.0: Move to org.apache.commons.lang3.function.</p>\n     *\n     * @param <R> Return type.\n     * @param <T> Thrown exception.\n     * @deprecated Use {@link org.apache.commons.lang3.function.FailableCallable}.,public ,,
org.apache.commons.lang3.Functions$FailableConsumer,Interface,* A functional interface like {@link Consumer} that declares a {@link Throwable}.\n     *\n     * <p>TODO for 4.0: Move to org.apache.commons.lang3.function.</p>\n     *\n     * @param <O> Consumed type 1.\n     * @param <T> Thrown exception.\n     * @deprecated Use {@link org.apache.commons.lang3.function.FailableConsumer}.,public ,,
org.apache.commons.lang3.Functions$FailableFunction,Interface,* A functional interface like {@link Function} that declares a {@link Throwable}.\n     *\n     * <p>TODO for 4.0: Move to org.apache.commons.lang3.function.</p>\n     *\n     * @param <I> Input type 1.\n     * @param <R> Return type.\n     * @param <T> Thrown exception.\n     * @deprecated Use {@link org.apache.commons.lang3.function.FailableFunction}.,public ,,
org.apache.commons.lang3.Functions$FailablePredicate,Interface,* A functional interface like {@link Predicate} that declares a {@link Throwable}.\n     *\n     * <p>TODO for 4.0: Move to org.apache.commons.lang3.function.</p>\n     *\n     * @param <I> Predicate type 1.\n     * @param <T> Thrown exception.\n     * @deprecated Use {@link org.apache.commons.lang3.function.FailablePredicate}.,public ,,
org.apache.commons.lang3.Functions$FailableRunnable,Interface,* A functional interface like {@link Runnable} that declares a {@link Throwable}.\n     *\n     * <p>TODO for 4.0: Move to org.apache.commons.lang3.function.</p>\n     *\n     * @param <T> Thrown exception.\n     * @deprecated Use {@link org.apache.commons.lang3.function.FailableRunnable}.,public ,,
org.apache.commons.lang3.Functions$FailableSupplier,Interface,* A functional interface like {@link Supplier} that declares a {@link Throwable}.\n     *\n     * <p>TODO for 4.0: Move to org.apache.commons.lang3.function.</p>\n     *\n     * @param <R> Return type.\n     * @param <T> Thrown exception.\n     * @deprecated Use {@link org.apache.commons.lang3.function.FailableSupplier}.,public ,,
org.apache.commons.lang3.util.FluentBitSet,Class,* A fluent {@link BitSet} with additional operations.\n * <p>\n * Originally from Apache Commons VFS with more added to act as a fluent replacement for {@link java.util.BitSet}.\n * </p>\n * @since 3.13.0,"public , final ",,java.lang.Cloneable;java.io.Serializable
org.apache.commons.lang3.util.IterableStringTokenizer,Class,* A {@link StringTokenizer} that implements {@link Iterable}{@code <String>} and conversion methods {@link #toList()} and {@link #toStream()}.\n *\n * @since 3.18.0,public ,java.util.StringTokenizer,java.lang.Iterable
org.apache.commons.lang3.RuntimeEnvironment,Class,* Helps query the runtime environment.\n *\n * @since 3.15.0,public ,,
org.apache.commons.lang3.StringEscapeUtils,Class,"* Escapes and unescapes {@link String}s for\n * Java, Java Script, HTML and XML.\n *\n * <p>#ThreadSafe#</p>\n * @since 2.0\n * @deprecated As of 3.6, use Apache Commons Text\n * <a href=""https://commons.apache.org/proper/commons-text/javadocs/api-release/org/apache/commons/text/StringEscapeUtils.html"">\n * StringEscapeUtils</a> instead",public ,,
org.apache.commons.lang3.StringEscapeUtils$CsvEscaper,Class,No Comment,static ,org.apache.commons.lang3.text.translate.CharSequenceTranslator,
org.apache.commons.lang3.StringEscapeUtils$CsvUnescaper,Class,No Comment,static ,org.apache.commons.lang3.text.translate.CharSequenceTranslator,
org.apache.commons.lang3.tuple.Pair,Abstract Class,"* A pair consisting of two elements.\n *\n * <p>This class is an abstract implementation defining the basic API.\n * It refers to the elements as 'left' and 'right'. It also implements the\n * {@code Map.Entry} interface where the key is 'left' and the value is 'right'.</p>\n *\n * <p>Subclass implementations may be mutable or immutable.\n * However, there is no restriction on the type of the stored objects that may be stored.\n * If mutable objects are stored in the pair, then the pair itself effectively becomes mutable.</p>\n *\n * @param <L> the left element type\n * @param <R> the right element type\n * @since 3.0","public , abstract ",,java.util.Map.Entry;java.lang.Comparable;java.io.Serializable
org.apache.commons.lang3.tuple.MutableTriple,Class,* A mutable triple consisting of three {@link Object} elements.\n *\n * <p>Not #ThreadSafe#</p>\n *\n * @param <L> the left element type\n * @param <M> the middle element type\n * @param <R> the right element type\n * @since 3.2,public ,org.apache.commons.lang3.tuple.Triple,
org.apache.commons.lang3.tuple.MutablePair,Class,* A mutable pair consisting of two {@link Object} elements.\n *\n * <p>Not #ThreadSafe#</p>\n *\n * @param <L> the left element type\n * @param <R> the right element type\n * @since 3.0,public ,org.apache.commons.lang3.tuple.Pair,
org.apache.commons.lang3.tuple.ImmutableTriple,Class,"* An immutable triple consisting of three {@link Object} elements.\n *\n * <p>Although the implementation is immutable, there is no restriction on the objects\n * that may be stored. If mutable objects are stored in the triple, then the triple\n * itself effectively becomes mutable.</p>\n *\n * <p>#ThreadSafe# if all three objects are thread-safe</p>\n *\n * @param <L> the left element type\n * @param <M> the middle element type\n * @param <R> the right element type\n * @since 3.2",public ,org.apache.commons.lang3.tuple.Triple,
org.apache.commons.lang3.tuple.ImmutablePair,Class,"* An immutable pair consisting of two {@link Object} elements.\n *\n * <p>Although the implementation is immutable, there is no restriction on the objects\n * that may be stored. If mutable objects are stored in the pair, then the pair\n * itself effectively becomes mutable.</p>\n *\n * <p>#ThreadSafe# if both paired objects are thread-safe</p>\n *\n * @param <L> the left element type\n * @param <R> the right element type\n * @since 3.0",public ,org.apache.commons.lang3.tuple.Pair,
org.apache.commons.lang3.tuple.Triple,Abstract Class,"* A triple consisting of three elements.\n *\n * <p>This class is an abstract implementation defining the basic API.\n * It refers to the elements as 'left', 'middle' and 'right'.</p>\n *\n * <p>Subclass implementations may be mutable or immutable.\n * However, there is no restriction on the type of the stored objects that may be stored.\n * If mutable objects are stored in the triple, then the triple itself effectively becomes mutable.</p>\n *\n * @param <L> the left element type\n * @param <M> the middle element type\n * @param <R> the right element type\n * @since 3.2","public , abstract ",,java.lang.Comparable;java.io.Serializable
org.apache.commons.lang3.Charsets,Class,* Internal use only.\n * <p>\n * Provides utilities for {@link Charset}.\n * </p>\n * <p>\n * Package private since Apache Commons IO already provides a Charsets because {@link Charset} is in\n * {@code java.nio.charset}.\n * </p>\n *\n * @since 3.10,final ,,
org.apache.commons.lang3.Strings,Abstract Class,* String operations where you choose case-sensitive {@link #CS} vs. case-insensitive {@link #CI} through a singleton instance.\n *\n * @see CharSequenceUtils\n * @see StringUtils\n * @since 3.18.0,"public , abstract ",,
org.apache.commons.lang3.Strings$Builder,Class,* Builds {@link Strings} instances.,"public , static ",org.apache.commons.lang3.builder.AbstractSupplier,
org.apache.commons.lang3.Strings$CiStrings,Class,* Case-insensitive extension.,"private , static , final ",org.apache.commons.lang3.Strings,
org.apache.commons.lang3.Strings$CsStrings,Class,* Case-sentive extension.,"private , static , final ",org.apache.commons.lang3.Strings,
org.apache.commons.lang3.CharSet,Class,"* A set of characters.\n *\n * <p>Instances are immutable, but instances of subclasses may not be.</p>\n *\n * <p>#ThreadSafe#</p>\n * @since 1.0",public ,,java.io.Serializable
org.apache.commons.lang3.BitField,Class,"* Supports operations on bit-mapped fields. Instances of this class can be\n * used to store a flag or data within an {@code int}, {@code short} or\n * {@code byte}.\n *\n * <p>Each {@link BitField} is constructed with a mask value, which indicates\n * the bits that will be used to store and retrieve the data for that field.\n * For instance, the mask {@code 0xFF} indicates the least-significant byte\n * should be used to store the data.</p>\n *\n * <p>As an example, consider a car painting machine that accepts\n * paint instructions as integers. Bit fields can be used to encode this:</p>\n *\n *<pre>\n *    // blue, green and red are 1 byte values (0-255) stored in the three least\n *    // significant bytes\n *    BitField blue = new BitField(0xFF);\n *    BitField green = new BitField(0xFF00);\n *    BitField red = new BitField(0xFF0000);\n *\n *    // anyColor is a flag triggered if any color is used\n *    BitField anyColor = new BitField(0xFFFFFF);\n *\n *    // isMetallic is a single bit flag\n *    BitField isMetallic = new BitField(0x1000000);\n *</pre>\n *\n * <p>Using these {@link BitField} instances, a paint instruction can be\n * encoded into an integer:</p>\n *\n *<pre>\n *    int paintInstruction = 0;\n *    paintInstruction = red.setValue(paintInstruction, 35);\n *    paintInstruction = green.setValue(paintInstruction, 100);\n *    paintInstruction = blue.setValue(paintInstruction, 255);\n *</pre>\n *\n * <p>Flags and data can be retrieved from the integer:</p>\n *\n *<pre>\n *    // Prints true if red, green or blue is non-zero\n *    System.out.println(anyColor.isSet(paintInstruction));   // prints true\n *\n *    // Prints value of red, green and blue\n *    System.out.println(red.getValue(paintInstruction));     // prints 35\n *    System.out.println(green.getValue(paintInstruction));   // prints 100\n *    System.out.println(blue.getValue(paintInstruction));    // prints 255\n *\n *    // Prints true if isMetallic was set\n *    System.out.println(isMetallic.isSet(paintInstruction)); // prints false\n *</pre>\n *\n * @since 2.0",public ,,
org.apache.commons.lang3.CharRange,Class,to depend on Range.,final ,,java.lang.Iterable;java.io.Serializable
org.apache.commons.lang3.CharRange$CharacterIterator,Class,* Character {@link Iterator}.\n     * <p>#NotThreadSafe#</p>,"private , static , final ",,java.util.Iterator
org.apache.commons.lang3.stream.LangCollectors,Class,* Implementations of {@link Collector} that implement various reduction operations.\n * <p>\n * This class is called {@code LangCollectors} instead of {@code Collectors} to avoid clashes with {@link Collectors}.\n * </p>\n *\n * @since 3.13.0,"public , final ",,
org.apache.commons.lang3.stream.LangCollectors$SimpleCollector,Class,* Simple implementation class for {@code Collector}.\n     *\n     * @param <T> the type of elements to be collected\n     * @param <R> the type of the result,"private , static , final ",,java.util.stream.Collector
org.apache.commons.lang3.stream.IntStreams,Class,* Factory for {@link IntStream}.\n * <p>\n * <small> Only a factory for now but could hold other functionality.</small>\n * </p>\n *\n * @since 3.13.0,public ,,
org.apache.commons.lang3.stream.Streams,Class,"* Provides utility functions, and classes for working with the {@link java.util.stream} package, or more generally, with Java 8 lambdas. More specifically, it\n * attempts to address the fact that lambdas are supposed not to throw Exceptions, at least not checked Exceptions, AKA instances of {@link Exception}. This\n * enforces the use of constructs like:\n *\n * <pre>{@code\n * Consumer<java.lang.reflect.Method> consumer = m -> {\n *     try {\n *         m.invoke(o, args);\n *     } catch (Throwable t) {\n *         throw Failable.rethrow(t);\n *     }\n * };\n * stream.forEach(consumer);\n * }</pre>\n * <p>\n * Using a {@link FailableStream}, this can be rewritten as follows:\n * </p>\n *\n * <pre>{@code\n * Streams.failable(stream).forEach(m -> m.invoke(o, args));\n * }</pre>\n * <p>\n * Obviously, the second version is much more concise and the spirit of Lambda expressions is met better than in the first version.\n * </p>\n *\n * @see Stream\n * @see Failable\n * @since 3.11",public ,,
org.apache.commons.lang3.stream.Streams$ArrayCollector,Class,* A Collector type for arrays.\n     *\n     * @param <E> The array type.,"public , static ",,java.util.stream.Collector
org.apache.commons.lang3.stream.Streams$EnumerationSpliterator,Class,* Helps implement {@link Streams#of(Enumeration)}.\n     *\n     * @param <T> The element type.,"private , static , final ",java.util.Spliterators.AbstractSpliterator,
org.apache.commons.lang3.stream.Streams$FailableStream,Class,"* A reduced, and simplified version of a {@link Stream} with failable method signatures.\n     *\n     * @param <T> The streams element type.","public , static ",,
org.apache.commons.lang3.ClassUtils,Class,"* Operates on classes without using reflection.\n *\n * <p>\n * This class handles invalid {@code null} inputs as best it can. Each method documents its behavior in more detail.\n * </p>\n *\n * <p>\n * The notion of a {@code canonical name} includes the human readable name for the type, for example {@code int[]}. The\n * non-canonical method variants work with the JVM names, such as {@code [I}.\n * </p>\n *\n * @since 2.0",public ,,
org.apache.commons.lang3.ClassUtils$Interfaces,Enum,"* Inclusivity literals for {@link #hierarchy(Class, Interfaces)}.\n     *\n     * @since 3.2",public ,enum has no extends,
org.apache.commons.lang3.ArrayUtils,Class,"* Operations on arrays, primitive arrays (like {@code int[]}) and\n * primitive wrapper arrays (like {@code Integer[]}).\n * <p>\n * This class tries to handle {@code null} input gracefully.\n * An exception will not be thrown for a {@code null}\n * array input. However, an Object array that contains a {@code null}\n * element may throw an exception. Each method documents its behavior.\n * </p>\n * <p>\n * #ThreadSafe#\n * </p>\n * @since 2.0",public ,,
org.apache.commons.lang3.reflect.TypeUtils,Class,"* Utility methods focusing on type inspection, particularly with regard to generics.\n *\n * @since 3.0",public ,,
org.apache.commons.lang3.reflect.TypeUtils$GenericArrayTypeImpl,Class,* GenericArrayType implementation class.,"private , static , final ",,java.lang.reflect.GenericArrayType
org.apache.commons.lang3.reflect.TypeUtils$ParameterizedTypeImpl,Class,* ParameterizedType implementation class.,"private , static , final ",,java.lang.reflect.ParameterizedType
org.apache.commons.lang3.reflect.TypeUtils$WildcardTypeBuilder,Class,* {@link WildcardType} builder.\n     *\n     * @since 3.2,"public , static ",,org.apache.commons.lang3.builder.Builder
org.apache.commons.lang3.reflect.TypeUtils$WildcardTypeImpl,Class,* WildcardType implementation class.,"private , static , final ",,java.lang.reflect.WildcardType
org.apache.commons.lang3.reflect.InheritanceUtils,Class,* Utility methods focusing on inheritance.\n *\n * @since 3.2,public ,,
org.apache.commons.lang3.reflect.MethodUtils,Class,"* Utility reflection methods focused on {@link Method}s, originally from Commons BeanUtils.\n * Differences from the BeanUtils version may be noted, especially where similar functionality\n * already existed within Lang.\n *\n * <h2>Known Limitations</h2>\n * <h3>Accessing Public Methods In A Default Access Superclass</h3>\n * <p>There is an issue when invoking {@code public} methods contained in a default access superclass on JREs prior to 1.4.\n * Reflection locates these methods fine and correctly assigns them as {@code public}.\n * However, an {@link IllegalAccessException} is thrown if the method is invoked.</p>\n *\n * <p>{@link MethodUtils} contains a workaround for this situation.\n * It will attempt to call {@link java.lang.reflect.AccessibleObject#setAccessible(boolean)} on this method.\n * If this call succeeds, then the method can be invoked as normal.\n * This call will only succeed when the application has sufficient security privileges.\n * If this call fails then the method may fail.</p>\n *\n * @since 2.5",public ,,
org.apache.commons.lang3.reflect.Typed,Interface,"* Generalization of ""has a type.""\n *\n * @param <T> the type\n * @see TypeLiteral\n * @since 3.2",public ,,
org.apache.commons.lang3.reflect.MemberUtils,Class,"* Contains common code for working with {@link java.lang.reflect.Method Methods}/{@link java.lang.reflect.Constructor Constructors},\n * extracted and refactored from {@link MethodUtils} when it was imported from Commons BeanUtils.\n *\n * @since 2.5",final ,,
org.apache.commons.lang3.reflect.MemberUtils$Executable,Class,"*  A class providing a subset of the API of java.lang.reflect.Executable in Java 1.8,\n     * providing a common representation for function signatures for Constructors and Methods.","private , static , final ",,
org.apache.commons.lang3.reflect.TypeLiteral,Abstract Class,"* Type literal comparable to {@code javax.enterprise.util.TypeLiteral},\n * made generally available outside the JEE context. Allows the passing around of\n * a ""token"" that represents a type in a typesafe manner, as opposed to\n * passing the (non-parameterized) {@link Type} object itself. Consider:\n * <p>\n * You might see such a typesafe API as:\n * <pre>{@code\n * class Typesafe {\n *   <T> T obtain(Class<T> type, ...);\n * }\n * }\n * </pre>\n * Consumed in the manner of:\n * <pre>\n * Foo foo = typesafe.obtain(Foo.class, ...);\n * </pre>\n * Yet, you run into problems when you want to do this with a parameterized type:\n * <pre>{@code\n * List<String> listOfString = typesafe.obtain(List.class, ...); // could only give us a raw List\n * }</pre>\n * {@link java.lang.reflect.Type} might provide some value:\n * <pre>{@code\n * Type listOfStringType = ...; // firstly, how to obtain this? Doable, but not straightforward.\n * List<String> listOfString = (List<String>) typesafe.obtain(listOfStringType, ...); // nongeneric Type would necessitate a cast\n * }</pre>\n * The ""type literal"" concept was introduced to provide an alternative, i.e.:\n * <pre>{@code\n * class Typesafe {\n *   <T> T obtain(TypeLiteral<T> type, ...);\n * }\n * }</pre>\n * Consuming code looks like:\n * <pre>{@code\n * List<String> listOfString = typesafe.obtain(new TypeLiteral<List<String>>() {}, ...);\n * }</pre>\n * <p>\n * This has the effect of ""jumping up"" a level to tie a {@link java.lang.reflect.Type}\n * to a type variable while simultaneously making it short work to obtain a\n * {@link Type} instance for any given type, inline.\n * </p>\n * <p>Additionally {@link TypeLiteral} implements the {@link Typed} interface which\n * is a generalization of this concept, and which may be implemented in custom classes.\n * It is suggested that APIs be defined in terms of the interface, in the following manner:\n * </p>\n * <pre>{@code\n *   <T> T obtain(Typed<T> typed, ...);\n * }</pre>\n *\n * @param <T> the type\n * @since 3.2","public , abstract ",,org.apache.commons.lang3.reflect.Typed
org.apache.commons.lang3.reflect.ConstructorUtils,Class,"*  Utility reflection methods focused on constructors, modeled after\n * {@link MethodUtils}.\n *\n * <h2>Known Limitations</h2>\n * <h3>Accessing Public Constructors In A Default Access Superclass</h3>\n * <p>There is an issue when invoking {@code public} constructors\n * contained in a default access superclass. Reflection correctly locates these\n * constructors and assigns them as {@code public}. However, an\n * {@link IllegalAccessException} is thrown if the constructor is\n * invoked.</p>\n *\n * <p>{@link ConstructorUtils} contains a workaround for this situation: it\n * will attempt to call {@link java.lang.reflect.AccessibleObject#setAccessible(boolean)} on this constructor. If this\n * call succeeds, then the method can be invoked as normal. This call will only\n * succeed when the application has sufficient security privileges. If this call\n * fails then a warning will be logged and the method may fail.</p>\n *\n * @since 2.5",public ,,
org.apache.commons.lang3.reflect.FieldUtils,Class,* Utilities for working with {@link Field}s by reflection. Adapted and refactored from the dormant [reflect] Commons\n * sandbox component.\n * <p>\n * The ability is provided to break the scoping restrictions coded by the programmer. This can allow fields to be\n * changed that shouldn't be. This facility should be used with care.\n * </p>\n * @since 2.5,public ,,
org.apache.commons.lang3.ArraySorter,Class,"* Sorts and returns arrays in the fluent style.\n *\n * TODO For 4.0, rename to ArraySort, since we cover the sort() method here, see also ArrayFill.\n * @since 3.12.0",public ,,
org.apache.commons.lang3.NotImplementedException,Class,"* Thrown to indicate that a block of code has not been implemented.\n * This exception supplements {@link UnsupportedOperationException}\n * by providing a more semantically rich description of the problem.\n *\n * <p>{@link NotImplementedException} represents the case where the\n * author has yet to implement the logic at this point in the program.\n * This can act as an exception based TODO tag.</p>\n *\n * <pre>\n * public void foo() {\n *   try {\n *     // do something that throws an Exception\n *   } catch (Exception ex) {\n *     // don't know what to do here yet\n *     throw new NotImplementedException(""TODO"", ex);\n *   }\n * }\n * </pre>\n *\n * This class was originally added in Lang 2.0, but removed in 3.0.\n *\n * @since 3.2",public ,java.lang.UnsupportedOperationException,
