package_name,class_name,method_name,method_signature,method_FEN,missed_instr,covered_instr,percentage_instr,missed_branches,covered_branches,percentage_branches,complexity,missed_lines,covered_lines,percentage_lines,missed_methods,covered_methods,percentage_methods
org/apache/commons/codec/language,org/apache/commons/codec/language/MatchRatingApproachEncoder,removeVowels,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.MatchRatingApproachEncoder.removeVowels(String),0,50,1.0,0,2,1.0,2,0,10,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/MatchRatingApproachEncoder,<clinit>,() → void,org.apache.commons.codec.language.MatchRatingApproachEncoder.<clinit>(),0,88,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,arrayContains,"(char[], char) → boolean","org.apache.commons.codec.language.ColognePhonetic.arrayContains(char[],char)",0,23,1.0,0,4,1.0,3,0,4,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,<init>,() → void,org.apache.commons.codec.language.ColognePhonetic.<init>(),0,3,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,colognePhonetic,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.ColognePhonetic.colognePhonetic(String),36,150,0.8064516129032258,15,38,0.7169811320754716,29,8,40,0.8333333333333334,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,encode,(java.lang.Object) → java.lang.Object,org.apache.commons.codec.language.ColognePhonetic.encode(Object),5,24,0.8275862068965517,1,1,0.5,2,1,4,0.8,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,encode,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.ColognePhonetic.encode(String),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,isEncodeEqual,"(java.lang.String, java.lang.String) → boolean","org.apache.commons.codec.language.ColognePhonetic.isEncodeEqual(String,String)",8,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,preprocess,(java.lang.String) → char[],org.apache.commons.codec.language.ColognePhonetic.preprocess(String),10,24,0.7058823529411765,2,4,0.6666666666666666,5,4,6,0.6,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/ColognePhonetic,<clinit>,() → void,org.apache.commons.codec.language.ColognePhonetic.<clinit>(),0,192,1.0,0,0,coverage not available since no branches,1,0,9,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,contains,"(java.lang.String, int, int, java.lang.String[]) → boolean","org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String[])",0,42,1.0,0,8,1.0,5,0,8,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,<init>,() → void,org.apache.commons.codec.language.DoubleMetaphone.<init>(),0,6,1.0,0,0,coverage not available since no branches,1,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,charAt,"(java.lang.String, int) → char","org.apache.commons.codec.language.DoubleMetaphone.charAt(String,int)",0,12,1.0,0,4,1.0,3,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,cleanInput,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DoubleMetaphone.cleanInput(String),0,16,1.0,0,4,1.0,3,0,6,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,conditionC0,"(java.lang.String, int) → boolean","org.apache.commons.codec.language.DoubleMetaphone.conditionC0(String,int)",36,42,0.5384615384615384,8,6,0.42857142857142855,8,4,7,0.6363636363636364,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,conditionCH0,"(java.lang.String, int) → boolean","org.apache.commons.codec.language.DoubleMetaphone.conditionCH0(String,int)",2,61,0.9682539682539683,2,6,0.75,5,0,6,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,conditionCH1,"(java.lang.String, int) → boolean","org.apache.commons.codec.language.DoubleMetaphone.conditionCH1(String,int)",0,111,1.0,3,13,0.8125,9,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,conditionL0,"(java.lang.String, int) → boolean","org.apache.commons.codec.language.DoubleMetaphone.conditionL0(String,int)",2,80,0.975609756097561,1,9,0.9,6,0,6,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,conditionM0,"(java.lang.String, int) → boolean","org.apache.commons.codec.language.DoubleMetaphone.conditionM0(String,int)",0,48,1.0,2,6,0.75,5,0,4,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,doubleMetaphone,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String),0,5,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,doubleMetaphone,"(java.lang.String, boolean) → java.lang.String","org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean)",157,142,0.47491638795986624,25,23,0.4791666666666667,36,32,34,0.5151515151515151,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,encode,(java.lang.Object) → java.lang.Object,org.apache.commons.codec.language.DoubleMetaphone.encode(Object),5,8,0.6153846153846154,1,1,0.5,2,1,2,0.6666666666666666,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,encode,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DoubleMetaphone.encode(String),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,getMaxCodeLen,() → int,org.apache.commons.codec.language.DoubleMetaphone.getMaxCodeLen(),0,3,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleAEIOUY,"(org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleAEIOUY(DoubleMetaphoneResult,int)",0,9,1.0,0,2,1.0,2,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleC,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleC(String,DoubleMetaphoneResult,int)",261,0,0.0,32,0,0.0,17,34,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleCC,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleCC(String,DoubleMetaphoneResult,int)",4,73,0.948051948051948,4,6,0.6,6,1,9,0.9,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleCH,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleCH(String,DoubleMetaphoneResult,int)",74,0,0.0,12,0,0.0,7,15,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleD,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleD(String,DoubleMetaphoneResult,int)",68,0,0.0,6,0,0.0,4,12,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleG,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int, boolean) → int","org.apache.commons.codec.language.DoubleMetaphone.handleG(String,DoubleMetaphoneResult,int,boolean)",301,17,0.05345911949685535,49,1,0.02,26,37,3,0.075,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleGH,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleGH(String,DoubleMetaphoneResult,int)",77,88,0.5333333333333333,18,12,0.4,16,11,8,0.42105263157894735,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleH,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleH(String,DoubleMetaphoneResult,int)",5,23,0.8214285714285714,2,4,0.6666666666666666,4,2,4,0.6666666666666666,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleJ,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int, boolean) → int","org.apache.commons.codec.language.DoubleMetaphone.handleJ(String,DoubleMetaphoneResult,int,boolean)",163,0,0.0,32,0,0.0,17,20,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleL,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleL(String,DoubleMetaphoneResult,int)",14,14,0.5,3,1,0.25,3,4,4,0.5,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleP,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleP(String,DoubleMetaphoneResult,int)",28,15,0.3488372093023256,3,1,0.25,3,2,4,0.6666666666666666,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleR,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int, boolean) → int","org.apache.commons.codec.language.DoubleMetaphone.handleR(String,DoubleMetaphoneResult,int,boolean)",61,0,0.0,10,0,0.0,6,6,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleS,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int, boolean) → int","org.apache.commons.codec.language.DoubleMetaphone.handleS(String,DoubleMetaphoneResult,int,boolean)",73,189,0.7213740458015268,16,16,0.5,17,13,13,0.5,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleSC,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleSC(String,DoubleMetaphoneResult,int)",19,104,0.8455284552845529,6,8,0.5714285714285714,8,3,9,0.75,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleT,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleT(String,DoubleMetaphoneResult,int)",4,132,0.9705882352941176,4,12,0.75,9,0,13,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleW,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleW(String,DoubleMetaphoneResult,int)",137,0,0.0,20,0,0.0,11,19,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleX,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int) → int","org.apache.commons.codec.language.DoubleMetaphone.handleX(String,DoubleMetaphoneResult,int)",4,73,0.948051948051948,3,7,0.7,6,0,9,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,handleZ,"(java.lang.String, org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult, int, boolean) → int","org.apache.commons.codec.language.DoubleMetaphone.handleZ(String,DoubleMetaphoneResult,int,boolean)",72,0,0.0,12,0,0.0,7,9,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,isDoubleMetaphoneEqual,"(java.lang.String, java.lang.String) → boolean","org.apache.commons.codec.language.DoubleMetaphone.isDoubleMetaphoneEqual(String,String)",6,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,isDoubleMetaphoneEqual,"(java.lang.String, java.lang.String, boolean) → boolean","org.apache.commons.codec.language.DoubleMetaphone.isDoubleMetaphoneEqual(String,String,boolean)",10,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,isSilentStart,(java.lang.String) → boolean,org.apache.commons.codec.language.DoubleMetaphone.isSilentStart(String),0,27,1.0,0,4,1.0,3,0,6,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,isSlavoGermanic,(java.lang.String) → boolean,org.apache.commons.codec.language.DoubleMetaphone.isSlavoGermanic(String),0,22,1.0,3,5,0.625,5,0,2,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,isVowel,(char) → boolean,org.apache.commons.codec.language.DoubleMetaphone.isVowel(char),0,9,1.0,0,2,1.0,2,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,setMaxCodeLen,(int) → void,org.apache.commons.codec.language.DoubleMetaphone.setMaxCodeLen(int),4,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DoubleMetaphone,<clinit>,() → void,org.apache.commons.codec.language.DoubleMetaphone.<clinit>(),0,149,1.0,0,0,coverage not available since no branches,1,0,4,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,<init>,() → void,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.<init>(),0,14,1.0,0,0,coverage not available since no branches,1,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,createBranch,() → org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.createBranch(),16,0,0.0,0,0,coverage not available since no branches,1,4,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,equals,(java.lang.Object) → boolean,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.equals(Object),17,0,0.0,4,0,0.0,3,5,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,finish,() → void,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.finish(),0,15,1.0,0,2,1.0,2,0,4,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,hashCode,() → int,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.hashCode(),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,processNextReplacement,"(java.lang.String, boolean) → void","org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.processNextReplacement(String,boolean)",8,38,0.8260869565217391,3,9,0.75,7,1,7,0.875,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex$Branch,toString,() → java.lang.String,org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch.toString(),0,11,1.0,1,1,0.5,2,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,<init>,() → void,org.apache.commons.codec.language.Soundex.<init>(),0,12,1.0,0,0,coverage not available since no branches,1,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,<init>,(char[]) → void,org.apache.commons.codec.language.Soundex.<init>(char[]),21,0,0.0,2,0,0.0,2,5,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,<init>,(java.lang.String) → void,org.apache.commons.codec.language.Soundex.<init>(String),2,18,0.9,1,1,0.5,2,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,<init>,"(java.lang.String, boolean) → void","org.apache.commons.codec.language.Soundex.<init>(String,boolean)",0,13,1.0,0,0,coverage not available since no branches,1,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,difference,"(java.lang.String, java.lang.String) → int","org.apache.commons.codec.language.Soundex.difference(String,String)",5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,encode,(java.lang.Object) → java.lang.Object,org.apache.commons.codec.language.Soundex.encode(Object),5,8,0.6153846153846154,1,1,0.5,2,1,2,0.6666666666666666,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,encode,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.Soundex.encode(String),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,getMaxLength,() → int,org.apache.commons.codec.language.Soundex.getMaxLength(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,hasMarker,(char[]) → boolean,org.apache.commons.codec.language.Soundex.hasMarker(char[]),4,19,0.8260869565217391,2,2,0.5,3,1,3,0.75,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,map,(char) → char,org.apache.commons.codec.language.Soundex.map(char),0,34,1.0,1,3,0.75,3,0,4,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,setMaxLength,(int) → void,org.apache.commons.codec.language.Soundex.setMaxLength(int),4,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,soundex,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.Soundex.soundex(String),1,97,0.9897959183673469,1,19,0.95,11,1,20,0.9523809523809523,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Soundex,<clinit>,() → void,org.apache.commons.codec.language.Soundex.<clinit>(),0,19,1.0,0,0,coverage not available since no branches,1,0,4,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/AbstractCaverphone,<init>,() → void,org.apache.commons.codec.language.AbstractCaverphone.<init>(),0,3,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/AbstractCaverphone,encode,(java.lang.Object) → java.lang.Object,org.apache.commons.codec.language.AbstractCaverphone.encode(Object),5,8,0.6153846153846154,1,1,0.5,2,1,2,0.6666666666666666,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/AbstractCaverphone,isEncodeEqual,"(java.lang.String, java.lang.String) → boolean","org.apache.commons.codec.language.AbstractCaverphone.isEncodeEqual(String,String)",8,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,parseRules,"(java.util.Scanner, java.lang.String, java.util.Map, java.util.Map) → void","org.apache.commons.codec.language.DaitchMokotoffSoundex.parseRules(Scanner,String,Map,Map)",76,142,0.6513761467889908,4,18,0.8181818181818182,12,5,38,0.8837209302325582,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,stripQuotes,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DaitchMokotoffSoundex.stripQuotes(String),0,22,1.0,2,2,0.5,3,0,5,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,<init>,() → void,org.apache.commons.codec.language.DaitchMokotoffSoundex.<init>(),0,4,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,<init>,(boolean) → void,org.apache.commons.codec.language.DaitchMokotoffSoundex.<init>(boolean),0,6,1.0,0,0,coverage not available since no branches,1,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,cleanup,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DaitchMokotoffSoundex.cleanup(String),3,46,0.9387755102040817,2,6,0.75,5,1,9,0.9,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,encode,(java.lang.Object) → java.lang.Object,org.apache.commons.codec.language.DaitchMokotoffSoundex.encode(Object),5,8,0.6153846153846154,1,1,0.5,2,1,2,0.6666666666666666,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,encode,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DaitchMokotoffSoundex.encode(String),0,11,1.0,0,2,1.0,2,0,3,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,soundex,(java.lang.String) → java.lang.String,org.apache.commons.codec.language.DaitchMokotoffSoundex.soundex(String),7,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,soundex,"(java.lang.String, boolean) → java.lang.String[]","org.apache.commons.codec.language.DaitchMokotoffSoundex.soundex(String,boolean)",31,171,0.8465346534653465,14,28,0.6666666666666666,22,6,38,0.8636363636363636,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,lambda$parseRules$2,(java.lang.Character) → java.util.List,org.apache.commons.codec.language.DaitchMokotoffSoundex.lambda$parseRules$2(Character),0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,lambda$static$1,"(java.lang.Character, java.util.List) → void","org.apache.commons.codec.language.DaitchMokotoffSoundex.lambda$static$1(Character,List)",0,4,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,lambda$null$0,"(org.apache.commons.codec.language.DaitchMokotoffSoundex$Rule, org.apache.commons.codec.language.DaitchMokotoffSoundex$Rule) → int","org.apache.commons.codec.language.DaitchMokotoffSoundex.lambda$null$0(Rule,Rule)",0,6,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/DaitchMokotoffSoundex,<clinit>,() → void,org.apache.commons.codec.language.DaitchMokotoffSoundex.<clinit>(),0,26,1.0,0,0,coverage not available since no branches,1,0,6,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Nysiis,isVowel,(char) → boolean,org.apache.commons.codec.language.Nysiis.isVowel(char),0,19,1.0,1,9,0.9,6,0,1,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Nysiis,transcodeRemaining,"(char, char, char, char) → char[]","org.apache.commons.codec.language.Nysiis.transcodeRemaining(char,char,char,char)",25,58,0.6987951807228916,15,18,0.5454545454545454,19,9,11,0.55,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Nysiis,<init>,() → void,org.apache.commons.codec.language.Nysiis.<init>(),0,4,1.0,0,0,coverage not available since no branches,1,0,2,1.0,0,1,1.0
org/apache/commons/codec/language,org/apache/commons/codec/language/Nysiis,<init>,(boolean) → void,org.apache.commons.codec.language.Nysiis.<init>(boolean),0,6,1.0,0,0,coverage not available since no branches,1,0,3,1.0,0,1,1.0
