package_name,class_name,method_name,method_signature,method_FEN,missed_instr,covered_instr,percentage_instr,missed_branches,covered_branches,percentage_branches,complexity,missed_lines,covered_lines,percentage_lines,missed_methods,covered_methods,percentage_methods
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,generateBitVector,"(java.lang.Class, java.lang.Enum[]) → long","org.apache.commons.lang3.EnumUtils.generateBitVector(Class,Enum[])",8,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,generateBitVector,"(java.lang.Class, java.lang.Iterable) → long","org.apache.commons.lang3.EnumUtils.generateBitVector(Class,Iterable)",0,33,1.0,0,2,1.0,2,0,8,1.0,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,generateBitVectors,"(java.lang.Class, java.lang.Enum[]) → long[]","org.apache.commons.lang3.EnumUtils.generateBitVectors(Class,Enum[])",55,0,0.0,2,0,0.0,2,10,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,generateBitVectors,"(java.lang.Class, java.lang.Iterable) → long[]","org.apache.commons.lang3.EnumUtils.generateBitVectors(Class,Iterable)",56,0,0.0,2,0,0.0,2,10,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,getEnum,"(java.lang.Class, java.lang.String) → java.lang.Enum","org.apache.commons.lang3.EnumUtils.getEnum(Class,String)",5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,getEnum,"(java.lang.Class, java.lang.String, java.lang.Enum) → java.lang.Enum","org.apache.commons.lang3.EnumUtils.getEnum(Class,String,Enum)",0,11,1.0,0,2,1.0,2,0,5,1.0,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,getEnumIgnoreCase,"(java.lang.Class, java.lang.String) → java.lang.Enum","org.apache.commons.lang3.EnumUtils.getEnumIgnoreCase(Class,String)",5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,getEnumIgnoreCase,"(java.lang.Class, java.lang.String, java.lang.Enum) → java.lang.Enum","org.apache.commons.lang3.EnumUtils.getEnumIgnoreCase(Class,String,Enum)",6,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,getEnumList,(java.lang.Class) → java.util.List,org.apache.commons.lang3.EnumUtils.getEnumList(Class),7,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,getEnumMap,(java.lang.Class) → java.util.Map,org.apache.commons.lang3.EnumUtils.getEnumMap(Class),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,getEnumMap,"(java.lang.Class, java.util.function.Function) → java.util.Map","org.apache.commons.lang3.EnumUtils.getEnumMap(Class,Function)",13,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,getEnumSystemProperty,"(java.lang.Class, java.lang.String, java.lang.Enum) → java.lang.Enum","org.apache.commons.lang3.EnumUtils.getEnumSystemProperty(Class,String,Enum)",0,12,1.0,0,4,1.0,3,0,2,1.0,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,getFirstEnum,"(java.lang.Class, int, java.util.function.ToIntFunction, java.lang.Enum) → java.lang.Enum","org.apache.commons.lang3.EnumUtils.getFirstEnum(Class,int,ToIntFunction,Enum)",2,15,0.8823529411764706,1,1,0.5,2,1,2,0.6666666666666666,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,getFirstEnumIgnoreCase,"(java.lang.Class, java.lang.String, java.util.function.Function, java.lang.Enum) → java.lang.Enum","org.apache.commons.lang3.EnumUtils.getFirstEnumIgnoreCase(Class,String,Function,Enum)",19,0,0.0,4,0,0.0,3,3,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,isEnum,(java.lang.Class) → boolean,org.apache.commons.lang3.EnumUtils.isEnum(Class),2,7,0.7777777777777778,2,2,0.5,3,0,1,1.0,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,isValidEnum,"(java.lang.Class, java.lang.String) → boolean","org.apache.commons.lang3.EnumUtils.isValidEnum(Class,String)",8,0,0.0,2,0,0.0,2,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,isValidEnumIgnoreCase,"(java.lang.Class, java.lang.String) → boolean","org.apache.commons.lang3.EnumUtils.isValidEnumIgnoreCase(Class,String)",8,0,0.0,2,0,0.0,2,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,processBitVector,"(java.lang.Class, long) → java.util.EnumSet","org.apache.commons.lang3.EnumUtils.processBitVector(Class,long)",13,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,processBitVectors,"(java.lang.Class, long[]) → java.util.EnumSet","org.apache.commons.lang3.EnumUtils.processBitVectors(Class,long[])",58,0,0.0,6,0,0.0,4,8,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,<init>,() → void,org.apache.commons.lang3.EnumUtils.<init>(),3,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,lambda$getFirstEnumIgnoreCase$2,"(java.lang.String, java.util.function.Function, java.lang.Enum) → boolean","org.apache.commons.lang3.EnumUtils.lambda$getFirstEnumIgnoreCase$2(String,Function,Enum)",7,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,lambda$getFirstEnum$1,"(int, java.util.function.ToIntFunction, java.lang.Enum) → boolean","org.apache.commons.lang3.EnumUtils.lambda$getFirstEnum$1(int,ToIntFunction,Enum)",0,9,1.0,0,2,1.0,2,0,1,1.0,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/EnumUtils,lambda$generateBitVectors$0,"(java.util.EnumSet, java.lang.Enum) → void","org.apache.commons.lang3.EnumUtils.lambda$generateBitVectors$0(EnumSet,Enum)",7,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/StringEscapeUtils$CsvEscaper,<init>,() → void,org.apache.commons.lang3.StringEscapeUtils$CsvEscaper.<init>(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/StringEscapeUtils$CsvEscaper,translate,"(java.lang.CharSequence, int, java.io.Writer) → int","org.apache.commons.lang3.StringEscapeUtils$CsvEscaper.translate(CharSequence,int,Writer)",44,0,0.0,4,0,0.0,3,8,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/StringEscapeUtils$CsvEscaper,<clinit>,() → void,org.apache.commons.lang3.StringEscapeUtils$CsvEscaper.<clinit>(),23,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/SerializationUtils$ClassLoaderAwareObjectInputStream,<init>,"(java.io.InputStream, java.lang.ClassLoader) → void","org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.<init>(InputStream,ClassLoader)",7,0,0.0,0,0,coverage not available since no branches,1,3,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/SerializationUtils$ClassLoaderAwareObjectInputStream,resolveClass,(java.io.ObjectStreamClass) → java.lang.Class,org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass),26,0,0.0,2,0,0.0,2,9,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,binaryBeMsb0ToHexDigit,(boolean[]) → char,org.apache.commons.lang3.Conversion.binaryBeMsb0ToHexDigit(boolean[]),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,binaryBeMsb0ToHexDigit,"(boolean[], int) → char","org.apache.commons.lang3.Conversion.binaryBeMsb0ToHexDigit(boolean[],int)",150,0,0.0,40,0,0.0,21,20,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,binaryToByte,"(boolean[], int, byte, int, int) → byte","org.apache.commons.lang3.Conversion.binaryToByte(boolean[],int,byte,int,int)",62,0,0.0,12,0,0.0,7,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,binaryToHexDigit,(boolean[]) → char,org.apache.commons.lang3.Conversion.binaryToHexDigit(boolean[]),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,binaryToHexDigit,"(boolean[], int) → char","org.apache.commons.lang3.Conversion.binaryToHexDigit(boolean[],int)",132,0,0.0,38,0,0.0,20,17,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,binaryToHexDigitMsb0_4bits,(boolean[]) → char,org.apache.commons.lang3.Conversion.binaryToHexDigitMsb0_4bits(boolean[]),4,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,binaryToHexDigitMsb0_4bits,"(boolean[], int) → char","org.apache.commons.lang3.Conversion.binaryToHexDigitMsb0_4bits(boolean[],int)",146,0,0.0,34,0,0.0,18,19,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,binaryToInt,"(boolean[], int, int, int, int) → int","org.apache.commons.lang3.Conversion.binaryToInt(boolean[],int,int,int,int)",61,0,0.0,12,0,0.0,7,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,binaryToLong,"(boolean[], int, long, int, int) → long","org.apache.commons.lang3.Conversion.binaryToLong(boolean[],int,long,int,int)",61,0,0.0,12,0,0.0,7,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,binaryToShort,"(boolean[], int, short, int, int) → short","org.apache.commons.lang3.Conversion.binaryToShort(boolean[],int,short,int,int)",62,0,0.0,12,0,0.0,7,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,byteArrayToInt,"(byte[], int, int, int, int) → int","org.apache.commons.lang3.Conversion.byteArrayToInt(byte[],int,int,int,int)",63,0,0.0,10,0,0.0,6,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,byteArrayToLong,"(byte[], int, long, int, int) → long","org.apache.commons.lang3.Conversion.byteArrayToLong(byte[],int,long,int,int)",9,55,0.859375,5,5,0.5,6,2,9,0.8181818181818182,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,byteArrayToShort,"(byte[], int, short, int, int) → short","org.apache.commons.lang3.Conversion.byteArrayToShort(byte[],int,short,int,int)",64,0,0.0,10,0,0.0,6,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,byteArrayToUuid,"(byte[], int) → java.util.UUID","org.apache.commons.lang3.Conversion.byteArrayToUuid(byte[],int)",0,29,1.0,0,2,1.0,2,0,3,1.0,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,byteToBinary,"(byte, int, boolean[], int, int) → boolean[]","org.apache.commons.lang3.Conversion.byteToBinary(byte,int,boolean[],int,int)",44,0,0.0,8,0,0.0,5,8,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,byteToHex,"(byte, int, java.lang.String, int, int) → java.lang.String","org.apache.commons.lang3.Conversion.byteToHex(byte,int,String,int,int)",68,0,0.0,8,0,0.0,5,14,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,hexDigitMsb0ToBinary,(char) → boolean[],org.apache.commons.lang3.Conversion.hexDigitMsb0ToBinary(char),80,0,0.0,17,0,0.0,17,18,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,hexDigitMsb0ToInt,(char) → int,org.apache.commons.lang3.Conversion.hexDigitMsb0ToInt(char),48,0,0.0,17,0,0.0,17,18,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,hexDigitToBinary,(char) → boolean[],org.apache.commons.lang3.Conversion.hexDigitToBinary(char),80,0,0.0,17,0,0.0,17,18,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,hexDigitToInt,(char) → int,org.apache.commons.lang3.Conversion.hexDigitToInt(char),14,8,0.36363636363636365,1,1,0.5,2,1,3,0.75,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,hexToByte,"(java.lang.String, int, byte, int, int) → byte","org.apache.commons.lang3.Conversion.hexToByte(String,int,byte,int,int)",60,0,0.0,6,0,0.0,4,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,hexToInt,"(java.lang.String, int, int, int, int) → int","org.apache.commons.lang3.Conversion.hexToInt(String,int,int,int,int)",0,59,1.0,0,6,1.0,4,0,11,1.0,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,hexToLong,"(java.lang.String, int, long, int, int) → long","org.apache.commons.lang3.Conversion.hexToLong(String,int,long,int,int)",60,0,0.0,6,0,0.0,4,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,hexToShort,"(java.lang.String, int, short, int, int) → short","org.apache.commons.lang3.Conversion.hexToShort(String,int,short,int,int)",60,0,0.0,6,0,0.0,4,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,intArrayToLong,"(int[], int, long, int, int) → long","org.apache.commons.lang3.Conversion.intArrayToLong(int[],int,long,int,int)",64,0,0.0,10,0,0.0,6,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,intToBinary,"(int, int, boolean[], int, int) → boolean[]","org.apache.commons.lang3.Conversion.intToBinary(int,int,boolean[],int,int)",44,0,0.0,8,0,0.0,5,8,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,intToByteArray,"(int, int, byte[], int, int) → byte[]","org.apache.commons.lang3.Conversion.intToByteArray(int,int,byte[],int,int)",45,0,0.0,6,0,0.0,4,8,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,intToHex,"(int, int, java.lang.String, int, int) → java.lang.String","org.apache.commons.lang3.Conversion.intToHex(int,int,String,int,int)",68,0,0.0,8,0,0.0,5,14,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,intToHexDigit,(int) → char,org.apache.commons.lang3.Conversion.intToHexDigit(int),12,8,0.4,1,1,0.5,2,1,3,0.75,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,intToHexDigitMsb0,(int) → char,org.apache.commons.lang3.Conversion.intToHexDigitMsb0(int),46,0,0.0,17,0,0.0,17,18,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,intToShortArray,"(int, int, short[], int, int) → short[]","org.apache.commons.lang3.Conversion.intToShortArray(int,int,short[],int,int)",45,0,0.0,6,0,0.0,4,8,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,longToBinary,"(long, int, boolean[], int, int) → boolean[]","org.apache.commons.lang3.Conversion.longToBinary(long,int,boolean[],int,int)",46,0,0.0,8,0,0.0,5,8,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,longToByteArray,"(long, int, byte[], int, int) → byte[]","org.apache.commons.lang3.Conversion.longToByteArray(long,int,byte[],int,int)",5,41,0.8913043478260869,1,5,0.8333333333333334,4,1,7,0.875,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,longToHex,"(long, int, java.lang.String, int, int) → java.lang.String","org.apache.commons.lang3.Conversion.longToHex(long,int,String,int,int)",0,69,1.0,0,8,1.0,5,0,14,1.0,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,longToIntArray,"(long, int, int[], int, int) → int[]","org.apache.commons.lang3.Conversion.longToIntArray(long,int,int[],int,int)",45,0,0.0,6,0,0.0,4,8,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,longToShortArray,"(long, int, short[], int, int) → short[]","org.apache.commons.lang3.Conversion.longToShortArray(long,int,short[],int,int)",46,0,0.0,6,0,0.0,4,8,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,shortArrayToInt,"(short[], int, int, int, int) → int","org.apache.commons.lang3.Conversion.shortArrayToInt(short[],int,int,int,int)",63,0,0.0,10,0,0.0,6,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,shortArrayToLong,"(short[], int, long, int, int) → long","org.apache.commons.lang3.Conversion.shortArrayToLong(short[],int,long,int,int)",64,0,0.0,10,0,0.0,6,11,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,shortToBinary,"(short, int, boolean[], int, int) → boolean[]","org.apache.commons.lang3.Conversion.shortToBinary(short,int,boolean[],int,int)",56,0,0.0,10,0,0.0,6,9,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,shortToByteArray,"(short, int, byte[], int, int) → byte[]","org.apache.commons.lang3.Conversion.shortToByteArray(short,int,byte[],int,int)",45,0,0.0,6,0,0.0,4,8,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,shortToHex,"(short, int, java.lang.String, int, int) → java.lang.String","org.apache.commons.lang3.Conversion.shortToHex(short,int,String,int,int)",68,0,0.0,8,0,0.0,5,14,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,uuidToByteArray,"(java.util.UUID, byte[], int, int) → byte[]","org.apache.commons.lang3.Conversion.uuidToByteArray(UUID,byte[],int,int)",0,40,1.0,1,5,0.8333333333333334,4,0,8,1.0,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,<init>,() → void,org.apache.commons.lang3.Conversion.<init>(),3,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/Conversion,<clinit>,() → void,org.apache.commons.lang3.Conversion.<clinit>(),0,305,1.0,0,0,coverage not available since no branches,1,0,16,1.0,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/AnnotationUtils$1,<init>,() → void,org.apache.commons.lang3.AnnotationUtils$1.<init>(),0,33,1.0,0,0,coverage not available since no branches,1,0,12,1.0,0,1,1.0
org/apache/commons/lang3,org/apache/commons/lang3/AnnotationUtils$1,appendDetail,"(java.lang.StringBuffer, java.lang.String, java.lang.Object) → void","org.apache.commons.lang3.AnnotationUtils$1.appendDetail(StringBuffer,String,Object)",13,0,0.0,2,0,0.0,2,4,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/AnnotationUtils$1,getShortClassName,(java.lang.Class) → java.lang.String,org.apache.commons.lang3.AnnotationUtils$1.getShortClassName(Class),16,0,0.0,0,0,coverage not available since no branches,1,3,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/AnnotationUtils$1,lambda$getShortClassName$0,(java.lang.Class) → java.lang.String,org.apache.commons.lang3.AnnotationUtils$1.lambda$getShortClassName$0(Class),10,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/ArchUtils,addProcessor,"(java.lang.String, org.apache.commons.lang3.arch.Processor) → void","org.apache.commons.lang3.ArchUtils.addProcessor(String,Processor)",24,0,0.0,2,0,0.0,2,4,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/ArchUtils,addProcessors,"(org.apache.commons.lang3.arch.Processor, java.lang.String[]) → void","org.apache.commons.lang3.ArchUtils.addProcessors(Processor,String[])",6,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/ArchUtils,getProcessor,() → org.apache.commons.lang3.arch.Processor,org.apache.commons.lang3.ArchUtils.getProcessor(),3,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/ArchUtils,getProcessor,(java.lang.String) → org.apache.commons.lang3.arch.Processor,org.apache.commons.lang3.ArchUtils.getProcessor(String),5,0,0.0,0,0,coverage not available since no branches,1,1,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/ArchUtils,init,() → void,org.apache.commons.lang3.ArchUtils.init(),10,0,0.0,0,0,coverage not available since no branches,1,10,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/ArchUtils,init_Aarch_64Bit,() → void,org.apache.commons.lang3.ArchUtils.init_Aarch_64Bit(),13,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
org/apache/commons/lang3,org/apache/commons/lang3/ArchUtils,init_IA64_32Bit,() → void,org.apache.commons.lang3.ArchUtils.init_IA64_32Bit(),17,0,0.0,0,0,coverage not available since no branches,1,2,0,0.0,1,0,0.0
